"game_id","season","game_date","start_time","away_team","away_points","home_team","home_points","box_score","overtimes","attendance","arena","notes"
"201510300MIL","2016",2015-10-30,"8:00p","Washington Wizards","118","Milwaukee Bucks","113","Box Score","","13,858","BMO Harris Bradley Center",""
"201510300ORL","2016",2015-10-30,"7:00p","Oklahoma City Thunder","139","Orlando Magic","136","Box Score","2OT","18,846","Amway Center",""
"201510300PHI","2016",2015-10-30,"7:00p","Utah Jazz","99","Philadelphia 76ers","71","Box Score","","17,122","Wells Fargo Center",""
"201510300PHO","2016",2015-10-30,"10:30p","Portland Trail Blazers","92","Phoenix Suns","110","Box Score","","18,055","Talking Stick Resort Arena",""
"201510300SAC","2016",2015-10-30,"10:00p","Los Angeles Lakers","114","Sacramento Kings","132","Box Score","","17,391","Sleep Train Arena",""
"201510300SAS","2016",2015-10-30,"8:30p","Brooklyn Nets","75","San Antonio Spurs","102","Box Score","","18,418","AT&T Center",""
"201510310IND","2016",2015-10-31,"7:00p","Utah Jazz","97","Indiana Pacers","76","Box Score","","14,412","Bankers Life Fieldhouse",""
"201510310LAC","2016",2015-10-31,"10:30p","Sacramento Kings","109","Los Angeles Clippers","114","Box Score","","19,060","STAPLES Center",""
"201510310MEM","2016",2015-10-31,"8:00p","Brooklyn Nets","91","Memphis Grizzlies","101","Box Score","","16,013","FedEx Forum",""
"201510310NOP","2016",2015-10-31,"7:30p","Golden State Warriors","134","New Orleans Pelicans","120","Box Score","","18,406","Smoothie King Center",""
"201510310POR","2016",2015-10-31,"10:00p","Phoenix Suns","101","Portland Trail Blazers","90","Box Score","","17,906","Moda Center",""
"201510310WAS","2016",2015-10-31,"7:00p","New York Knicks","117","Washington Wizards","110","Box Score","","20,356","Verizon Center",""
"201511010BOS","2016",2015-11-01,"3:30p","San Antonio Spurs","95","Boston Celtics","87","Box Score","","17,461","TD Garden",""
"201511010CHI","2016",2015-11-01,"7:00p","Orlando Magic","87","Chicago Bulls","92","Box Score","","21,585","United Center",""
"201511010CHO","2016",2015-11-01,"2:00p","Atlanta Hawks","94","Charlotte Hornets","92","Box Score","","18,691","Time Warner Cable Arena",""
"201511010LAL","2016",2015-11-01,"9:30p","Dallas Mavericks","103","Los Angeles Lakers","93","Box Score","","18,997","STAPLES Center",""
"201511010MIA","2016",2015-11-01,"6:00p","Houston Rockets","89","Miami Heat","109","Box Score","","19,600","AmericanAirlines Arena",""
"201511010OKC","2016",2015-11-01,"7:00p","Denver Nuggets","93","Oklahoma City Thunder","117","Box Score","","18,203","Chesapeake Energy Arena",""
"201511010TOR","2016",2015-11-01,"6:00p","Milwaukee Bucks","87","Toronto Raptors","106","Box Score","","19,800","Air Canada Centre",""
"201511020BRK","2016",2015-11-02,"7:30p","Milwaukee Bucks","103","Brooklyn Nets","96","Box Score","","12,576","Barclays Center",""
"201511020GSW","2016",2015-11-02,"10:30p","Memphis Grizzlies","69","Golden State Warriors","119","Box Score","","19,596","Oracle Arena",""
"201511020HOU","2016",2015-11-02,"8:00p","Oklahoma City Thunder","105","Houston Rockets","110","Box Score","","17,224","Toyota Center",""
"201511020LAC","2016",2015-11-02,"10:30p","Phoenix Suns","96","Los Angeles Clippers","102","Box Score","","19,060","STAPLES Center",""
"201511020MIN","2016",2015-11-02,"8:00p","Portland Trail Blazers","106","Minnesota Timberwolves","101","Box Score","","18,903","Target Center",""
"201511020NYK","2016",2015-11-02,"7:30p","San Antonio Spurs","94","New York Knicks","84","Box Score","","19,812","Madison Square Garden (IV)",""
"201511020PHI","2016",2015-11-02,"7:00p","Cleveland Cavaliers","107","Philadelphia 76ers","100","Box Score","","18,094","Wells Fargo Center",""
"201511030CHO","2016",2015-11-03,"7:00p","Chicago Bulls","105","Charlotte Hornets","130","Box Score","","15,136","Time Warner Cable Arena",""
"201511030DAL","2016",2015-11-03,"8:30p","Toronto Raptors","102","Dallas Mavericks","91","Box Score","","20,034","American Airlines Center",""
"201511030DET","2016",2015-11-03,"7:30p","Indiana Pacers","94","Detroit Pistons","82","Box Score","","13,325","The Palace of Auburn Hills",""
"201511030LAL","2016",2015-11-03,"10:30p","Denver Nuggets","120","Los Angeles Lakers","109","Box Score","","18,997","STAPLES Center",""
"201511030MIA","2016",2015-11-03,"7:30p","Atlanta Hawks","98","Miami Heat","92","Box Score","","19,600","AmericanAirlines Arena",""
"201511030NOP","2016",2015-11-03,"8:00p","Orlando Magic","103","New Orleans Pelicans","94","Box Score","","16,876","Smoothie King Center",""
"201511030SAC","2016",2015-11-03,"10:00p","Memphis Grizzlies","103","Sacramento Kings","89","Box Score","","17,317","Sleep Train Arena",""
"201511040ATL","2016",2015-11-04,"8:00p","Brooklyn Nets","87","Atlanta Hawks","101","Box Score","","14,044","Philips Arena",""
"201511040CLE","2016",2015-11-04,"8:00p","New York Knicks","86","Cleveland Cavaliers","96","Box Score","","20,562","Quicken Loans Arena",""
"201511040GSW","2016",2015-11-04,"10:30p","Los Angeles Clippers","108","Golden State Warriors","112","Box Score","","19,596","Oracle Arena",""
"201511040HOU","2016",2015-11-04,"8:00p","Orlando Magic","114","Houston Rockets","119","Box Score","OT","16,735","Toyota Center",""
"201511040IND","2016",2015-11-04,"7:00p","Boston Celtics","98","Indiana Pacers","100","Box Score","","14,022","Bankers Life Fieldhouse",""
"201511040MIL","2016",2015-11-04,"8:00p","Philadelphia 76ers","87","Milwaukee Bucks","91","Box Score","","12,437","BMO Harris Bradley Center",""
"201511040OKC","2016",2015-11-04,"8:00p","Toronto Raptors","103","Oklahoma City Thunder","98","Box Score","","18,203","Chesapeake Energy Arena",""
"201511040PHO","2016",2015-11-04,"9:00p","Sacramento Kings","97","Phoenix Suns","118","Box Score","","16,497","Talking Stick Resort Arena",""
"201511040UTA","2016",2015-11-04,"9:00p","Portland Trail Blazers","108","Utah Jazz","92","Box Score","","19,911","Vivint Smart Home Arena",""
"201511040WAS","2016",2015-11-04,"7:00p","San Antonio Spurs","99","Washington Wizards","102","Box Score","","17,721","Verizon Center",""
"201511050CHI","2016",2015-11-05,"8:00p","Oklahoma City Thunder","98","Chicago Bulls","104","Box Score","","21,861","United Center",""
"201511050DAL","2016",2015-11-05,"8:30p","Charlotte Hornets","108","Dallas Mavericks","94","Box Score","","19,635","American Airlines Center",""
"201511050DEN","2016",2015-11-05,"9:00p","Utah Jazz","96","Denver Nuggets","84","Box Score","","9,906","Pepsi Center",""
"201511050MIN","2016",2015-11-05,"8:00p","Miami Heat","96","Minnesota Timberwolves","84","Box Score","","11,794","Target Center",""
"201511050POR","2016",2015-11-05,"10:30p","Memphis Grizzlies","96","Portland Trail Blazers","115","Box Score","","19,393","Moda Center",""
"201511060BOS","2016",2015-11-06,"7:30p","Washington Wizards","98","Boston Celtics","118","Box Score","","18,624","TD Garden",""
"201511060BRK","2016",2015-11-06,"7:30p","Los Angeles Lakers","104","Brooklyn Nets","98","Box Score","","17,732","Barclays Center",""
"201511060CLE","2016",2015-11-06,"7:30p","Philadelphia 76ers","102","Cleveland Cavaliers","108","Box Score","","20,562","Quicken Loans Arena",""
"201511060GSW","2016",2015-11-06,"10:30p","Denver Nuggets","104","Golden State Warriors","119","Box Score","","19,596","Oracle Arena",""
"201511060IND","2016",2015-11-06,"8:00p","Miami Heat","87","Indiana Pacers","90","Box Score","","16,914","Bankers Life Fieldhouse",""
"201511060NOP","2016",2015-11-06,"8:00p","Atlanta Hawks","121","New Orleans Pelicans","115","Box Score","","16,983","Smoothie King Center",""
"201511060NYK","2016",2015-11-06,"7:30p","Milwaukee Bucks","99","New York Knicks","92","Box Score","","19,812","Madison Square Garden (IV)",""
"201511060ORL","2016",2015-11-06,"7:00p","Toronto Raptors","87","Orlando Magic","92","Box Score","","16,578","Amway Center",""
"201511060PHO","2016",2015-11-06,"9:30p","Detroit Pistons","100","Phoenix Suns","92","Box Score","","16,676","Talking Stick Resort Arena",""
"201511060SAC","2016",2015-11-06,"10:30p","Houston Rockets","116","Sacramento Kings","110","Box Score","","16,983","Sleep Train Arena",""
"201511070ATL","2016",2015-11-07,"7:30p","Washington Wizards","99","Atlanta Hawks","114","Box Score","","18,047","Philips Arena",""
"201511070CHI","2016",2015-11-07,"6:00p","Minnesota Timberwolves","102","Chicago Bulls","93","Box Score","OT","21,988","United Center",""
"201511070DAL","2016",2015-11-07,"8:30p","New Orleans Pelicans","98","Dallas Mavericks","107","Box Score","","20,454","American Airlines Center",""
"201511070LAC","2016",2015-11-07,"10:30p","Houston Rockets","109","Los Angeles Clippers","105","Box Score","","19,361","STAPLES Center",""
"201511070MIL","2016",2015-11-07,"8:30p","Brooklyn Nets","86","Milwaukee Bucks","94","Box Score","","15,228","BMO Harris Bradley Center",""
"201511070PHI","2016",2015-11-07,"7:00p","Orlando Magic","105","Philadelphia 76ers","97","Box Score","","15,207","Wells Fargo Center",""
"201511070SAC","2016",2015-11-07,"10:00p","Golden State Warriors","103","Sacramento Kings","94","Box Score","","17,317","Sleep Train Arena",""
"201511070SAS","2016",2015-11-07,"8:30p","Charlotte Hornets","94","San Antonio Spurs","114","Box Score","","18,418","AT&T Center",""
"201511070UTA","2016",2015-11-07,"9:00p","Memphis Grizzlies","79","Utah Jazz","89","Box Score","","19,456","Vivint Smart Home Arena",""
"201511080CLE","2016",2015-11-08,"3:30p","Indiana Pacers","97","Cleveland Cavaliers","101","Box Score","","20,562","Quicken Loans Arena",""
"201511080MIA","2016",2015-11-08,"6:00p","Toronto Raptors","76","Miami Heat","96","Box Score","","19,600","AmericanAirlines Arena",""
"201511080NYK","2016",2015-11-08,"3:30p","Los Angeles Lakers","95","New York Knicks","99","Box Score","","19,812","Madison Square Garden (IV)",""
"201511080OKC","2016",2015-11-08,"7:00p","Phoenix Suns","103","Oklahoma City Thunder","124","Box Score","","18,203","Chesapeake Energy Arena",""
"201511080POR","2016",2015-11-08,"9:00p","Detroit Pistons","120","Portland Trail Blazers","103","Box Score","","19,393","Moda Center",""
"201511090ATL","2016",2015-11-09,"8:00p","Minnesota Timberwolves","117","Atlanta Hawks","107","Box Score","","12,016","Philips Arena",""
"201511090DEN","2016",2015-11-09,"9:00p","Portland Trail Blazers","104","Denver Nuggets","108","Box Score","","9,153","Pepsi Center",""
"201511090GSW","2016",2015-11-09,"10:30p","Detroit Pistons","95","Golden State Warriors","109","Box Score","","19,596","Oracle Arena",""
"201511090IND","2016",2015-11-09,"7:00p","Orlando Magic","84","Indiana Pacers","97","Box Score","","13,104","Bankers Life Fieldhouse",""
"201511090LAC","2016",2015-11-09,"10:30p","Memphis Grizzlies","92","Los Angeles Clippers","94","Box Score","","19,060","STAPLES Center",""
"201511090PHI","2016",2015-11-09,"7:00p","Chicago Bulls","111","Philadelphia 76ers","88","Box Score","","13,879","Wells Fargo Center",""
"201511090SAC","2016",2015-11-09,"10:00p","San Antonio Spurs","106","Sacramento Kings","88","Box Score","","17,317","Sleep Train Arena",""
"201511100CLE","2016",2015-11-10,"7:00p","Utah Jazz","114","Cleveland Cavaliers","118","Box Score","","20,562","Quicken Loans Arena",""
"201511100MIA","2016",2015-11-10,"7:30p","Los Angeles Lakers","88","Miami Heat","101","Box Score","","19,825","AmericanAirlines Arena",""
"201511100MIL","2016",2015-11-10,"8:00p","Boston Celtics","99","Milwaukee Bucks","83","Box Score","","11,822","BMO Harris Bradley Center",""
"201511100MIN","2016",2015-11-10,"8:00p","Charlotte Hornets","104","Minnesota Timberwolves","95","Box Score","","14,722","Target Center",""
"201511100NOP","2016",2015-11-10,"8:00p","Dallas Mavericks","105","New Orleans Pelicans","120","Box Score","","17,128","Smoothie King Center",""
"201511100TOR","2016",2015-11-10,"7:30p","New York Knicks","111","Toronto Raptors","109","Box Score","","19,800","Air Canada Centre",""
"201511100WAS","2016",2015-11-10,"7:00p","Oklahoma City Thunder","125","Washington Wizards","101","Box Score","","20,356","Verizon Center",""
"201511110ATL","2016",2015-11-11,"8:00p","New Orleans Pelicans","98","Atlanta Hawks","106","Box Score","","15,597","Philips Arena",""
"201511110BOS","2016",2015-11-11,"7:30p","Indiana Pacers","102","Boston Celtics","91","Box Score","","17,879","TD Garden",""
"201511110CHO","2016",2015-11-11,"7:00p","New York Knicks","93","Charlotte Hornets","95","Box Score","","16,643","Time Warner Cable Arena",""
"201511110DAL","2016",2015-11-11,"8:00p","Los Angeles Clippers","108","Dallas Mavericks","118","Box Score","","19,805","American Airlines Center",""
"201511110DEN","2016",2015-11-11,"9:00p","Milwaukee Bucks","102","Denver Nuggets","103","Box Score","","9,403","Pepsi Center",""
"201511110HOU","2016",2015-11-11,"8:00p","Brooklyn Nets","106","Houston Rockets","98","Box Score","","18,155","Toyota Center",""
"201511110MEM","2016",2015-11-11,"8:00p","Golden State Warriors","100","Memphis Grizzlies","84","Box Score","","18,119","FedEx Forum",""
"201511110ORL","2016",2015-11-11,"7:00p","Los Angeles Lakers","99","Orlando Magic","101","Box Score","","18,846","Amway Center",""
"201511110PHI","2016",2015-11-11,"7:00p","Toronto Raptors","119","Philadelphia 76ers","103","Box Score","","12,744","Wells Fargo Center",""
"201511110POR","2016",2015-11-11,"10:30p","San Antonio Spurs","113","Portland Trail Blazers","101","Box Score","","19,393","Moda Center",""
"201511110SAC","2016",2015-11-11,"10:00p","Detroit Pistons","92","Sacramento Kings","101","Box Score","","17,317","Sleep Train Arena",""
"201511120MIA","2016",2015-11-12,"7:30p","Utah Jazz","91","Miami Heat","92","Box Score","","19,600","AmericanAirlines Arena",""
"201511120MIN","2016",2015-11-12,"8:00p","Golden State Warriors","129","Minnesota Timberwolves","116","Box Score","","16,130","Target Center",""
"201511120PHO","2016",2015-11-12,"10:30p","Los Angeles Clippers","104","Phoenix Suns","118","Box Score","","17,204","Talking Stick Resort Arena",""
"201511130BOS","2016",2015-11-13,"7:30p","Atlanta Hawks","93","Boston Celtics","106","Box Score","","17,138","TD Garden",""
"201511130CHI","2016",2015-11-13,"8:00p","Charlotte Hornets","97","Chicago Bulls","102","Box Score","","21,749","United Center",""
"201511130DAL","2016",2015-11-13,"8:30p","Los Angeles Lakers","82","Dallas Mavericks","90","Box Score","","20,260","American Airlines Center",""
"201511130DEN","2016",2015-11-13,"9:00p","Houston Rockets","98","Denver Nuggets","107","Box Score","","16,113","Pepsi Center",""
"201511130IND","2016",2015-11-13,"7:00p","Minnesota Timberwolves","103","Indiana Pacers","107","Box Score","","16,797","Bankers Life Fieldhouse",""
"201511130MEM","2016",2015-11-13,"8:00p","Portland Trail Blazers","100","Memphis Grizzlies","101","Box Score","","16,919","FedEx Forum",""
"201511130NYK","2016",2015-11-13,"7:30p","Cleveland Cavaliers","90","New York Knicks","84","Box Score","","19,812","Madison Square Garden (IV)",""
"201511130OKC","2016",2015-11-13,"8:00p","Philadelphia 76ers","85","Oklahoma City Thunder","102","Box Score","","18,203","Chesapeake Energy Arena",""
"201511130ORL","2016",2015-11-13,"7:00p","Utah Jazz","93","Orlando Magic","102","Box Score","","16,709","Amway Center",""
"201511130SAC","2016",2015-11-13,"10:00p","Brooklyn Nets","109","Sacramento Kings","111","Box Score","","17,131","Sleep Train Arena",""
"201511130TOR","2016",2015-11-13,"7:30p","New Orleans Pelicans","81","Toronto Raptors","100","Box Score","","19,800","Air Canada Centre",""
"201511140GSW","2016",2015-11-14,"10:30p","Brooklyn Nets","99","Golden State Warriors","107","Box Score","OT","19,596","Oracle Arena",""
"201511140HOU","2016",2015-11-14,"8:00p","Dallas Mavericks","110","Houston Rockets","98","Box Score","","18,231","Toyota Center",""
"201511140LAC","2016",2015-11-14,"3:30p","Detroit Pistons","96","Los Angeles Clippers","101","Box Score","","19,060","STAPLES Center",""
"201511140MIL","2016",2015-11-14,"8:30p","Cleveland Cavaliers","105","Milwaukee Bucks","108","Box Score","2OT","18,717","BMO Harris Bradley Center",""
"201511140PHO","2016",2015-11-14,"9:00p","Denver Nuggets","81","Phoenix Suns","105","Box Score","","16,722","Talking Stick Resort Arena",""
"201511140SAS","2016",2015-11-14,"8:30p","Philadelphia 76ers","83","San Antonio Spurs","92","Box Score","","18,418","AT&T Center",""
"201511140WAS","2016",2015-11-14,"7:00p","Orlando Magic","99","Washington Wizards","108","Box Score","","18,311","Verizon Center",""
"201511150ATL","2016",2015-11-15,"6:00p","Utah Jazz","97","Atlanta Hawks","96","Box Score","","14,436","Philips Arena",""
"201511150CHO","2016",2015-11-15,"5:00p","Portland Trail Blazers","94","Charlotte Hornets","106","Box Score","","15,317","Time Warner Cable Arena",""
"201511150LAL","2016",2015-11-15,"9:30p","Detroit Pistons","85","Los Angeles Lakers","97","Box Score","","18,997","STAPLES Center",""
"201511150MIN","2016",2015-11-15,"3:30p","Memphis Grizzlies","114","Minnesota Timberwolves","106","Box Score","","12,086","Target Center",""
"201511150NYK","2016",2015-11-15,"12:00p","New Orleans Pelicans","87","New York Knicks","95","Box Score","","19,812","Madison Square Garden (IV)",""
"201511150OKC","2016",2015-11-15,"7:00p","Boston Celtics","100","Oklahoma City Thunder","85","Box Score","","18,203","Chesapeake Energy Arena",""
"201511150SAC","2016",2015-11-15,"9:00p","Toronto Raptors","101","Sacramento Kings","107","Box Score","","17,006","Sleep Train Arena",""
"201511160CHI","2016",2015-11-16,"8:00p","Indiana Pacers","95","Chicago Bulls","96","Box Score","","21,660","United Center",""
"201511160HOU","2016",2015-11-16,"8:00p","Boston Celtics","111","Houston Rockets","95","Box Score","","17,005","Toyota Center",""
"201511160MEM","2016",2015-11-16,"8:00p","Oklahoma City Thunder","114","Memphis Grizzlies","122","Box Score","","17,270","FedEx Forum",""
"201511160PHI","2016",2015-11-16,"7:00p","Dallas Mavericks","92","Philadelphia 76ers","86","Box Score","","11,555","Wells Fargo Center",""
"201511160PHO","2016",2015-11-16,"9:00p","Los Angeles Lakers","101","Phoenix Suns","120","Box Score","","18,055","Talking Stick Resort Arena",""
"201511160SAS","2016",2015-11-16,"8:30p","Portland Trail Blazers","80","San Antonio Spurs","93","Box Score","","18,418","AT&T Center",""
"201511170BRK","2016",2015-11-17,"7:30p","Atlanta Hawks","88","Brooklyn Nets","90","Box Score","","12,241","Barclays Center",""
"201511170DET","2016",2015-11-17,"7:30p","Cleveland Cavaliers","99","Detroit Pistons","104","Box Score","","18,442","The Palace of Auburn Hills",""
"201511170GSW","2016",2015-11-17,"10:30p","Toronto Raptors","110","Golden State Warriors","115","Box Score","","19,596","Oracle Arena",""
"201511170MIA","2016",2015-11-17,"7:30p","Minnesota Timberwolves","103","Miami Heat","91","Box Score","","19,600","AmericanAirlines Arena",""
"201511170NOP","2016",2015-11-17,"8:00p","Denver Nuggets","115","New Orleans Pelicans","98","Box Score","","17,269","Smoothie King Center",""
"201511170NYK","2016",2015-11-17,"7:30p","Charlotte Hornets","94","New York Knicks","102","Box Score","","19,812","Madison Square Garden (IV)",""
"201511170WAS","2016",2015-11-17,"7:00p","Milwaukee Bucks","86","Washington Wizards","115","Box Score","","15,485","Verizon Center",""
"201511180ATL","2016",2015-11-18,"8:00p","Sacramento Kings","97","Atlanta Hawks","103","Box Score","","13,008","Philips Arena",""
"201511180BOS","2016",2015-11-18,"7:30p","Dallas Mavericks","106","Boston Celtics","102","Box Score","","17,262","TD Garden",""
"201511180CHO","2016",2015-11-18,"7:00p","Brooklyn Nets","111","Charlotte Hornets","116","Box Score","","14,040","Time Warner Cable Arena",""
"201511180HOU","2016",2015-11-18,"8:00p","Portland Trail Blazers","103","Houston Rockets","108","Box Score","OT","17,107","Toyota Center",""
"201511180OKC","2016",2015-11-18,"8:00p","New Orleans Pelicans","103","Oklahoma City Thunder","110","Box Score","","18,203","Chesapeake Energy Arena",""
"201511180ORL","2016",2015-11-18,"7:00p","Minnesota Timberwolves","101","Orlando Magic","104","Box Score","OT","16,048","Amway Center",""
"201511180PHI","2016",2015-11-18,"7:00p","Indiana Pacers","112","Philadelphia 76ers","85","Box Score","","11,080","Wells Fargo Center",""
"201511180PHO","2016",2015-11-18,"10:30p","Chicago Bulls","103","Phoenix Suns","97","Box Score","","17,377","Talking Stick Resort Arena",""
"201511180SAS","2016",2015-11-18,"8:30p","Denver Nuggets","98","San Antonio Spurs","109","Box Score","","18,418","AT&T Center",""
"201511180UTA","2016",2015-11-18,"9:00p","Toronto Raptors","89","Utah Jazz","93","Box Score","","18,741","Vivint Smart Home Arena",""
"201511190CLE","2016",2015-11-19,"8:00p","Milwaukee Bucks","100","Cleveland Cavaliers","115","Box Score","","20,562","Quicken Loans Arena",""
"201511190LAC","2016",2015-11-19,"10:30p","Golden State Warriors","124","Los Angeles Clippers","117","Box Score","","19,528","STAPLES Center",""
"201511190MIA","2016",2015-11-19,"7:30p","Sacramento Kings","109","Miami Heat","116","Box Score","","19,600","AmericanAirlines Arena",""
"201511200BOS","2016",2015-11-20,"7:30p","Brooklyn Nets","95","Boston Celtics","120","Box Score","","18,361","TD Garden",""
"201511200CHO","2016",2015-11-20,"7:00p","Philadelphia 76ers","88","Charlotte Hornets","113","Box Score","","17,926","Time Warner Cable Arena",""
"201511200DAL","2016",2015-11-20,"8:30p","Utah Jazz","93","Dallas Mavericks","102","Box Score","","20,028","American Airlines Center",""
"201511200DEN","2016",2015-11-20,"9:00p","Phoenix Suns","114","Denver Nuggets","107","Box Score","","12,264","Pepsi Center",""
"201511200GSW","2016",2015-11-20,"10:30p","Chicago Bulls","94","Golden State Warriors","106","Box Score","","19,596","Oracle Arena",""
"201511200LAL","2016",2015-11-20,"10:30p","Toronto Raptors","102","Los Angeles Lakers","91","Box Score","","18,997","STAPLES Center",""
"201511200MEM","2016",2015-11-20,"8:00p","Houston Rockets","84","Memphis Grizzlies","96","Box Score","","17,555","FedEx Forum",""
"201511200MIN","2016",2015-11-20,"8:00p","Detroit Pistons","96","Minnesota Timberwolves","86","Box Score","","13,445","Target Center",""
"201511200NOP","2016",2015-11-20,"8:00p","San Antonio Spurs","90","New Orleans Pelicans","104","Box Score","","16,698","Smoothie King Center",""
"201511200OKC","2016",2015-11-20,"8:00p","New York Knicks","93","Oklahoma City Thunder","90","Box Score","","18,203","Chesapeake Energy Arena",""
"201511200POR","2016",2015-11-20,"10:00p","Los Angeles Clippers","91","Portland Trail Blazers","102","Box Score","","19,393","Moda Center",""
"201511210CLE","2016",2015-11-21,"7:30p","Atlanta Hawks","97","Cleveland Cavaliers","109","Box Score","","20,562","Quicken Loans Arena",""
"201511210DET","2016",2015-11-21,"7:30p","Washington Wizards","97","Detroit Pistons","95","Box Score","","15,890","The Palace of Auburn Hills",""
"201511210HOU","2016",2015-11-21,"8:00p","New York Knicks","107","Houston Rockets","102","Box Score","","18,226","Toyota Center",""
"201511210IND","2016",2015-11-21,"7:00p","Milwaukee Bucks","86","Indiana Pacers","123","Box Score","","17,137","Bankers Life Fieldhouse",""
"201511210MIA","2016",2015-11-21,"8:00p","Philadelphia 76ers","91","Miami Heat","96","Box Score","","19,673","AmericanAirlines Arena",""
"201511210ORL","2016",2015-11-21,"5:00p","Sacramento Kings","97","Orlando Magic","91","Box Score","","16,104","Amway Center",""
"201511210SAS","2016",2015-11-21,"8:30p","Memphis Grizzlies","82","San Antonio Spurs","92","Box Score","","18,418","AT&T Center",""
"201511220BRK","2016",2015-11-22,"6:00p","Boston Celtics","101","Brooklyn Nets","111","Box Score","","14,866","Barclays Center",""
"201511220DEN","2016",2015-11-22,"8:00p","Golden State Warriors","118","Denver Nuggets","105","Box Score","","17,689","Pepsi Center",""
"201511220LAC","2016",2015-11-22,"3:30p","Toronto Raptors","91","Los Angeles Clippers","80","Box Score","","19,060","STAPLES Center",""
"201511220LAL","2016",2015-11-22,"9:30p","Portland Trail Blazers","107","Los Angeles Lakers","93","Box Score","","18,997","STAPLES Center",""
"201511220NOP","2016",2015-11-22,"6:00p","Phoenix Suns","116","New Orleans Pelicans","122","Box Score","","16,680","Smoothie King Center",""
"201511220OKC","2016",2015-11-22,"7:00p","Dallas Mavericks","114","Oklahoma City Thunder","117","Box Score","","18,203","Chesapeake Energy Arena",""
"201511230CHO","2016",2015-11-23,"7:00p","Sacramento Kings","122","Charlotte Hornets","127","Box Score","OT","14,163","Time Warner Cable Arena",""
