"game_id","season","game_date","start_time","away_team","away_points","home_team","home_points","box_score","overtimes","attendance","arena","notes"
"201810220POR","2019",2018-10-22,"10:00p","Washington Wizards","125","Portland Trail Blazers","124","Box Score","OT","19,187","Moda Center",""
"201810220TOR","2019",2018-10-22,"7:30p","Charlotte Hornets","106","Toronto Raptors","127","Box Score","","19,800","Scotiabank Arena",""
"201810220UTA","2019",2018-10-22,"9:00p","Memphis Grizzlies","92","Utah Jazz","84","Box Score","","18,306","Vivint Smart Home Arena",""
"201810230DEN","2019",2018-10-23,"9:00p","Sacramento Kings","112","Denver Nuggets","126","Box Score","","13,214","Pepsi Center",""
"201810230DET","2019",2018-10-23,"7:00p","Philadelphia 76ers","132","Detroit Pistons","133","Box Score","OT","14,418","Little Caesars Arena",""
"201810230NOP","2019",2018-10-23,"8:00p","Los Angeles Clippers","109","New Orleans Pelicans","116","Box Score","","14,625","Smoothie King Center",""
"201810240ATL","2019",2018-10-24,"7:00p","Dallas Mavericks","104","Atlanta Hawks","111","Box Score","","16,705","State Farm Arena",""
"201810240CHI","2019",2018-10-24,"8:00p","Charlotte Hornets","110","Chicago Bulls","112","Box Score","","19,170","United Center",""
"201810240CLE","2019",2018-10-24,"7:00p","Brooklyn Nets","102","Cleveland Cavaliers","86","Box Score","","19,432","Quicken Loans Arena",""
"201810240GSW","2019",2018-10-24,"10:30p","Washington Wizards","122","Golden State Warriors","144","Box Score","","19,596","Oracle Arena",""
"201810240HOU","2019",2018-10-24,"8:00p","Utah Jazz","100","Houston Rockets","89","Box Score","","18,055","Toyota Center",""
"201810240MIA","2019",2018-10-24,"7:30p","New York Knicks","87","Miami Heat","110","Box Score","","19,600","AmericanAirlines Arena",""
"201810240MIL","2019",2018-10-24,"9:30p","Philadelphia 76ers","108","Milwaukee Bucks","123","Box Score","","17,341","Fiserv Forum",""
"201810240PHO","2019",2018-10-24,"10:00p","Los Angeles Lakers","131","Phoenix Suns","113","Box Score","","18,055","Talking Stick Resort Arena",""
"201810240SAC","2019",2018-10-24,"10:00p","Memphis Grizzlies","92","Sacramento Kings","97","Box Score","","14,198","Golden 1 Center",""
"201810240SAS","2019",2018-10-24,"8:30p","Indiana Pacers","116","San Antonio Spurs","96","Box Score","","18,354","AT&T Center",""
"201810240TOR","2019",2018-10-24,"7:30p","Minnesota Timberwolves","105","Toronto Raptors","112","Box Score","","19,800","Scotiabank Arena",""
"201810250DET","2019",2018-10-25,"7:00p","Cleveland Cavaliers","103","Detroit Pistons","110","Box Score","","15,896","Little Caesars Arena",""
"201810250LAL","2019",2018-10-25,"10:30p","Denver Nuggets","114","Los Angeles Lakers","121","Box Score","","18,997","STAPLES Center",""
"201810250OKC","2019",2018-10-25,"8:00p","Boston Celtics","101","Oklahoma City Thunder","95","Box Score","","18,203","Chesapeake Energy Arena",""
"201810250ORL","2019",2018-10-25,"7:00p","Portland Trail Blazers","128","Orlando Magic","114","Box Score","","15,114","Amway Center",""
"201810260CHO","2019",2018-10-26,"7:00p","Chicago Bulls","106","Charlotte Hornets","135","Box Score","","15,220","Spectrum Center",""
"201810260HOU","2019",2018-10-26,"8:00p","Los Angeles Clippers","133","Houston Rockets","113","Box Score","","18,055","Toyota Center",""
"201810260MIN","2019",2018-10-26,"8:00p","Milwaukee Bucks","125","Minnesota Timberwolves","95","Box Score","","16,334","Target Center",""
"201810260NOP","2019",2018-10-26,"8:00p","Brooklyn Nets","115","New Orleans Pelicans","117","Box Score","","15,272","Smoothie King Center",""
"201810260NYK","2019",2018-10-26,"7:30p","Golden State Warriors","128","New York Knicks","100","Box Score","","19,812","Madison Square Garden (IV)",""
"201810260SAC","2019",2018-10-26,"10:00p","Washington Wizards","112","Sacramento Kings","116","Box Score","","14,101","Golden 1 Center",""
"201810260TOR","2019",2018-10-26,"7:30p","Dallas Mavericks","107","Toronto Raptors","116","Box Score","","19,800","Scotiabank Arena",""
"201810270ATL","2019",2018-10-27,"7:30p","Chicago Bulls","97","Atlanta Hawks","85","Box Score","","15,549","State Farm Arena",""
"201810270CLE","2019",2018-10-27,"7:30p","Indiana Pacers","119","Cleveland Cavaliers","107","Box Score","","19,432","Quicken Loans Arena",""
"201810270DET","2019",2018-10-27,"7:00p","Boston Celtics","109","Detroit Pistons","89","Box Score","","18,120","Little Caesars Arena",""
"201810270MEM","2019",2018-10-27,"8:00p","Phoenix Suns","96","Memphis Grizzlies","117","Box Score","","15,926","FedEx Forum",""
"201810270MIA","2019",2018-10-27,"8:00p","Portland Trail Blazers","111","Miami Heat","120","Box Score","","19,600","AmericanAirlines Arena",""
"201810270MIL","2019",2018-10-27,"8:30p","Orlando Magic","91","Milwaukee Bucks","113","Box Score","","17,341","Fiserv Forum",""
"201810270NOP","2019",2018-10-27,"7:00p","Utah Jazz","132","New Orleans Pelicans","111","Box Score","","16,373","Smoothie King Center",""
"201810270PHI","2019",2018-10-27,"7:30p","Charlotte Hornets","103","Philadelphia 76ers","105","Box Score","","20,203","Wells Fargo Center",""
"201810270SAS","2019",2018-10-27,"8:30p","Los Angeles Lakers","106","San Antonio Spurs","110","Box Score","","18,589","AT&T Center",""
"201810280BRK","2019",2018-10-28,"5:00p","Golden State Warriors","120","Brooklyn Nets","114","Box Score","","17,732","Barclays Center",""
"201810280DAL","2019",2018-10-28,"7:00p","Utah Jazz","113","Dallas Mavericks","104","Box Score","","19,571","American Airlines Center",""
"201810280LAC","2019",2018-10-28,"9:30p","Washington Wizards","104","Los Angeles Clippers","136","Box Score","","16,491","STAPLES Center",""
"201810280OKC","2019",2018-10-28,"7:00p","Phoenix Suns","110","Oklahoma City Thunder","117","Box Score","","18,203","Chesapeake Energy Arena",""
"201810290CHI","2019",2018-10-29,"8:00p","Golden State Warriors","149","Chicago Bulls","124","Box Score","","21,076","United Center",""
"201810290DEN","2019",2018-10-29,"9:00p","New Orleans Pelicans","111","Denver Nuggets","116","Box Score","","15,217","Pepsi Center",""
"201810290IND","2019",2018-10-29,"7:00p","Portland Trail Blazers","103","Indiana Pacers","93","Box Score","","15,788","Bankers Life Fieldhouse",""
"201810290MIA","2019",2018-10-29,"7:30p","Sacramento Kings","123","Miami Heat","113","Box Score","","19,600","AmericanAirlines Arena",""
"201810290MIL","2019",2018-10-29,"8:00p","Toronto Raptors","109","Milwaukee Bucks","124","Box Score","","17,341","Fiserv Forum",""
"201810290MIN","2019",2018-10-29,"8:00p","Los Angeles Lakers","120","Minnesota Timberwolves","124","Box Score","","18,978","Target Center",""
"201810290NYK","2019",2018-10-29,"7:30p","Brooklyn Nets","96","New York Knicks","115","Box Score","","19,221","Madison Square Garden (IV)",""
"201810290PHI","2019",2018-10-29,"7:00p","Atlanta Hawks","92","Philadelphia 76ers","113","Box Score","","20,269","Wells Fargo Center",""
"201810290SAS","2019",2018-10-29,"8:30p","Dallas Mavericks","108","San Antonio Spurs","113","Box Score","OT","18,354","AT&T Center",""
"201810300BOS","2019",2018-10-30,"7:30p","Detroit Pistons","105","Boston Celtics","108","Box Score","","18,624","TD Garden",""
"201810300CHO","2019",2018-10-30,"7:00p","Miami Heat","113","Charlotte Hornets","125","Box Score","","14,117","Spectrum Center",""
"201810300CLE","2019",2018-10-30,"7:00p","Atlanta Hawks","114","Cleveland Cavaliers","136","Box Score","","19,432","Quicken Loans Arena",""
"201810300HOU","2019",2018-10-30,"8:00p","Portland Trail Blazers","104","Houston Rockets","85","Box Score","","18,055","Toyota Center",""
"201810300MEM","2019",2018-10-30,"8:00p","Washington Wizards","95","Memphis Grizzlies","107","Box Score","","14,106","FedEx Forum",""
"201810300OKC","2019",2018-10-30,"8:00p","Los Angeles Clippers","110","Oklahoma City Thunder","128","Box Score","","18,203","Chesapeake Energy Arena",""
"201810300ORL","2019",2018-10-30,"7:00p","Sacramento Kings","107","Orlando Magic","99","Box Score","","15,074","Amway Center",""
"201810300TOR","2019",2018-10-30,"7:30p","Philadelphia 76ers","112","Toronto Raptors","129","Box Score","","19,800","Scotiabank Arena",""
"201810310BRK","2019",2018-10-31,"7:30p","Detroit Pistons","119","Brooklyn Nets","120","Box Score","OT","12,862","Barclays Center",""
"201810310CHI","2019",2018-10-31,"8:00p","Denver Nuggets","108","Chicago Bulls","107","Box Score","OT","19,027","United Center",""
"201810310GSW","2019",2018-10-31,"10:30p","New Orleans Pelicans","121","Golden State Warriors","131","Box Score","","19,596","Oracle Arena",""
"201810310LAL","2019",2018-10-31,"10:30p","Dallas Mavericks","113","Los Angeles Lakers","114","Box Score","","18,997","STAPLES Center",""
"201810310MIN","2019",2018-10-31,"8:00p","Utah Jazz","125","Minnesota Timberwolves","128","Box Score","","10,079","Target Center",""
"201810310NYK","2019",2018-10-31,"8:00p","Indiana Pacers","107","New York Knicks","101","Box Score","","18,295","Madison Square Garden (IV)",""
"201810310PHO","2019",2018-10-31,"10:30p","San Antonio Spurs","120","Phoenix Suns","90","Box Score","","12,328","Talking Stick Resort Arena",""
"201811010ATL","2019",2018-11-01,"7:30p","Sacramento Kings","146","Atlanta Hawks","115","Box Score","","12,095","State Farm Arena",""
"201811010BOS","2019",2018-11-01,"8:00p","Milwaukee Bucks","113","Boston Celtics","117","Box Score","","18,624","TD Garden",""
"201811010CHO","2019",2018-11-01,"7:00p","Oklahoma City Thunder","111","Charlotte Hornets","107","Box Score","","14,583","Spectrum Center",""
"201811010CLE","2019",2018-11-01,"7:00p","Denver Nuggets","110","Cleveland Cavaliers","91","Box Score","","19,432","Quicken Loans Arena",""
"201811010PHI","2019",2018-11-01,"7:00p","Los Angeles Clippers","113","Philadelphia 76ers","122","Box Score","","20,246","Wells Fargo Center",""
"201811010POR","2019",2018-11-01,"10:30p","New Orleans Pelicans","119","Portland Trail Blazers","132","Box Score","","18,921","Moda Center",""
"201811020BRK","2019",2018-11-02,"7:30p","Houston Rockets","119","Brooklyn Nets","111","Box Score","","14,013","Barclays Center",""
"201811020CHI","2019",2018-11-02,"8:00p","Indiana Pacers","107","Chicago Bulls","105","Box Score","","19,704","United Center",""
"201811020DAL","2019",2018-11-02,"8:30p","New York Knicks","118","Dallas Mavericks","106","Box Score","","20,008","American Airlines Center",""
"201811020GSW","2019",2018-11-02,"10:30p","Minnesota Timberwolves","99","Golden State Warriors","116","Box Score","","19,596","Oracle Arena",""
"201811020ORL","2019",2018-11-02,"7:00p","Los Angeles Clippers","120","Orlando Magic","95","Box Score","","15,953","Amway Center",""
"201811020PHO","2019",2018-11-02,"10:00p","Toronto Raptors","107","Phoenix Suns","98","Box Score","","15,843","Talking Stick Resort Arena",""
"201811020UTA","2019",2018-11-02,"9:00p","Memphis Grizzlies","110","Utah Jazz","100","Box Score","","18,306","Vivint Smart Home Arena",""
"201811020WAS","2019",2018-11-02,"8:00p","Oklahoma City Thunder","134","Washington Wizards","111","Box Score","","20,409","Capital One Arena",""
"201811030ATL","2019",2018-11-03,"7:30p","Miami Heat","118","Atlanta Hawks","123","Box Score","","16,303","State Farm Arena",""
"201811030CHI","2019",2018-11-03,"8:00p","Houston Rockets","96","Chicago Bulls","88","Box Score","","20,505","United Center",""
"201811030CHO","2019",2018-11-03,"7:00p","Cleveland Cavaliers","94","Charlotte Hornets","126","Box Score","","16,221","Spectrum Center",""
"201811030DEN","2019",2018-11-03,"9:00p","Utah Jazz","88","Denver Nuggets","103","Box Score","","19,520","Pepsi Center",""
"201811030IND","2019",2018-11-03,"7:00p","Boston Celtics","101","Indiana Pacers","102","Box Score","","17,505","Bankers Life Fieldhouse",""
"201811030PHI","2019",2018-11-03,"1:00p","Detroit Pistons","99","Philadelphia 76ers","109","Box Score","","20,289","Wells Fargo Center",""
"201811030POR","2019",2018-11-03,"10:00p","Los Angeles Lakers","114","Portland Trail Blazers","110","Box Score","","19,848","Moda Center",""
"201811030SAS","2019",2018-11-03,"8:30p","New Orleans Pelicans","95","San Antonio Spurs","109","Box Score","","18,354","AT&T Center",""
"201811040BRK","2019",2018-11-04,"6:00p","Philadelphia 76ers","97","Brooklyn Nets","122","Box Score","","12,826","Barclays Center",""
"201811040LAL","2019",2018-11-04,"9:30p","Toronto Raptors","121","Los Angeles Lakers","107","Box Score","","18,997","STAPLES Center",""
"201811040MIL","2019",2018-11-04,"3:30p","Sacramento Kings","109","Milwaukee Bucks","144","Box Score","","17,341","Fiserv Forum",""
"201811040PHO","2019",2018-11-04,"8:00p","Memphis Grizzlies","100","Phoenix Suns","102","Box Score","","13,074","Talking Stick Resort Arena",""
"201811040POR","2019",2018-11-04,"9:00p","Minnesota Timberwolves","81","Portland Trail Blazers","111","Box Score","","19,522","Moda Center",""
"201811040SAS","2019",2018-11-04,"7:00p","Orlando Magic","117","San Antonio Spurs","110","Box Score","","18,354","AT&T Center",""
"201811040WAS","2019",2018-11-04,"6:00p","New York Knicks","95","Washington Wizards","108","Box Score","","16,679","Capital One Arena",""
"201811050DEN","2019",2018-11-05,"9:00p","Boston Celtics","107","Denver Nuggets","115","Box Score","","19,520","Pepsi Center",""
"201811050DET","2019",2018-11-05,"7:00p","Miami Heat","120","Detroit Pistons","115","Box Score","OT","14,148","Little Caesars Arena",""
"201811050GSW","2019",2018-11-05,"10:30p","Memphis Grizzlies","101","Golden State Warriors","117","Box Score","","19,596","Oracle Arena",""
"201811050IND","2019",2018-11-05,"7:00p","Houston Rockets","98","Indiana Pacers","94","Box Score","","14,735","Bankers Life Fieldhouse",""
"201811050LAC","2019",2018-11-05,"10:30p","Minnesota Timberwolves","109","Los Angeles Clippers","120","Box Score","","16,564","STAPLES Center",""
"201811050NYK","2019",2018-11-05,"7:30p","Chicago Bulls","116","New York Knicks","115","Box Score","2OT","19,812","Madison Square Garden (IV)",""
"201811050OKC","2019",2018-11-05,"8:00p","New Orleans Pelicans","116","Oklahoma City Thunder","122","Box Score","","18,203","Chesapeake Energy Arena",""
"201811050ORL","2019",2018-11-05,"7:00p","Cleveland Cavaliers","100","Orlando Magic","102","Box Score","","15,009","Amway Center",""
"201811050UTA","2019",2018-11-05,"9:00p","Toronto Raptors","124","Utah Jazz","111","Box Score","","18,306","Vivint Smart Home Arena",""
"201811060CHO","2019",2018-11-06,"7:00p","Atlanta Hawks","102","Charlotte Hornets","113","Box Score","","13,955","Spectrum Center",""
"201811060DAL","2019",2018-11-06,"8:30p","Washington Wizards","100","Dallas Mavericks","119","Box Score","","19,234","American Airlines Center",""
"201811060PHO","2019",2018-11-06,"9:00p","Brooklyn Nets","104","Phoenix Suns","82","Box Score","","14,205","Talking Stick Resort Arena",""
"201811060POR","2019",2018-11-06,"10:00p","Milwaukee Bucks","103","Portland Trail Blazers","118","Box Score","","19,512","Moda Center",""
"201811070ATL","2019",2018-11-07,"7:30p","New York Knicks","112","Atlanta Hawks","107","Box Score","","12,412","State Farm Arena",""
"201811070CLE","2019",2018-11-07,"7:00p","Oklahoma City Thunder","95","Cleveland Cavaliers","86","Box Score","","19,432","Quicken Loans Arena",""
"201811070IND","2019",2018-11-07,"8:00p","Philadelphia 76ers","100","Indiana Pacers","94","Box Score","","16,434","Bankers Life Fieldhouse",""
"201811070LAL","2019",2018-11-07,"10:30p","Minnesota Timberwolves","110","Los Angeles Lakers","114","Box Score","","18,997","STAPLES Center",""
"201811070MEM","2019",2018-11-07,"8:00p","Denver Nuggets","87","Memphis Grizzlies","89","Box Score","","15,832","FedEx Forum",""
"201811070MIA","2019",2018-11-07,"7:30p","San Antonio Spurs","88","Miami Heat","95","Box Score","","19,600","AmericanAirlines Arena",""
"201811070NOP","2019",2018-11-07,"8:00p","Chicago Bulls","98","New Orleans Pelicans","107","Box Score","","15,514","Smoothie King Center",""
"201811070ORL","2019",2018-11-07,"7:00p","Detroit Pistons","103","Orlando Magic","96","Box Score","","16,103","Amway Center",""
"201811070SAC","2019",2018-11-07,"10:00p","Toronto Raptors","114","Sacramento Kings","105","Box Score","","17,583","Golden 1 Center",""
"201811070UTA","2019",2018-11-07,"9:00p","Dallas Mavericks","102","Utah Jazz","117","Box Score","","18,306","Vivint Smart Home Arena",""
"201811080GSW","2019",2018-11-08,"10:30p","Milwaukee Bucks","134","Golden State Warriors","111","Box Score","","19,596","Oracle Arena",""
"201811080OKC","2019",2018-11-08,"8:00p","Houston Rockets","80","Oklahoma City Thunder","98","Box Score","","18,203","Chesapeake Energy Arena",""
"201811080PHO","2019",2018-11-08,"9:00p","Boston Celtics","116","Phoenix Suns","109","Box Score","OT","17,359","Talking Stick Resort Arena",""
"201811080POR","2019",2018-11-08,"10:00p","Los Angeles Clippers","105","Portland Trail Blazers","116","Box Score","","19,170","Moda Center",""
"201811090ATL","2019",2018-11-09,"7:30p","Detroit Pistons","124","Atlanta Hawks","109","Box Score","","14,759","State Farm Arena",""
"201811090DEN","2019",2018-11-09,"9:00p","Brooklyn Nets","112","Denver Nuggets","110","Box Score","","19,520","Pepsi Center",""
"201811090MIA","2019",2018-11-09,"8:00p","Indiana Pacers","110","Miami Heat","102","Box Score","","19,600","AmericanAirlines Arena",""
"201811090ORL","2019",2018-11-09,"7:00p","Washington Wizards","108","Orlando Magic","117","Box Score","","16,562","Amway Center",""
"201811090PHI","2019",2018-11-09,"7:00p","Charlotte Hornets","132","Philadelphia 76ers","133","Box Score","OT","20,424","Wells Fargo Center",""
"201811090SAC","2019",2018-11-09,"10:00p","Minnesota Timberwolves","110","Sacramento Kings","121","Box Score","","17,583","Golden 1 Center",""
"201811090UTA","2019",2018-11-09,"9:30p","Boston Celtics","115","Utah Jazz","123","Box Score","","18,306","Vivint Smart Home Arena",""
"201811100CHI","2019",2018-11-10,"8:00p","Cleveland Cavaliers","98","Chicago Bulls","99","Box Score","","21,506","United Center",""
"201811100DAL","2019",2018-11-10,"9:00p","Oklahoma City Thunder","96","Dallas Mavericks","111","Box Score","","19,818","American Airlines Center",""
"201811100GSW","2019",2018-11-10,"8:30p","Brooklyn Nets","100","Golden State Warriors","116","Box Score","","19,596","Oracle Arena",""
"201811100LAC","2019",2018-11-10,"3:30p","Milwaukee Bucks","126","Los Angeles Clippers","128","Box Score","OT","17,486","STAPLES Center",""
"201811100MEM","2019",2018-11-10,"8:00p","Philadelphia 76ers","106","Memphis Grizzlies","112","Box Score","OT","16,904","FedEx Forum",""
"201811100MIA","2019",2018-11-10,"8:00p","Washington Wizards","116","Miami Heat","110","Box Score","","19,600","AmericanAirlines Arena",""
"201811100NOP","2019",2018-11-10,"7:00p","Phoenix Suns","99","New Orleans Pelicans","119","Box Score","","15,222","Smoothie King Center",""
"201811100SAC","2019",2018-11-10,"10:00p","Los Angeles Lakers","101","Sacramento Kings","86","Box Score","","17,583","Golden 1 Center",""
"201811100SAS","2019",2018-11-10,"8:30p","Houston Rockets","89","San Antonio Spurs","96","Box Score","","18,354","AT&T Center",""
"201811100TOR","2019",2018-11-10,"3:00p","New York Knicks","112","Toronto Raptors","128","Box Score","","19,800","Scotiabank Arena",""
"201811110DEN","2019",2018-11-11,"8:00p","Milwaukee Bucks","121","Denver Nuggets","114","Box Score","","19,520","Pepsi Center",""
"201811110DET","2019",2018-11-11,"3:30p","Charlotte Hornets","113","Detroit Pistons","103","Box Score","","15,133","Little Caesars Arena",""
"201811110HOU","2019",2018-11-11,"7:00p","Indiana Pacers","103","Houston Rockets","115","Box Score","","18,055","Toyota Center",""
"201811110LAL","2019",2018-11-11,"9:30p","Atlanta Hawks","106","Los Angeles Lakers","107","Box Score","","18,997","STAPLES Center",""
"201811110NYK","2019",2018-11-11,"7:30p","Orlando Magic","115","New York Knicks","89","Box Score","","19,812","Madison Square Garden (IV)",""
"201811110POR","2019",2018-11-11,"9:00p","Boston Celtics","94","Portland Trail Blazers","100","Box Score","","19,712","Moda Center",""
"201811120CHI","2019",2018-11-12,"8:00p","Dallas Mavericks","103","Chicago Bulls","98","Box Score","","19,012","United Center",""
"201811120LAC","2019",2018-11-12,"10:30p","Golden State Warriors","116","Los Angeles Clippers","121","Box Score","OT","19,068","STAPLES Center",""
"201811120MEM","2019",2018-11-12,"8:00p","Utah Jazz","96","Memphis Grizzlies","88","Box Score","","13,477","FedEx Forum",""
"201811120MIA","2019",2018-11-12,"7:30p","Philadelphia 76ers","124","Miami Heat","114","Box Score","","19,600","AmericanAirlines Arena",""
"201811120MIN","2019",2018-11-12,"8:00p","Brooklyn Nets","113","Minnesota Timberwolves","120","Box Score","","10,186","Target Center",""
"201811120OKC","2019",2018-11-12,"8:00p","Phoenix Suns","101","Oklahoma City Thunder","118","Box Score","","18,203","Chesapeake Energy Arena",""
"201811120SAC","2019",2018-11-12,"10:00p","San Antonio Spurs","99","Sacramento Kings","104","Box Score","","15,500","Golden 1 Center",""
"201811120TOR","2019",2018-11-12,"7:30p","New Orleans Pelicans","126","Toronto Raptors","110","Box Score","","19,800","Scotiabank Arena",""
"201811120WAS","2019",2018-11-12,"7:00p","Orlando Magic","109","Washington Wizards","117","Box Score","","15,346","Capital One Arena",""
"201811130CLE","2019",2018-11-13,"7:00p","Charlotte Hornets","89","Cleveland Cavaliers","113","Box Score","","19,432","Quicken Loans Arena",""
"201811130DEN","2019",2018-11-13,"9:00p","Houston Rockets","109","Denver Nuggets","99","Box Score","","16,741","Pepsi Center",""
"201811130GSW","2019",2018-11-13,"10:30p","Atlanta Hawks","103","Golden State Warriors","110","Box Score","","19,596","Oracle Arena",""
"201811140BOS","2019",2018-11-14,"7:30p","Chicago Bulls","82","Boston Celtics","111","Box Score","","18,624","TD Garden",""
"201811140BRK","2019",2018-11-14,"7:30p","Miami Heat","120","Brooklyn Nets","107","Box Score","","13,317","Barclays Center",""
"201811140DAL","2019",2018-11-14,"8:30p","Utah Jazz","68","Dallas Mavericks","118","Box Score","","19,371","American Airlines Center",""
