"game_id","season","game_date","start_time","away_team","away_points","home_team","home_points","box_score","overtimes","attendance","arena","notes"
"201211070MIL","2013",2012-11-07,"8:00p","Memphis Grizzlies","108","Milwaukee Bucks","90","Box Score","","11,465","BMO Harris Bradley Center",""
"201211070MIN","2013",2012-11-07,"8:00p","Orlando Magic","75","Minnesota Timberwolves","90","Box Score","","17,121","Target Center",""
"201211070NOH","2013",2012-11-07,"8:00p","Philadelphia 76ers","77","New Orleans Hornets","62","Box Score","","12,988","New Orleans Arena",""
"201211070SAC","2013",2012-11-07,"10:00p","Detroit Pistons","103","Sacramento Kings","105","Box Score","","10,185","Sleep Train Arena",""
"201211070UTA","2013",2012-11-07,"9:00p","Los Angeles Lakers","86","Utah Jazz","95","Box Score","","19,911","EnergySolutions Arena",""
"201211080CHI","2013",2012-11-08,"8:00p","Oklahoma City Thunder","97","Chicago Bulls","91","Box Score","","21,737","United Center",""
"201211080POR","2013",2012-11-08,"10:30p","Los Angeles Clippers","103","Portland Trail Blazers","90","Box Score","","20,425","Rose Garden Arena",""
"201211090ATL","2013",2012-11-09,"7:30p","Miami Heat","95","Atlanta Hawks","89","Box Score","","16,785","Philips Arena",""
"201211090BOS","2013",2012-11-09,"7:30p","Philadelphia 76ers","106","Boston Celtics","100","Box Score","","18,624","TD Garden",""
"201211090DEN","2013",2012-11-09,"10:30p","Utah Jazz","84","Denver Nuggets","104","Box Score","","15,523","Pepsi Center",""
"201211090LAL","2013",2012-11-09,"10:30p","Golden State Warriors","77","Los Angeles Lakers","101","Box Score","","18,997","STAPLES Center",""
"201211090MEM","2013",2012-11-09,"8:00p","Houston Rockets","85","Memphis Grizzlies","93","Box Score","","16,087","FedEx Forum",""
"201211090MIN","2013",2012-11-09,"8:00p","Indiana Pacers","94","Minnesota Timberwolves","96","Box Score","","18,222","Target Center",""
"201211090NOH","2013",2012-11-09,"8:00p","Charlotte Bobcats","99","New Orleans Hornets","107","Box Score","","12,668","New Orleans Arena",""
"201211090NYK","2013",2012-11-09,"7:30p","Dallas Mavericks","94","New York Knicks","104","Box Score","","19,033","Madison Square Garden (IV)",""
"201211090OKC","2013",2012-11-09,"8:00p","Detroit Pistons","94","Oklahoma City Thunder","105","Box Score","","18,203","Chesapeake Energy Arena",""
"201211090ORL","2013",2012-11-09,"7:00p","Brooklyn Nets","107","Orlando Magic","68","Box Score","","17,532","Amway Center",""
"201211090PHO","2013",2012-11-09,"9:00p","Cleveland Cavaliers","105","Phoenix Suns","107","Box Score","","15,236","US Airways Center",""
"201211090SAC","2013",2012-11-09,"10:00p","San Antonio Spurs","97","Sacramento Kings","86","Box Score","","13,505","Sleep Train Arena",""
"201211090WAS","2013",2012-11-09,"7:00p","Milwaukee Bucks","101","Washington Wizards","91","Box Score","","14,531","Verizon Center",""
"201211100CHA","2013",2012-11-10,"7:30p","Dallas Mavericks","97","Charlotte Bobcats","101","Box Score","OT","15,763","Time Warner Cable Arena",""
"201211100CHI","2013",2012-11-10,"8:00p","Minnesota Timberwolves","80","Chicago Bulls","87","Box Score","","21,974","United Center",""
"201211100GSW","2013",2012-11-10,"10:30p","Denver Nuggets","107","Golden State Warriors","101","Box Score","2OT","19,596","Oracle Arena",""
"201211100HOU","2013",2012-11-10,"8:00p","Detroit Pistons","82","Houston Rockets","96","Box Score","","15,037","Toyota Center",""
"201211100IND","2013",2012-11-10,"7:00p","Washington Wizards","85","Indiana Pacers","89","Box Score","","12,036","Bankers Life Fieldhouse",""
"201211100MIL","2013",2012-11-10,"8:30p","Boston Celtics","96","Milwaukee Bucks","92","Box Score","","14,589","BMO Harris Bradley Center",""
"201211100POR","2013",2012-11-10,"10:00p","San Antonio Spurs","112","Portland Trail Blazers","109","Box Score","","20,447","Rose Garden Arena",""
"201211100TOR","2013",2012-11-10,"7:00p","Philadelphia 76ers","93","Toronto Raptors","83","Box Score","","19,800","Air Canada Centre",""
"201211100UTA","2013",2012-11-10,"9:00p","Phoenix Suns","81","Utah Jazz","94","Box Score","","19,100","EnergySolutions Arena",""
"201211110BRK","2013",2012-11-11,"3:00p","Orlando Magic","74","Brooklyn Nets","82","Box Score","","16,523","Barclays Center",""
"201211110LAC","2013",2012-11-11,"3:30p","Atlanta Hawks","76","Los Angeles Clippers","89","Box Score","","19,060","STAPLES Center",""
"201211110LAL","2013",2012-11-11,"9:30p","Sacramento Kings","90","Los Angeles Lakers","103","Box Score","","18,997","STAPLES Center",""
"201211110MEM","2013",2012-11-11,"6:00p","Miami Heat","86","Memphis Grizzlies","104","Box Score","","18,119","FedEx Forum",""
"201211110OKC","2013",2012-11-11,"7:00p","Cleveland Cavaliers","91","Oklahoma City Thunder","106","Box Score","","18,203","Chesapeake Energy Arena",""
"201211120CHI","2013",2012-11-12,"8:00p","Boston Celtics","101","Chicago Bulls","95","Box Score","","21,712","United Center",""
"201211120DAL","2013",2012-11-12,"8:30p","Minnesota Timberwolves","90","Dallas Mavericks","82","Box Score","","19,322","American Airlines Center",""
"201211120DET","2013",2012-11-12,"7:30p","Oklahoma City Thunder","92","Detroit Pistons","90","Box Score","","12,784","The Palace of Auburn Hills",""
"201211120HOU","2013",2012-11-12,"8:00p","Miami Heat","113","Houston Rockets","110","Box Score","","18,041","Toyota Center",""
"201211120PHI","2013",2012-11-12,"7:00p","Milwaukee Bucks","105","Philadelphia 76ers","96","Box Score","","15,086","Wells Fargo Center",""
"201211120PHO","2013",2012-11-12,"9:00p","Denver Nuggets","100","Phoenix Suns","110","Box Score","","14,060","US Airways Center",""
"201211120POR","2013",2012-11-12,"10:00p","Atlanta Hawks","95","Portland Trail Blazers","87","Box Score","","19,095","Rose Garden Arena",""
"201211120TOR","2013",2012-11-12,"7:00p","Utah Jazz","140","Toronto Raptors","133","Box Score","3OT","18,230","Air Canada Centre",""
"201211130BRK","2013",2012-11-13,"7:30p","Cleveland Cavaliers","101","Brooklyn Nets","114","Box Score","","17,032","Barclays Center",""
"201211130CHA","2013",2012-11-13,"7:00p","Washington Wizards","76","Charlotte Bobcats","92","Box Score","","11,139","Time Warner Cable Arena",""
"201211130IND","2013",2012-11-13,"7:00p","Toronto Raptors","74","Indiana Pacers","72","Box Score","","11,947","Bankers Life Fieldhouse",""
"201211130LAL","2013",2012-11-13,"10:30p","San Antonio Spurs","84","Los Angeles Lakers","82","Box Score","","18,997","STAPLES Center",""
"201211130ORL","2013",2012-11-13,"7:00p","New York Knicks","99","Orlando Magic","89","Box Score","","18,846","Amway Center",""
"201211130SAC","2013",2012-11-13,"10:00p","Portland Trail Blazers","103","Sacramento Kings","86","Box Score","","10,153","Sleep Train Arena",""
"201211140BOS","2013",2012-11-14,"7:30p","Utah Jazz","93","Boston Celtics","98","Box Score","","18,624","TD Garden",""
"201211140DAL","2013",2012-11-14,"8:30p","Washington Wizards","101","Dallas Mavericks","107","Box Score","","19,560","American Airlines Center",""
"201211140GSW","2013",2012-11-14,"10:30p","Atlanta Hawks","88","Golden State Warriors","92","Box Score","","18,107","Oracle Arena",""
"201211140HOU","2013",2012-11-14,"8:00p","New Orleans Hornets","96","Houston Rockets","100","Box Score","","14,535","Toyota Center",""
"201211140LAC","2013",2012-11-14,"10:30p","Miami Heat","100","Los Angeles Clippers","107","Box Score","","19,146","STAPLES Center",""
"201211140MIL","2013",2012-11-14,"8:00p","Indiana Pacers","85","Milwaukee Bucks","99","Box Score","","11,573","BMO Harris Bradley Center",""
"201211140MIN","2013",2012-11-14,"8:00p","Charlotte Bobcats","89","Minnesota Timberwolves","87","Box Score","","13,272","Target Center",""
"201211140OKC","2013",2012-11-14,"8:00p","Memphis Grizzlies","107","Oklahoma City Thunder","97","Box Score","","18,203","Chesapeake Energy Arena",""
"201211140PHI","2013",2012-11-14,"7:00p","Detroit Pistons","94","Philadelphia 76ers","76","Box Score","","11,879","Wells Fargo Center",""
"201211140PHO","2013",2012-11-14,"9:00p","Chicago Bulls","112","Phoenix Suns","106","Box Score","OT","15,305","US Airways Center",""
"201211150BRK","2013",2012-11-15,"8:00p","Boston Celtics","97","Brooklyn Nets","102","Box Score","","17,732","Barclays Center",""
"201211150DEN","2013",2012-11-15,"10:30p","Miami Heat","98","Denver Nuggets","93","Box Score","","19,155","Pepsi Center",""
"201211150SAS","2013",2012-11-15,"8:30p","New York Knicks","104","San Antonio Spurs","100","Box Score","","18,581","AT&T Center",""
"201211160DET","2013",2012-11-16,"7:30p","Orlando Magic","110","Detroit Pistons","106","Box Score","","11,594","The Palace of Auburn Hills",""
"201211160IND","2013",2012-11-16,"7:00p","Dallas Mavericks","83","Indiana Pacers","103","Box Score","","15,110","Bankers Life Fieldhouse",""
"201211160LAL","2013",2012-11-16,"10:30p","Phoenix Suns","102","Los Angeles Lakers","114","Box Score","","18,997","STAPLES Center",""
"201211160MEM","2013",2012-11-16,"9:30p","New York Knicks","95","Memphis Grizzlies","105","Box Score","","17,516","FedEx Forum",""
"201211160MIN","2013",2012-11-16,"8:00p","Golden State Warriors","106","Minnesota Timberwolves","98","Box Score","","16,013","Target Center",""
"201211160NOH","2013",2012-11-16,"8:00p","Oklahoma City Thunder","110","New Orleans Hornets","95","Box Score","","15,458","New Orleans Arena",""
"201211160PHI","2013",2012-11-16,"7:00p","Utah Jazz","93","Philadelphia 76ers","99","Box Score","","15,851","Wells Fargo Center",""
"201211160POR","2013",2012-11-16,"10:00p","Houston Rockets","117","Portland Trail Blazers","119","Box Score","OT","20,382","Rose Garden Arena",""
"201211160SAC","2013",2012-11-16,"10:00p","Atlanta Hawks","112","Sacramento Kings","96","Box Score","","11,814","Sleep Train Arena",""
"201211170BOS","2013",2012-11-17,"12:30p","Toronto Raptors","89","Boston Celtics","107","Box Score","","18,624","TD Garden",""
"201211170CHA","2013",2012-11-17,"7:30p","Memphis Grizzlies","94","Charlotte Bobcats","87","Box Score","","16,541","Time Warner Cable Arena",""
"201211170CLE","2013",2012-11-17,"7:30p","Dallas Mavericks","103","Cleveland Cavaliers","95","Box Score","","18,633","Quicken Loans Arena",""
"201211170LAC","2013",2012-11-17,"9:00p","Chicago Bulls","80","Los Angeles Clippers","101","Box Score","","19,060","STAPLES Center",""
"201211170MIL","2013",2012-11-17,"8:30p","New Orleans Hornets","113","Milwaukee Bucks","117","Box Score","","14,731","BMO Harris Bradley Center",""
"201211170PHO","2013",2012-11-17,"9:00p","Miami Heat","97","Phoenix Suns","88","Box Score","","16,840","US Airways Center",""
"201211170SAS","2013",2012-11-17,"8:30p","Denver Nuggets","100","San Antonio Spurs","126","Box Score","","18,581","AT&T Center",""
"201211170WAS","2013",2012-11-17,"7:00p","Utah Jazz","83","Washington Wizards","76","Box Score","","16,210","Verizon Center",""
"201211180DET","2013",2012-11-18,"7:30p","Boston Celtics","83","Detroit Pistons","103","Box Score","","12,214","The Palace of Auburn Hills",""
"201211180LAL","2013",2012-11-18,"9:30p","Houston Rockets","108","Los Angeles Lakers","119","Box Score","","18,997","STAPLES Center",""
"201211180NYK","2013",2012-11-18,"12:00p","Indiana Pacers","76","New York Knicks","88","Box Score","","19,033","Madison Square Garden (IV)",""
"201211180OKC","2013",2012-11-18,"7:00p","Golden State Warriors","109","Oklahoma City Thunder","119","Box Score","","18,203","Chesapeake Energy Arena",""
"201211180PHI","2013",2012-11-18,"6:00p","Cleveland Cavaliers","79","Philadelphia 76ers","86","Box Score","","15,021","Wells Fargo Center",""
"201211180POR","2013",2012-11-18,"9:00p","Chicago Bulls","94","Portland Trail Blazers","102","Box Score","","20,242","Rose Garden Arena",""
"201211180SAC","2013",2012-11-18,"6:00p","Brooklyn Nets","99","Sacramento Kings","90","Box Score","","11,965","Sleep Train Arena",""
"201211180TOR","2013",2012-11-18,"1:00p","Orlando Magic","86","Toronto Raptors","97","Box Score","","18,702","Air Canada Centre",""
"201211190ATL","2013",2012-11-19,"7:30p","Orlando Magic","72","Atlanta Hawks","81","Box Score","","15,066","Philips Arena",""
"201211190CHA","2013",2012-11-19,"7:00p","Milwaukee Bucks","98","Charlotte Bobcats","102","Box Score","","11,248","Time Warner Cable Arena",""
"201211190DAL","2013",2012-11-19,"8:30p","Golden State Warriors","105","Dallas Mavericks","101","Box Score","OT","20,034","American Airlines Center",""
"201211190MEM","2013",2012-11-19,"8:00p","Denver Nuggets","97","Memphis Grizzlies","92","Box Score","","15,111","FedEx Forum",""
"201211190SAS","2013",2012-11-19,"8:30p","Los Angeles Clippers","92","San Antonio Spurs","87","Box Score","","17,920","AT&T Center",""
"201211190UTA","2013",2012-11-19,"9:00p","Houston Rockets","91","Utah Jazz","102","Box Score","","19,197","EnergySolutions Arena",""
"201211190WAS","2013",2012-11-19,"7:00p","Indiana Pacers","96","Washington Wizards","89","Box Score","","14,426","Verizon Center",""
"201211200LAL","2013",2012-11-20,"10:30p","Brooklyn Nets","90","Los Angeles Lakers","95","Box Score","","18,997","STAPLES Center",""
"201211200NOH","2013",2012-11-20,"8:00p","New York Knicks","102","New Orleans Hornets","80","Box Score","","13,705","New Orleans Arena",""
"201211200PHI","2013",2012-11-20,"7:00p","Toronto Raptors","98","Philadelphia 76ers","106","Box Score","","13,965","Wells Fargo Center",""
"201211210ATL","2013",2012-11-21,"7:30p","Washington Wizards","100","Atlanta Hawks","101","Box Score","OT","11,338","Philips Arena",""
"201211210BOS","2013",2012-11-21,"7:30p","San Antonio Spurs","112","Boston Celtics","100","Box Score","","18,624","TD Garden",""
"201211210CHA","2013",2012-11-21,"7:00p","Toronto Raptors","97","Charlotte Bobcats","98","Box Score","","15,240","Time Warner Cable Arena",""
"201211210CLE","2013",2012-11-21,"7:00p","Philadelphia 76ers","83","Cleveland Cavaliers","92","Box Score","","16,743","Quicken Loans Arena",""
"201211210DAL","2013",2012-11-21,"8:30p","New York Knicks","111","Dallas Mavericks","114","Box Score","","20,157","American Airlines Center",""
"201211210GSW","2013",2012-11-21,"10:30p","Brooklyn Nets","93","Golden State Warriors","102","Box Score","","18,374","Oracle Arena",""
"201211210HOU","2013",2012-11-21,"8:00p","Chicago Bulls","89","Houston Rockets","93","Box Score","","15,950","Toyota Center",""
"201211210IND","2013",2012-11-21,"7:00p","New Orleans Hornets","107","Indiana Pacers","115","Box Score","OT","12,633","Bankers Life Fieldhouse",""
"201211210MIA","2013",2012-11-21,"7:30p","Milwaukee Bucks","106","Miami Heat","113","Box Score","OT","19,971","AmericanAirlines Arena",""
"201211210MIN","2013",2012-11-21,"8:00p","Denver Nuggets","101","Minnesota Timberwolves","94","Box Score","","16,879","Target Center",""
"201211210OKC","2013",2012-11-21,"7:30p","Los Angeles Clippers","111","Oklahoma City Thunder","117","Box Score","OT","18,203","Chesapeake Energy Arena",""
"201211210ORL","2013",2012-11-21,"7:00p","Detroit Pistons","74","Orlando Magic","90","Box Score","","17,199","Amway Center",""
"201211210PHO","2013",2012-11-21,"9:00p","Portland Trail Blazers","87","Phoenix Suns","114","Box Score","","14,263","US Airways Center",""
"201211210SAC","2013",2012-11-21,"10:00p","Los Angeles Lakers","97","Sacramento Kings","113","Box Score","","15,249","Sleep Train Arena",""
"201211230BOS","2013",2012-11-23,"7:30p","Oklahoma City Thunder","100","Boston Celtics","108","Box Score","","18,624","TD Garden",""
"201211230BRK","2013",2012-11-23,"7:30p","Los Angeles Clippers","76","Brooklyn Nets","86","Box Score","","17,732","Barclays Center",""
"201211230CHA","2013",2012-11-23,"7:00p","Atlanta Hawks","101","Charlotte Bobcats","91","Box Score","","17,868","Time Warner Cable Arena",""
"201211230DEN","2013",2012-11-23,"9:00p","Golden State Warriors","91","Denver Nuggets","102","Box Score","","18,523","Pepsi Center",""
"201211230DET","2013",2012-11-23,"7:30p","Toronto Raptors","90","Detroit Pistons","91","Box Score","","12,778","The Palace of Auburn Hills",""
"201211230HOU","2013",2012-11-23,"8:00p","New York Knicks","103","Houston Rockets","131","Box Score","","18,038","Toyota Center",""
"201211230IND","2013",2012-11-23,"8:00p","San Antonio Spurs","104","Indiana Pacers","97","Box Score","","17,082","Bankers Life Fieldhouse",""
"201211230MEM","2013",2012-11-23,"8:00p","Los Angeles Lakers","98","Memphis Grizzlies","106","Box Score","","18,119","FedEx Forum",""
"201211230ORL","2013",2012-11-23,"7:00p","Cleveland Cavaliers","104","Orlando Magic","108","Box Score","","17,334","Amway Center",""
"201211230PHO","2013",2012-11-23,"9:00p","New Orleans Hornets","108","Phoenix Suns","111","Box Score","OT","14,020","US Airways Center",""
"201211230POR","2013",2012-11-23,"10:00p","Minnesota Timberwolves","95","Portland Trail Blazers","103","Box Score","","20,555","Rose Garden Arena",""
"201211230UTA","2013",2012-11-23,"9:00p","Sacramento Kings","102","Utah Jazz","104","Box Score","","18,000","EnergySolutions Arena",""
"201211240ATL","2013",2012-11-24,"7:00p","Los Angeles Clippers","93","Atlanta Hawks","104","Box Score","","16,024","Philips Arena",""
"201211240DAL","2013",2012-11-24,"8:30p","Los Angeles Lakers","115","Dallas Mavericks","89","Box Score","","20,423","American Airlines Center",""
"201211240GSW","2013",2012-11-24,"10:30p","Minnesota Timberwolves","85","Golden State Warriors","96","Box Score","","19,084","Oracle Arena",""
"201211240MIA","2013",2012-11-24,"7:30p","Cleveland Cavaliers","108","Miami Heat","110","Box Score","","20,064","AmericanAirlines Arena",""
"201211240MIL","2013",2012-11-24,"9:00p","Chicago Bulls","93","Milwaukee Bucks","86","Box Score","","14,812","BMO Harris Bradley Center",""
"201211240PHI","2013",2012-11-24,"7:00p","Oklahoma City Thunder","116","Philadelphia 76ers","109","Box Score","OT","19,611","Wells Fargo Center",""
"201211240SAC","2013",2012-11-24,"10:00p","Utah Jazz","97","Sacramento Kings","108","Box Score","","12,239","Sleep Train Arena",""
"201211240WAS","2013",2012-11-24,"7:00p","Charlotte Bobcats","108","Washington Wizards","106","Box Score","2OT","13,077","Verizon Center",""
"201211250BRK","2013",2012-11-25,"3:00p","Portland Trail Blazers","85","Brooklyn Nets","98","Box Score","","16,542","Barclays Center",""
"201211250DEN","2013",2012-11-25,"8:00p","New Orleans Hornets","84","Denver Nuggets","102","Box Score","","15,402","Pepsi Center",""
"201211250NYK","2013",2012-11-25,"1:00p","Detroit Pistons","100","New York Knicks","121","Box Score","","19,033","Madison Square Garden (IV)",""
"201211250ORL","2013",2012-11-25,"6:00p","Boston Celtics","116","Orlando Magic","110","Box Score","OT","17,037","Amway Center",""
"201211250PHI","2013",2012-11-25,"6:00p","Phoenix Suns","101","Philadelphia 76ers","104","Box Score","","14,518","Wells Fargo Center",""
"201211250TOR","2013",2012-11-25,"1:00p","San Antonio Spurs","111","Toronto Raptors","106","Box Score","2OT","19,800","Air Canada Centre",""
"201211260BRK","2013",2012-11-26,"7:00p","New York Knicks","89","Brooklyn Nets","96","Box Score","OT","17,732","Barclays Center",""
"201211260CHI","2013",2012-11-26,"8:00p","Milwaukee Bucks","93","Chicago Bulls","92","Box Score","","21,485","United Center",""
"201211260DET","2013",2012-11-26,"7:30p","Portland Trail Blazers","101","Detroit Pistons","108","Box Score","","10,212","The Palace of Auburn Hills",""
"201211260LAC","2013",2012-11-26,"10:30p","New Orleans Hornets","105","Los Angeles Clippers","98","Box Score","","19,060","STAPLES Center",""
"201211260MEM","2013",2012-11-26,"8:00p","Cleveland Cavaliers","78","Memphis Grizzlies","84","Box Score","","13,485","FedEx Forum",""
"201211260OKC","2013",2012-11-26,"8:00p","Charlotte Bobcats","69","Oklahoma City Thunder","114","Box Score","","18,203","Chesapeake Energy Arena",""
"201211260UTA","2013",2012-11-26,"9:00p","Denver Nuggets","103","Utah Jazz","105","Box Score","","18,776","EnergySolutions Arena",""
"201211260WAS","2013",2012-11-26,"7:00p","San Antonio Spurs","118","Washington Wizards","92","Box Score","","13,879","Verizon Center",""
