"game_id","season","game_date","start_time","away_team","away_points","home_team","home_points","box_score","overtimes","attendance","arena","notes"
"200811020OKC","2009",2008-11-02,"7:00p","Minnesota Timberwolves","85","Oklahoma City Thunder","88","Box Score","","18,163","Ford Center",""
"200811030CHA","2009",2008-11-03,"7:00p","Detroit Pistons","101","Charlotte Bobcats","83","Box Score","","11,023","Time Warner Cable Arena",""
"200811030DAL","2009",2008-11-03,"8:30p","Cleveland Cavaliers","100","Dallas Mavericks","81","Box Score","","19,923","American Airlines Center",""
"200811030LAC","2009",2008-11-03,"10:30p","Utah Jazz","89","Los Angeles Clippers","73","Box Score","","12,712","STAPLES Center",""
"200811030MEM","2009",2008-11-03,"8:00p","Golden State Warriors","79","Memphis Grizzlies","90","Box Score","","10,121","FedEx Forum",""
"200811030ORL","2009",2008-11-03,"7:00p","Chicago Bulls","93","Orlando Magic","96","Box Score","","15,606","Amway Arena",""
"200811030PHI","2009",2008-11-03,"7:00p","Sacramento Kings","91","Philadelphia 76ers","125","Box Score","","10,100","Wachovia Center",""
"200811040HOU","2009",2008-11-04,"8:30p","Boston Celtics","103","Houston Rockets","99","Box Score","","18,291","Toyota Center",""
"200811040NJN","2009",2008-11-04,"7:30p","Phoenix Suns","114","New Jersey Nets","86","Box Score","","15,230","Izod Center",""
"200811040SAS","2009",2008-11-04,"8:30p","Dallas Mavericks","98","San Antonio Spurs","81","Box Score","","17,398","AT&T Center",""
"200811050CLE","2009",2008-11-05,"8:00p","Chicago Bulls","93","Cleveland Cavaliers","107","Box Score","","20,562","Quicken Loans Arena",""
"200811050GSW","2009",2008-11-05,"10:30p","Denver Nuggets","101","Golden State Warriors","111","Box Score","","18,194","Oracle Arena",""
"200811050IND","2009",2008-11-05,"7:00p","Phoenix Suns","113","Indiana Pacers","103","Box Score","","11,660","Conseco Fieldhouse",""
"200811050LAL","2009",2008-11-05,"10:30p","Los Angeles Clippers","88","Los Angeles Lakers","106","Box Score","","18,997","STAPLES Center",""
"200811050MIA","2009",2008-11-05,"7:30p","Philadelphia 76ers","83","Miami Heat","106","Box Score","","15,103","AmericanAirlines Arena",""
"200811050MIL","2009",2008-11-05,"8:00p","Washington Wizards","104","Milwaukee Bucks","112","Box Score","OT","13,895","Bradley Center",""
"200811050MIN","2009",2008-11-05,"8:00p","San Antonio Spurs","129","Minnesota Timberwolves","125","Box Score","2OT","11,112","Target Center",""
"200811050NOH","2009",2008-11-05,"8:00p","Atlanta Hawks","87","New Orleans Hornets","79","Box Score","","16,030","New Orleans Arena",""
"200811050NYK","2009",2008-11-05,"7:30p","Charlotte Bobcats","98","New York Knicks","101","Box Score","","17,977","Madison Square Garden (IV)",""
"200811050OKC","2009",2008-11-05,"8:00p","Boston Celtics","96","Oklahoma City Thunder","83","Box Score","","19,136","Ford Center",""
"200811050SAC","2009",2008-11-05,"10:00p","Memphis Grizzlies","95","Sacramento Kings","100","Box Score","","13,685","ARCO Arena (II)",""
"200811050TOR","2009",2008-11-05,"7:00p","Detroit Pistons","100","Toronto Raptors","93","Box Score","","18,602","Air Canada Centre",""
"200811050UTA","2009",2008-11-05,"9:00p","Portland Trail Blazers","96","Utah Jazz","103","Box Score","","19,911","EnergySolutions Arena",""
"200811060ORL","2009",2008-11-06,"8:00p","Philadelphia 76ers","88","Orlando Magic","98","Box Score","","16,407","Amway Arena",""
"200811060POR","2009",2008-11-06,"10:30p","Houston Rockets","99","Portland Trail Blazers","101","Box Score","OT","20,611","Rose Garden Arena",""
"200811070ATL","2009",2008-11-07,"7:30p","Toronto Raptors","92","Atlanta Hawks","110","Box Score","","18,290","Philips Arena",""
"200811070BOS","2009",2008-11-07,"7:30p","Milwaukee Bucks","89","Boston Celtics","101","Box Score","","18,624","TD Banknorth Garden",""
"200811070CHA","2009",2008-11-07,"7:00p","New Orleans Hornets","89","Charlotte Bobcats","92","Box Score","","13,435","Time Warner Cable Arena",""
"200811070CHI","2009",2008-11-07,"8:30p","Phoenix Suns","83","Chicago Bulls","100","Box Score","","21,967","United Center",""
"200811070CLE","2009",2008-11-07,"7:30p","Indiana Pacers","107","Cleveland Cavaliers","111","Box Score","","20,562","Quicken Loans Arena",""
"200811070DEN","2009",2008-11-07,"10:30p","Dallas Mavericks","105","Denver Nuggets","108","Box Score","","19,175","Pepsi Center",""
"200811070GSW","2009",2008-11-07,"10:30p","Memphis Grizzlies","109","Golden State Warriors","104","Box Score","","18,744","Oracle Arena",""
"200811070LAC","2009",2008-11-07,"10:30p","Houston Rockets","92","Los Angeles Clippers","83","Box Score","","14,670","STAPLES Center",""
"200811070NJN","2009",2008-11-07,"7:30p","Detroit Pistons","96","New Jersey Nets","103","Box Score","","17,767","Izod Center",""
"200811070SAC","2009",2008-11-07,"10:00p","Minnesota Timberwolves","109","Sacramento Kings","121","Box Score","","10,592","ARCO Arena (II)",""
"200811070SAS","2009",2008-11-07,"8:00p","Miami Heat","99","San Antonio Spurs","83","Box Score","","17,387","AT&T Center",""
"200811070UTA","2009",2008-11-07,"9:00p","Oklahoma City Thunder","97","Utah Jazz","104","Box Score","","19,911","EnergySolutions Arena",""
"200811070WAS","2009",2008-11-07,"7:00p","New York Knicks","114","Washington Wizards","108","Box Score","","20,173","Verizon Center",""
"200811080CHI","2009",2008-11-08,"8:30p","Cleveland Cavaliers","106","Chicago Bulls","97","Box Score","","21,965","United Center",""
"200811080IND","2009",2008-11-08,"7:00p","New Jersey Nets","80","Indiana Pacers","98","Box Score","","14,355","Conseco Fieldhouse",""
"200811080MIL","2009",2008-11-08,"8:30p","Phoenix Suns","104","Milwaukee Bucks","96","Box Score","","17,935","Bradley Center",""
"200811080NOH","2009",2008-11-08,"8:00p","Miami Heat","89","New Orleans Hornets","100","Box Score","","17,701","New Orleans Arena",""
"200811080ORL","2009",2008-11-08,"7:00p","Washington Wizards","81","Orlando Magic","106","Box Score","","16,911","Amway Arena",""
"200811080POR","2009",2008-11-08,"10:00p","Minnesota Timberwolves","93","Portland Trail Blazers","97","Box Score","","20,599","Rose Garden Arena",""
"200811090CHA","2009",2008-11-09,"1:00p","Toronto Raptors","89","Charlotte Bobcats","79","Box Score","","12,111","Time Warner Cable Arena",""
"200811090DEN","2009",2008-11-09,"8:00p","Memphis Grizzlies","90","Denver Nuggets","100","Box Score","","14,359","Pepsi Center",""
"200811090DET","2009",2008-11-09,"6:00p","Boston Celtics","88","Detroit Pistons","76","Box Score","","22,076","The Palace of Auburn Hills",""
"200811090LAC","2009",2008-11-09,"3:30p","Dallas Mavericks","92","Los Angeles Clippers","103","Box Score","","14,249","STAPLES Center",""
"200811090LAL","2009",2008-11-09,"9:30p","Houston Rockets","82","Los Angeles Lakers","111","Box Score","","18,997","STAPLES Center",""
"200811090NYK","2009",2008-11-09,"3:00p","Utah Jazz","99","New York Knicks","107","Box Score","","19,344","Madison Square Garden (IV)",""
"200811090OKC","2009",2008-11-09,"7:00p","Atlanta Hawks","89","Oklahoma City Thunder","85","Box Score","","18,231","Ford Center",""
"200811090SAC","2009",2008-11-09,"9:00p","Golden State Warriors","98","Sacramento Kings","115","Box Score","","12,090","ARCO Arena (II)",""
"200811100BOS","2009",2008-11-10,"7:30p","Toronto Raptors","87","Boston Celtics","94","Box Score","","18,624","TD Banknorth Garden",""
"200811100IND","2009",2008-11-10,"7:00p","Oklahoma City Thunder","99","Indiana Pacers","107","Box Score","","10,165","Conseco Fieldhouse",""
"200811100MIA","2009",2008-11-10,"7:30p","New Jersey Nets","94","Miami Heat","99","Box Score","","15,028","AmericanAirlines Arena",""
"200811100ORL","2009",2008-11-10,"7:00p","Portland Trail Blazers","106","Orlando Magic","99","Box Score","","14,210","Amway Arena",""
"200811100PHO","2009",2008-11-10,"9:00p","Memphis Grizzlies","102","Phoenix Suns","107","Box Score","","18,422","US Airways Center",""
"200811110CHA","2009",2008-11-11,"7:00p","Denver Nuggets","88","Charlotte Bobcats","80","Box Score","","10,753","Time Warner Cable Arena",""
"200811110CHI","2009",2008-11-11,"8:30p","Atlanta Hawks","113","Chicago Bulls","108","Box Score","","21,738","United Center",""
"200811110CLE","2009",2008-11-11,"7:00p","Milwaukee Bucks","93","Cleveland Cavaliers","99","Box Score","","19,842","Quicken Loans Arena",""
"200811110DAL","2009",2008-11-11,"8:30p","Los Angeles Lakers","106","Dallas Mavericks","99","Box Score","","20,391","American Airlines Center",""
"200811110GSW","2009",2008-11-11,"10:30p","Minnesota Timberwolves","110","Golden State Warriors","113","Box Score","OT","17,422","Oracle Arena",""
"200811110PHI","2009",2008-11-11,"7:00p","Utah Jazz","93","Philadelphia 76ers","80","Box Score","","12,839","Wachovia Center",""
"200811110SAC","2009",2008-11-11,"10:00p","Detroit Pistons","100","Sacramento Kings","92","Box Score","","11,423","ARCO Arena (II)",""
"200811110SAS","2009",2008-11-11,"8:30p","New York Knicks","80","San Antonio Spurs","92","Box Score","","16,569","AT&T Center",""
"200811120BOS","2009",2008-11-12,"7:30p","Atlanta Hawks","102","Boston Celtics","103","Box Score","","18,624","TD Banknorth Garden",""
"200811120LAC","2009",2008-11-12,"10:30p","Sacramento Kings","103","Los Angeles Clippers","98","Box Score","","13,266","STAPLES Center",""
"200811120MEM","2009",2008-11-12,"8:00p","New York Knicks","132","Memphis Grizzlies","103","Box Score","","10,129","FedEx Forum",""
"200811120MIA","2009",2008-11-12,"8:00p","Portland Trail Blazers","104","Miami Heat","96","Box Score","","15,021","AmericanAirlines Arena",""
"200811120MIL","2009",2008-11-12,"8:00p","San Antonio Spurs","78","Milwaukee Bucks","82","Box Score","","14,036","Bradley Center",""
"200811120NJN","2009",2008-11-12,"7:30p","Indiana Pacers","98","New Jersey Nets","87","Box Score","","13,551","Izod Center",""
"200811120NOH","2009",2008-11-12,"8:00p","Los Angeles Lakers","93","New Orleans Hornets","86","Box Score","","18,239","New Orleans Arena",""
"200811120OKC","2009",2008-11-12,"8:00p","Orlando Magic","109","Oklahoma City Thunder","92","Box Score","","18,185","Ford Center",""
"200811120PHO","2009",2008-11-12,"10:30p","Houston Rockets","94","Phoenix Suns","82","Box Score","","18,422","US Airways Center",""
"200811120TOR","2009",2008-11-12,"7:00p","Philadelphia 76ers","106","Toronto Raptors","96","Box Score","","18,093","Air Canada Centre",""
"200811120WAS","2009",2008-11-12,"8:00p","Utah Jazz","87","Washington Wizards","95","Box Score","","14,885","Verizon Center",""
"200811130CHI","2009",2008-11-13,"8:30p","Dallas Mavericks","91","Chicago Bulls","98","Box Score","","21,751","United Center",""
"200811130CLE","2009",2008-11-13,"8:00p","Denver Nuggets","99","Cleveland Cavaliers","110","Box Score","","20,562","Quicken Loans Arena",""
"200811130GSW","2009",2008-11-13,"10:30p","Detroit Pistons","107","Golden State Warriors","102","Box Score","","18,477","Oracle Arena",""
"200811140BOS","2009",2008-11-14,"8:00p","Denver Nuggets","94","Boston Celtics","85","Box Score","","18,624","TD Banknorth Garden",""
"200811140CHA","2009",2008-11-14,"7:00p","Utah Jazz","96","Charlotte Bobcats","104","Box Score","","14,189","Time Warner Cable Arena",""
"200811140DAL","2009",2008-11-14,"8:30p","Orlando Magic","102","Dallas Mavericks","100","Box Score","","20,085","American Airlines Center",""
"200811140IND","2009",2008-11-14,"7:00p","Philadelphia 76ers","94","Indiana Pacers","92","Box Score","","12,742","Conseco Fieldhouse",""
"200811140LAL","2009",2008-11-14,"10:30p","Detroit Pistons","106","Los Angeles Lakers","95","Box Score","","18,997","STAPLES Center",""
"200811140MEM","2009",2008-11-14,"8:00p","Milwaukee Bucks","101","Memphis Grizzlies","96","Box Score","OT","11,308","FedEx Forum",""
"200811140MIA","2009",2008-11-14,"7:30p","Washington Wizards","77","Miami Heat","97","Box Score","","15,284","AmericanAirlines Arena",""
"200811140NJN","2009",2008-11-14,"7:30p","Atlanta Hawks","108","New Jersey Nets","115","Box Score","","15,309","Izod Center",""
"200811140NOH","2009",2008-11-14,"8:00p","Portland Trail Blazers","82","New Orleans Hornets","87","Box Score","","16,071","New Orleans Arena",""
"200811140NYK","2009",2008-11-14,"7:30p","Oklahoma City Thunder","106","New York Knicks","116","Box Score","","18,008","Madison Square Garden (IV)",""
"200811140SAC","2009",2008-11-14,"10:00p","Phoenix Suns","97","Sacramento Kings","95","Box Score","OT","12,810","ARCO Arena (II)",""
"200811140SAS","2009",2008-11-14,"8:30p","Houston Rockets","75","San Antonio Spurs","77","Box Score","","18,797","AT&T Center",""
"200811150ATL","2009",2008-11-15,"7:00p","New Jersey Nets","119","Atlanta Hawks","107","Box Score","","18,729","Philips Arena",""
"200811150CHI","2009",2008-11-15,"8:30p","Indiana Pacers","91","Chicago Bulls","104","Box Score","","21,759","United Center",""
"200811150CLE","2009",2008-11-15,"7:30p","Utah Jazz","93","Cleveland Cavaliers","105","Box Score","","20,562","Quicken Loans Arena",""
"200811150HOU","2009",2008-11-15,"8:30p","New Orleans Hornets","82","Houston Rockets","91","Box Score","","18,303","Toyota Center",""
"200811150LAC","2009",2008-11-15,"3:30p","Golden State Warriors","121","Los Angeles Clippers","103","Box Score","","12,823","STAPLES Center",""
"200811150MIL","2009",2008-11-15,"8:30p","Boston Celtics","102","Milwaukee Bucks","97","Box Score","OT","17,952","Bradley Center",""
"200811150MIN","2009",2008-11-15,"8:00p","Portland Trail Blazers","88","Minnesota Timberwolves","83","Box Score","","12,213","Target Center",""
"200811150PHI","2009",2008-11-15,"7:00p","Oklahoma City Thunder","85","Philadelphia 76ers","110","Box Score","","13,385","Wachovia Center",""
"200811160CHA","2009",2008-11-16,"5:30p","Orlando Magic","90","Charlotte Bobcats","85","Box Score","","12,639","Time Warner Cable Arena",""
"200811160DEN","2009",2008-11-16,"8:00p","Minnesota Timberwolves","84","Denver Nuggets","90","Box Score","","16,721","Pepsi Center",""
"200811160NYK","2009",2008-11-16,"6:00p","Dallas Mavericks","124","New York Knicks","114","Box Score","OT","19,271","Madison Square Garden (IV)",""
"200811160PHO","2009",2008-11-16,"8:00p","Detroit Pistons","86","Phoenix Suns","104","Box Score","","18,422","US Airways Center",""
"200811160SAC","2009",2008-11-16,"9:00p","San Antonio Spurs","90","Sacramento Kings","88","Box Score","","11,699","ARCO Arena (II)",""
"200811160TOR","2009",2008-11-16,"1:00p","Miami Heat","96","Toronto Raptors","107","Box Score","","19,800","Air Canada Centre",""
"200811170LAC","2009",2008-11-17,"10:30p","San Antonio Spurs","86","Los Angeles Clippers","83","Box Score","","14,962","STAPLES Center",""
"200811170OKC","2009",2008-11-17,"8:00p","Houston Rockets","100","Oklahoma City Thunder","89","Box Score","","18,145","Ford Center",""
"200811170UTA","2009",2008-11-17,"9:00p","Phoenix Suns","97","Utah Jazz","109","Box Score","","19,911","EnergySolutions Arena",""
"200811180BOS","2009",2008-11-18,"7:30p","New York Knicks","101","Boston Celtics","110","Box Score","","18,624","TD Banknorth Garden",""
"200811180CHA","2009",2008-11-18,"7:00p","Dallas Mavericks","100","Charlotte Bobcats","83","Box Score","","10,935","Time Warner Cable Arena",""
"200811180DEN","2009",2008-11-18,"9:00p","Milwaukee Bucks","105","Denver Nuggets","114","Box Score","","14,413","Pepsi Center",""
"200811180GSW","2009",2008-11-18,"10:30p","Portland Trail Blazers","106","Golden State Warriors","111","Box Score","","18,284","Oracle Arena",""
"200811180IND","2009",2008-11-18,"7:00p","Atlanta Hawks","96","Indiana Pacers","113","Box Score","","13,379","Conseco Fieldhouse",""
"200811180LAL","2009",2008-11-18,"10:30p","Chicago Bulls","109","Los Angeles Lakers","116","Box Score","","18,997","STAPLES Center",""
"200811180MEM","2009",2008-11-18,"8:00p","Sacramento Kings","94","Memphis Grizzlies","109","Box Score","","10,834","FedEx Forum",""
"200811180NJN","2009",2008-11-18,"7:30p","Cleveland Cavaliers","106","New Jersey Nets","82","Box Score","","16,911","Izod Center",""
"200811180ORL","2009",2008-11-18,"7:00p","Toronto Raptors","90","Orlando Magic","103","Box Score","","16,353","Amway Arena",""
"200811180WAS","2009",2008-11-18,"7:00p","Miami Heat","94","Washington Wizards","87","Box Score","","15,102","Verizon Center",""
"200811190ATL","2009",2008-11-19,"7:00p","Washington Wizards","87","Atlanta Hawks","91","Box Score","","14,416","Philips Arena",""
"200811190DET","2009",2008-11-19,"7:30p","Cleveland Cavaliers","89","Detroit Pistons","96","Box Score","","22,076","The Palace of Auburn Hills",""
"200811190HOU","2009",2008-11-19,"8:00p","Dallas Mavericks","96","Houston Rockets","86","Box Score","","18,203","Toyota Center",""
"200811190MIA","2009",2008-11-19,"7:30p","Toronto Raptors","101","Miami Heat","95","Box Score","","15,014","AmericanAirlines Arena",""
"200811190MIN","2009",2008-11-19,"8:00p","Philadelphia 76ers","96","Minnesota Timberwolves","102","Box Score","","10,111","Target Center",""
"200811190NOH","2009",2008-11-19,"8:00p","Sacramento Kings","105","New Orleans Hornets","96","Box Score","","15,533","New Orleans Arena",""
"200811190OKC","2009",2008-11-19,"8:00p","Los Angeles Clippers","108","Oklahoma City Thunder","88","Box Score","","18,312","Ford Center",""
"200811190POR","2009",2008-11-19,"10:30p","Chicago Bulls","74","Portland Trail Blazers","116","Box Score","","20,599","Rose Garden Arena",""
"200811190SAS","2009",2008-11-19,"8:30p","Denver Nuggets","91","San Antonio Spurs","81","Box Score","","16,559","AT&T Center",""
"200811190UTA","2009",2008-11-19,"9:00p","Milwaukee Bucks","94","Utah Jazz","105","Box Score","","19,911","EnergySolutions Arena",""
"200811200BOS","2009",2008-11-20,"8:00p","Detroit Pistons","80","Boston Celtics","98","Box Score","","18,624","TD Banknorth Garden",""
"200811200PHO","2009",2008-11-20,"10:30p","Los Angeles Lakers","105","Phoenix Suns","92","Box Score","","18,422","US Airways Center",""
"200811210ATL","2009",2008-11-21,"7:30p","Charlotte Bobcats","83","Atlanta Hawks","88","Box Score","","15,068","Philips Arena",""
"200811210DAL","2009",2008-11-21,"8:30p","Memphis Grizzlies","76","Dallas Mavericks","91","Box Score","","20,035","American Airlines Center",""
"200811210GSW","2009",2008-11-21,"10:30p","Chicago Bulls","115","Golden State Warriors","110","Box Score","","19,596","Oracle Arena",""
"200811210IND","2009",2008-11-21,"7:00p","Orlando Magic","100","Indiana Pacers","98","Box Score","OT","14,699","Conseco Fieldhouse",""
"200811210LAL","2009",2008-11-21,"10:30p","Denver Nuggets","90","Los Angeles Lakers","104","Box Score","","18,997","STAPLES Center",""
"200811210MIL","2009",2008-11-21,"8:30p","New York Knicks","87","Milwaukee Bucks","104","Box Score","","14,898","Bradley Center",""
"200811210MIN","2009",2008-11-21,"8:00p","Boston Celtics","95","Minnesota Timberwolves","78","Box Score","","19,107","Target Center",""
"200811210OKC","2009",2008-11-21,"9:30p","New Orleans Hornets","105","Oklahoma City Thunder","80","Box Score","","19,136","Ford Center",""
"200811210PHI","2009",2008-11-21,"7:00p","Los Angeles Clippers","88","Philadelphia 76ers","89","Box Score","","13,474","Wachovia Center",""
"200811210SAC","2009",2008-11-21,"10:00p","Portland Trail Blazers","117","Sacramento Kings","96","Box Score","","12,056","ARCO Arena (II)",""
"200811210SAS","2009",2008-11-21,"8:30p","Utah Jazz","94","San Antonio Spurs","119","Box Score","","17,354","AT&T Center",""
"200811210TOR","2009",2008-11-21,"7:00p","New Jersey Nets","129","Toronto Raptors","127","Box Score","OT","19,800","Air Canada Centre",""
"200811210WAS","2009",2008-11-21,"7:00p","Houston Rockets","103","Washington Wizards","91","Box Score","","20,173","Verizon Center",""
"200811220CHA","2009",2008-11-22,"7:00p","Milwaukee Bucks","79","Charlotte Bobcats","74","Box Score","","12,096","Time Warner Cable Arena",""
"200811220CLE","2009",2008-11-22,"7:30p","Atlanta Hawks","96","Cleveland Cavaliers","110","Box Score","","20,562","Quicken Loans Arena",""
"200811220MEM","2009",2008-11-22,"8:00p","Utah Jazz","103","Memphis Grizzlies","94","Box Score","","13,121","FedEx Forum",""
"200811220MIA","2009",2008-11-22,"7:30p","Indiana Pacers","100","Miami Heat","109","Box Score","","18,685","AmericanAirlines Arena",""
"200811220NJN","2009",2008-11-22,"7:30p","Los Angeles Clippers","95","New Jersey Nets","112","Box Score","","17,677","Izod Center",""
"200811220NOH","2009",2008-11-22,"8:00p","Oklahoma City Thunder","97","New Orleans Hornets","109","Box Score","","16,023","New Orleans Arena",""
"200811220NYK","2009",2008-11-22,"7:30p","Washington Wizards","117","New York Knicks","122","Box Score","","19,763","Madison Square Garden (IV)",""
"200811220ORL","2009",2008-11-22,"7:00p","Houston Rockets","100","Orlando Magic","95","Box Score","","17,461","Amway Arena",""
"200811220PHO","2009",2008-11-22,"9:00p","Portland Trail Blazers","92","Phoenix Suns","102","Box Score","","18,422","US Airways Center",""
"200811230DEN","2009",2008-11-23,"9:00p","Chicago Bulls","101","Denver Nuggets","114","Box Score","","16,202","Pepsi Center",""
"200811230DET","2009",2008-11-23,"6:00p","Minnesota Timberwolves","106","Detroit Pistons","80","Box Score","","22,076","The Palace of Auburn Hills",""
"200811230LAL","2009",2008-11-23,"9:30p","Sacramento Kings","108","Los Angeles Lakers","118","Box Score","","18,997","STAPLES Center",""
"200811230PHI","2009",2008-11-23,"5:00p","Golden State Warriors","81","Philadelphia 76ers","89","Box Score","","13,556","Wachovia Center",""
"200811230TOR","2009",2008-11-23,"12:30p","Boston Celtics","118","Toronto Raptors","103","Box Score","","19,800","Air Canada Centre",""
"200811240CHA","2009",2008-11-24,"7:00p","Philadelphia 76ers","84","Charlotte Bobcats","93","Box Score","","10,848","Time Warner Cable Arena",""
"200811240LAC","2009",2008-11-24,"10:30p","New Orleans Hornets","99","Los Angeles Clippers","87","Box Score","","14,956","STAPLES Center",""
"200811240MEM","2009",2008-11-24,"8:00p","San Antonio Spurs","94","Memphis Grizzlies","81","Box Score","","12,053","FedEx Forum",""
"200811240MIA","2009",2008-11-24,"7:30p","Houston Rockets","107","Miami Heat","98","Box Score","","18,704","AmericanAirlines Arena",""
"200811240ORL","2009",2008-11-24,"7:00p","Milwaukee Bucks","101","Orlando Magic","108","Box Score","","16,245","Amway Arena",""
"200811240POR","2009",2008-11-24,"10:00p","Sacramento Kings","90","Portland Trail Blazers","91","Box Score","","20,467","Rose Garden Arena",""
"200811240UTA","2009",2008-11-24,"9:00p","Chicago Bulls","101","Utah Jazz","100","Box Score","","19,911","EnergySolutions Arena",""
