"game_id","season","game_date","start_time","away_team","away_points","home_team","home_points","box_score","overtimes","attendance","arena","notes"
"201112280DET","2012",2011-12-28,"7:30p","Cleveland Cavaliers","105","Detroit Pistons","89","Box Score","","22,076","The Palace of Auburn Hills",""
"201112280GSW","2012",2011-12-28,"10:30p","New York Knicks","78","Golden State Warriors","92","Box Score","","19,596","Oracle Arena",""
"201112280MEM","2012",2011-12-28,"8:00p","Oklahoma City Thunder","98","Memphis Grizzlies","95","Box Score","","18,119","FedEx Forum",""
"201112280NOH","2012",2011-12-28,"8:00p","Boston Celtics","78","New Orleans Hornets","97","Box Score","","17,802","New Orleans Arena",""
"201112280PHO","2012",2011-12-28,"9:00p","Philadelphia 76ers","103","Phoenix Suns","83","Box Score","","16,360","US Airways Center",""
"201112280SAS","2012",2011-12-28,"8:30p","Los Angeles Clippers","90","San Antonio Spurs","115","Box Score","","18,581","AT&T Center",""
"201112280TOR","2012",2011-12-28,"6:00p","Indiana Pacers","90","Toronto Raptors","85","Box Score","","19,800","Air Canada Centre",""
"201112290HOU","2012",2011-12-29,"8:00p","San Antonio Spurs","85","Houston Rockets","105","Box Score","","18,267","Toyota Center",""
"201112290LAL","2012",2011-12-29,"10:30p","New York Knicks","82","Los Angeles Lakers","99","Box Score","","18,997","STAPLES Center",""
"201112290OKC","2012",2011-12-29,"8:00p","Dallas Mavericks","102","Oklahoma City Thunder","104","Box Score","","18,203","Chesapeake Energy Arena",""
"201112290ORL","2012",2011-12-29,"7:00p","New Jersey Nets","78","Orlando Magic","94","Box Score","","18,954","Amway Center",""
"201112290POR","2012",2011-12-29,"10:00p","Denver Nuggets","102","Portland Trail Blazers","111","Box Score","","20,531","Rose Garden Arena",""
"201112290SAC","2012",2011-12-29,"10:00p","Chicago Bulls","108","Sacramento Kings","98","Box Score","","17,317","Power Balance Pavilion",""
"201112300ATL","2012",2011-12-30,"7:30p","New Jersey Nets","98","Atlanta Hawks","105","Box Score","","16,300","Philips Arena",""
"201112300BOS","2012",2011-12-30,"7:30p","Detroit Pistons","85","Boston Celtics","96","Box Score","","18,624","TD Garden",""
"201112300CHA","2012",2011-12-30,"7:00p","Orlando Magic","100","Charlotte Bobcats","79","Box Score","","18,064","Time Warner Cable Arena",""
"201112300DAL","2012",2011-12-30,"8:30p","Toronto Raptors","86","Dallas Mavericks","99","Box Score","","20,307","American Airlines Center",""
"201112300IND","2012",2011-12-30,"7:00p","Cleveland Cavaliers","91","Indiana Pacers","98","Box Score","OT","13,004","Bankers Life Fieldhouse",""
"201112300LAC","2012",2011-12-30,"10:30p","Chicago Bulls","114","Los Angeles Clippers","101","Box Score","","19,426","STAPLES Center",""
"201112300MEM","2012",2011-12-30,"8:00p","Houston Rockets","93","Memphis Grizzlies","113","Box Score","","16,069","FedEx Forum",""
"201112300MIL","2012",2011-12-30,"8:30p","Washington Wizards","81","Milwaukee Bucks","102","Box Score","","17,065","Bradley Center",""
"201112300MIN","2012",2011-12-30,"8:00p","Miami Heat","103","Minnesota Timberwolves","101","Box Score","","19,356","Target Center",""
"201112300NOH","2012",2011-12-30,"8:00p","Phoenix Suns","93","New Orleans Hornets","78","Box Score","","15,790","New Orleans Arena",""
"201112300UTA","2012",2011-12-30,"9:00p","Philadelphia 76ers","99","Utah Jazz","102","Box Score","","19,911","EnergySolutions Arena",""
"201112310DET","2012",2011-12-31,"6:00p","Indiana Pacers","88","Detroit Pistons","96","Box Score","","8,824","The Palace of Auburn Hills",""
"201112310GSW","2012",2011-12-31,"9:00p","Philadelphia 76ers","107","Golden State Warriors","79","Box Score","","19,084","Oracle Arena",""
"201112310HOU","2012",2011-12-31,"7:00p","Atlanta Hawks","84","Houston Rockets","95","Box Score","","14,390","Toyota Center",""
"201112310LAL","2012",2011-12-31,"3:30p","Denver Nuggets","89","Los Angeles Lakers","92","Box Score","","18,997","STAPLES Center",""
"201112310OKC","2012",2011-12-31,"8:00p","Phoenix Suns","97","Oklahoma City Thunder","107","Box Score","","18,203","Chesapeake Energy Arena",""
"201112310SAC","2012",2011-12-31,"8:00p","New York Knicks","114","Sacramento Kings","92","Box Score","","16,175","Power Balance Pavilion",""
"201112310SAS","2012",2011-12-31,"8:30p","Utah Jazz","89","San Antonio Spurs","104","Box Score","","17,769","AT&T Center",""
"201201010CHI","2012",2012-01-01,"8:00p","Memphis Grizzlies","64","Chicago Bulls","104","Box Score","","22,763","United Center",""
"201201010CLE","2012",2012-01-01,"6:00p","New Jersey Nets","82","Cleveland Cavaliers","98","Box Score","","15,084","Quicken Loans Arena",""
"201201010DEN","2012",2012-01-01,"8:00p","Los Angeles Lakers","90","Denver Nuggets","99","Box Score","","19,155","Pepsi Center",""
"201201010LAC","2012",2012-01-01,"9:30p","Portland Trail Blazers","88","Los Angeles Clippers","93","Box Score","","19,060","STAPLES Center",""
"201201010MIA","2012",2012-01-01,"6:00p","Charlotte Bobcats","90","Miami Heat","129","Box Score","","20,016","AmericanAirlines Arena",""
"201201010MIN","2012",2012-01-01,"7:00p","Dallas Mavericks","82","Minnesota Timberwolves","99","Box Score","","15,115","Target Center",""
"201201010ORL","2012",2012-01-01,"6:00p","Toronto Raptors","96","Orlando Magic","102","Box Score","","18,846","Amway Center",""
"201201010SAC","2012",2012-01-01,"9:00p","New Orleans Hornets","80","Sacramento Kings","96","Box Score","","13,628","Power Balance Pavilion",""
"201201010WAS","2012",2012-01-01,"6:00p","Boston Celtics","94","Washington Wizards","86","Box Score","","17,458","Verizon Center",""
"201201020BOS","2012",2012-01-02,"7:30p","Washington Wizards","92","Boston Celtics","100","Box Score","","18,624","TD Garden",""
"201201020DAL","2012",2012-01-02,"8:30p","Oklahoma City Thunder","87","Dallas Mavericks","100","Box Score","","20,108","American Airlines Center",""
"201201020DEN","2012",2012-01-02,"9:00p","Milwaukee Bucks","86","Denver Nuggets","91","Box Score","","14,142","Pepsi Center",""
"201201020DET","2012",2012-01-02,"7:30p","Orlando Magic","78","Detroit Pistons","89","Box Score","","8,120","The Palace of Auburn Hills",""
"201201020MIA","2012",2012-01-02,"7:30p","Atlanta Hawks","100","Miami Heat","92","Box Score","","20,078","AmericanAirlines Arena",""
"201201020MIN","2012",2012-01-02,"8:00p","San Antonio Spurs","96","Minnesota Timberwolves","106","Box Score","","14,514","Target Center",""
"201201020NJN","2012",2012-01-02,"7:30p","Indiana Pacers","108","New Jersey Nets","94","Box Score","","12,519","Prudential Center",""
"201201020NYK","2012",2012-01-02,"7:30p","Toronto Raptors","90","New York Knicks","85","Box Score","","19,763","Madison Square Garden (IV)",""
"201201020PHO","2012",2012-01-02,"3:30p","Golden State Warriors","91","Phoenix Suns","102","Box Score","","14,793","US Airways Center",""
"201201020UTA","2012",2012-01-02,"9:00p","New Orleans Hornets","90","Utah Jazz","94","Box Score","","19,159","EnergySolutions Arena",""
"201201030CHI","2012",2012-01-03,"8:00p","Atlanta Hawks","74","Chicago Bulls","76","Box Score","","22,166","United Center",""
"201201030CLE","2012",2012-01-03,"7:00p","Charlotte Bobcats","101","Cleveland Cavaliers","115","Box Score","","14,173","Quicken Loans Arena",""
"201201030LAL","2012",2012-01-03,"10:30p","Houston Rockets","99","Los Angeles Lakers","108","Box Score","","18,997","STAPLES Center",""
"201201030MEM","2012",2012-01-03,"8:00p","Sacramento Kings","96","Memphis Grizzlies","113","Box Score","","12,391","FedEx Forum",""
"201201030OKC","2012",2012-01-03,"8:00p","Portland Trail Blazers","103","Oklahoma City Thunder","93","Box Score","","18,203","Chesapeake Energy Arena",""
"201201030UTA","2012",2012-01-03,"9:00p","Milwaukee Bucks","73","Utah Jazz","85","Box Score","","17,756","EnergySolutions Arena",""
"201201040BOS","2012",2012-01-04,"7:30p","New Jersey Nets","70","Boston Celtics","89","Box Score","","18,624","TD Garden",""
"201201040DAL","2012",2012-01-04,"8:30p","Phoenix Suns","89","Dallas Mavericks","98","Box Score","","19,885","American Airlines Center",""
"201201040DEN","2012",2012-01-04,"9:00p","Sacramento Kings","83","Denver Nuggets","110","Box Score","","14,562","Pepsi Center",""
"201201040DET","2012",2012-01-04,"7:30p","Chicago Bulls","99","Detroit Pistons","83","Box Score","","9,125","The Palace of Auburn Hills",""
"201201040LAC","2012",2012-01-04,"10:30p","Houston Rockets","89","Los Angeles Clippers","117","Box Score","","19,060","STAPLES Center",""
"201201040MIA","2012",2012-01-04,"7:30p","Indiana Pacers","83","Miami Heat","118","Box Score","","20,201","AmericanAirlines Arena",""
"201201040MIN","2012",2012-01-04,"8:00p","Memphis Grizzlies","90","Minnesota Timberwolves","86","Box Score","","17,404","Target Center",""
"201201040NOH","2012",2012-01-04,"8:00p","Philadelphia 76ers","101","New Orleans Hornets","93","Box Score","","12,387","New Orleans Arena",""
"201201040NYK","2012",2012-01-04,"7:30p","Charlotte Bobcats","118","New York Knicks","110","Box Score","","19,763","Madison Square Garden (IV)",""
"201201040ORL","2012",2012-01-04,"7:00p","Washington Wizards","85","Orlando Magic","103","Box Score","","18,846","Amway Center",""
"201201040SAS","2012",2012-01-04,"8:30p","Golden State Warriors","95","San Antonio Spurs","101","Box Score","","16,751","AT&T Center",""
"201201040TOR","2012",2012-01-04,"7:00p","Cleveland Cavaliers","77","Toronto Raptors","92","Box Score","","14,468","Air Canada Centre",""
"201201050ATL","2012",2012-01-05,"8:00p","Miami Heat","116","Atlanta Hawks","109","Box Score","3OT","18,371","Philips Arena",""
"201201050POR","2012",2012-01-05,"10:30p","Los Angeles Lakers","96","Portland Trail Blazers","107","Box Score","","20,444","Rose Garden Arena",""
"201201050SAC","2012",2012-01-05,"10:00p","Milwaukee Bucks","100","Sacramento Kings","103","Box Score","","11,813","Power Balance Pavilion",""
"201201050SAS","2012",2012-01-05,"8:30p","Dallas Mavericks","71","San Antonio Spurs","93","Box Score","","18,581","AT&T Center",""
"201201060BOS","2012",2012-01-06,"7:30p","Indiana Pacers","87","Boston Celtics","74","Box Score","","18,624","TD Garden",""
"201201060CHA","2012",2012-01-06,"7:00p","Atlanta Hawks","102","Charlotte Bobcats","96","Box Score","OT","17,827","Time Warner Cable Arena",""
"201201060LAL","2012",2012-01-06,"10:30p","Golden State Warriors","90","Los Angeles Lakers","97","Box Score","","18,997","STAPLES Center",""
"201201060MIN","2012",2012-01-06,"8:00p","Cleveland Cavaliers","98","Minnesota Timberwolves","87","Box Score","","16,943","Target Center",""
"201201060NOH","2012",2012-01-06,"8:00p","Denver Nuggets","96","New Orleans Hornets","88","Box Score","","13,035","New Orleans Arena",""
"201201060OKC","2012",2012-01-06,"8:00p","Houston Rockets","94","Oklahoma City Thunder","109","Box Score","","18,203","Chesapeake Energy Arena",""
"201201060ORL","2012",2012-01-06,"8:00p","Chicago Bulls","97","Orlando Magic","83","Box Score","","18,912","Amway Center",""
"201201060PHI","2012",2012-01-06,"7:00p","Detroit Pistons","73","Philadelphia 76ers","96","Box Score","","19,408","Wells Fargo Center",""
"201201060PHO","2012",2012-01-06,"10:30p","Portland Trail Blazers","77","Phoenix Suns","102","Box Score","","16,235","US Airways Center",""
"201201060TOR","2012",2012-01-06,"7:00p","New Jersey Nets","97","Toronto Raptors","85","Box Score","","16,771","Air Canada Centre",""
"201201060UTA","2012",2012-01-06,"9:00p","Memphis Grizzlies","85","Utah Jazz","94","Box Score","","19,503","EnergySolutions Arena",""
"201201060WAS","2012",2012-01-06,"7:00p","New York Knicks","99","Washington Wizards","96","Box Score","","16,998","Verizon Center",""
"201201070ATL","2012",2012-01-07,"7:00p","Chicago Bulls","94","Atlanta Hawks","109","Box Score","","17,112","Philips Arena",""
"201201070DAL","2012",2012-01-07,"9:00p","New Orleans Hornets","81","Dallas Mavericks","96","Box Score","","20,409","American Airlines Center",""
"201201070DET","2012",2012-01-07,"7:30p","New York Knicks","103","Detroit Pistons","80","Box Score","","12,044","The Palace of Auburn Hills",""
"201201070GSW","2012",2012-01-07,"10:30p","Utah Jazz","88","Golden State Warriors","87","Box Score","","19,596","Oracle Arena",""
"201201070HOU","2012",2012-01-07,"8:00p","Oklahoma City Thunder","98","Houston Rockets","95","Box Score","","14,327","Toyota Center",""
"201201070IND","2012",2012-01-07,"7:00p","Charlotte Bobcats","77","Indiana Pacers","99","Box Score","","17,226","Bankers Life Fieldhouse",""
"201201070LAC","2012",2012-01-07,"10:30p","Milwaukee Bucks","86","Los Angeles Clippers","92","Box Score","","19,229","STAPLES Center",""
"201201070NJN","2012",2012-01-07,"7:30p","Miami Heat","101","New Jersey Nets","90","Box Score","","18,711","Prudential Center",""
"201201070PHI","2012",2012-01-07,"8:00p","Toronto Raptors","62","Philadelphia 76ers","97","Box Score","","14,522","Wells Fargo Center",""
"201201070SAS","2012",2012-01-07,"8:30p","Denver Nuggets","117","San Antonio Spurs","121","Box Score","","17,537","AT&T Center",""
"201201080LAL","2012",2012-01-08,"9:30p","Memphis Grizzlies","82","Los Angeles Lakers","90","Box Score","","18,997","STAPLES Center",""
"201201080OKC","2012",2012-01-08,"7:00p","San Antonio Spurs","96","Oklahoma City Thunder","108","Box Score","","18,203","Chesapeake Energy Arena",""
"201201080PHO","2012",2012-01-08,"8:00p","Milwaukee Bucks","93","Phoenix Suns","109","Box Score","","13,420","US Airways Center",""
"201201080POR","2012",2012-01-08,"9:00p","Cleveland Cavaliers","78","Portland Trail Blazers","98","Box Score","","20,292","Rose Garden Arena",""
"201201080SAC","2012",2012-01-08,"6:00p","Orlando Magic","104","Sacramento Kings","97","Box Score","","14,150","Power Balance Pavilion",""
"201201080WAS","2012",2012-01-08,"1:00p","Minnesota Timberwolves","93","Washington Wizards","72","Box Score","","13,095","Verizon Center",""
"201201090CHI","2012",2012-01-09,"8:00p","Detroit Pistons","68","Chicago Bulls","92","Box Score","","21,530","United Center",""
"201201090DEN","2012",2012-01-09,"9:00p","New Orleans Hornets","94","Denver Nuggets","81","Box Score","","14,002","Pepsi Center",""
"201201090NJN","2012",2012-01-09,"7:30p","Atlanta Hawks","106","New Jersey Nets","101","Box Score","","12,259","Prudential Center",""
"201201090NYK","2012",2012-01-09,"7:30p","Charlotte Bobcats","87","New York Knicks","91","Box Score","","19,763","Madison Square Garden (IV)",""
"201201090PHI","2012",2012-01-09,"7:00p","Indiana Pacers","86","Philadelphia 76ers","96","Box Score","","8,612","Wells Fargo Center",""
"201201090TOR","2012",2012-01-09,"7:00p","Minnesota Timberwolves","87","Toronto Raptors","97","Box Score","","14,097","Air Canada Centre",""
"201201100CHA","2012",2012-01-10,"7:00p","Houston Rockets","82","Charlotte Bobcats","70","Box Score","","13,421","Time Warner Cable Arena",""
"201201100DET","2012",2012-01-10,"7:30p","Dallas Mavericks","100","Detroit Pistons","86","Box Score","","10,073","The Palace of Auburn Hills",""
"201201100GSW","2012",2012-01-10,"10:30p","Miami Heat","106","Golden State Warriors","111","Box Score","OT","19,596","Oracle Arena",""
"201201100LAL","2012",2012-01-10,"10:30p","Phoenix Suns","83","Los Angeles Lakers","99","Box Score","","18,997","STAPLES Center",""
"201201100MEM","2012",2012-01-10,"8:00p","Oklahoma City Thunder","100","Memphis Grizzlies","95","Box Score","","13,601","FedEx Forum",""
"201201100MIL","2012",2012-01-10,"8:00p","San Antonio Spurs","103","Milwaukee Bucks","106","Box Score","","11,585","Bradley Center",""
"201201100MIN","2012",2012-01-10,"8:00p","Chicago Bulls","111","Minnesota Timberwolves","100","Box Score","","19,356","Target Center",""
"201201100PHI","2012",2012-01-10,"7:00p","Sacramento Kings","85","Philadelphia 76ers","112","Box Score","","10,255","Wells Fargo Center",""
"201201100POR","2012",2012-01-10,"10:00p","Los Angeles Clippers","97","Portland Trail Blazers","105","Box Score","","20,381","Rose Garden Arena",""
"201201100UTA","2012",2012-01-10,"9:00p","Cleveland Cavaliers","105","Utah Jazz","113","Box Score","","17,859","EnergySolutions Arena",""
"201201100WAS","2012",2012-01-10,"7:00p","Toronto Raptors","78","Washington Wizards","93","Box Score","","14,077","Verizon Center",""
"201201110BOS","2012",2012-01-11,"8:00p","Dallas Mavericks","90","Boston Celtics","85","Box Score","","18,624","TD Garden",""
"201201110CHI","2012",2012-01-11,"8:00p","Washington Wizards","64","Chicago Bulls","78","Box Score","","21,366","United Center",""
"201201110DEN","2012",2012-01-11,"9:00p","New Jersey Nets","115","Denver Nuggets","123","Box Score","","14,139","Pepsi Center",""
"201201110IND","2012",2012-01-11,"7:00p","Atlanta Hawks","84","Indiana Pacers","96","Box Score","","10,334","Bankers Life Fieldhouse",""
"201201110LAC","2012",2012-01-11,"10:30p","Miami Heat","89","Los Angeles Clippers","95","Box Score","OT","19,341","STAPLES Center",""
"201201110NOH","2012",2012-01-11,"8:00p","Oklahoma City Thunder","95","New Orleans Hornets","85","Box Score","","13,565","New Orleans Arena",""
"201201110NYK","2012",2012-01-11,"7:30p","Philadelphia 76ers","79","New York Knicks","85","Box Score","","19,763","Madison Square Garden (IV)",""
"201201110POR","2012",2012-01-11,"10:00p","Orlando Magic","107","Portland Trail Blazers","104","Box Score","","20,467","Rose Garden Arena",""
"201201110SAS","2012",2012-01-11,"8:30p","Houston Rockets","95","San Antonio Spurs","101","Box Score","OT","17,381","AT&T Center",""
"201201110TOR","2012",2012-01-11,"7:00p","Sacramento Kings","98","Toronto Raptors","91","Box Score","","14,323","Air Canada Centre",""
"201201110UTA","2012",2012-01-11,"9:00p","Los Angeles Lakers","90","Utah Jazz","87","Box Score","OT","19,642","EnergySolutions Arena",""
"201201120ATL","2012",2012-01-12,"7:30p","Charlotte Bobcats","81","Atlanta Hawks","111","Box Score","","10,597","Philips Arena",""
"201201120GSW","2012",2012-01-12,"10:30p","Orlando Magic","117","Golden State Warriors","109","Box Score","","17,754","Oracle Arena",""
"201201120MEM","2012",2012-01-12,"8:00p","New York Knicks","83","Memphis Grizzlies","94","Box Score","","15,324","FedEx Forum",""
"201201120MIL","2012",2012-01-12,"8:00p","Detroit Pistons","93","Milwaukee Bucks","102","Box Score","","11,465","Bradley Center",""
"201201120PHO","2012",2012-01-12,"9:00p","Cleveland Cavaliers","101","Phoenix Suns","90","Box Score","","14,636","US Airways Center",""
"201201130BOS","2012",2012-01-13,"8:00p","Chicago Bulls","88","Boston Celtics","79","Box Score","","18,624","TD Garden",""
"201201130CHA","2012",2012-01-13,"7:00p","Detroit Pistons","98","Charlotte Bobcats","81","Box Score","","18,043","Time Warner Cable Arena",""
"201201130DAL","2012",2012-01-13,"8:30p","Milwaukee Bucks","76","Dallas Mavericks","102","Box Score","","20,112","American Airlines Center",""
"201201130DEN","2012",2012-01-13,"10:30p","Miami Heat","104","Denver Nuggets","117","Box Score","","19,155","Pepsi Center",""
"201201130HOU","2012",2012-01-13,"8:00p","Sacramento Kings","89","Houston Rockets","103","Box Score","","12,870","Toyota Center",""
"201201130LAL","2012",2012-01-13,"10:30p","Cleveland Cavaliers","92","Los Angeles Lakers","97","Box Score","","18,997","STAPLES Center",""
"201201130NOH","2012",2012-01-13,"8:00p","Minnesota Timberwolves","87","New Orleans Hornets","80","Box Score","","14,295","New Orleans Arena",""
"201201130PHI","2012",2012-01-13,"7:00p","Washington Wizards","89","Philadelphia 76ers","120","Box Score","","14,213","Wells Fargo Center",""
"201201130PHO","2012",2012-01-13,"9:00p","New Jersey Nets","110","Phoenix Suns","103","Box Score","","15,191","US Airways Center",""
"201201130SAS","2012",2012-01-13,"8:30p","Portland Trail Blazers","83","San Antonio Spurs","99","Box Score","","18,581","AT&T Center",""
"201201130TOR","2012",2012-01-13,"7:00p","Indiana Pacers","95","Toronto Raptors","90","Box Score","","15,302","Air Canada Centre",""
"201201140ATL","2012",2012-01-14,"7:00p","Minnesota Timberwolves","91","Atlanta Hawks","93","Box Score","","13,135","Philips Arena",""
"201201140CHA","2012",2012-01-14,"7:00p","Golden State Warriors","100","Charlotte Bobcats","112","Box Score","","16,122","Time Warner Cable Arena",""
"201201140CHI","2012",2012-01-14,"8:00p","Toronto Raptors","64","Chicago Bulls","77","Box Score","","21,962","United Center",""
"201201140DAL","2012",2012-01-14,"9:00p","Sacramento Kings","60","Dallas Mavericks","99","Box Score","","20,313","American Airlines Center",""
"201201140HOU","2012",2012-01-14,"8:00p","Portland Trail Blazers","105","Houston Rockets","107","Box Score","OT","11,676","Toyota Center",""
"201201140IND","2012",2012-01-14,"7:00p","Boston Celtics","83","Indiana Pacers","97","Box Score","","14,203","Bankers Life Fieldhouse",""
"201201140LAC","2012",2012-01-14,"10:30p","Los Angeles Lakers","94","Los Angeles Clippers","102","Box Score","","19,895","STAPLES Center",""
"201201140MEM","2012",2012-01-14,"8:00p","New Orleans Hornets","99","Memphis Grizzlies","108","Box Score","","14,983","FedEx Forum",""
"201201140OKC","2012",2012-01-14,"8:00p","New York Knicks","92","Oklahoma City Thunder","104","Box Score","","18,203","Chesapeake Energy Arena",""
"201201140UTA","2012",2012-01-14,"9:00p","New Jersey Nets","94","Utah Jazz","107","Box Score","","19,557","EnergySolutions Arena",""
"201201140WAS","2012",2012-01-14,"7:00p","Philadelphia 76ers","103","Washington Wizards","90","Box Score","","13,998","Verizon Center",""
"201201150DEN","2012",2012-01-15,"8:00p","Utah Jazz","106","Denver Nuggets","96","Box Score","","16,208","Pepsi Center",""
"201201150DET","2012",2012-01-15,"6:00p","Golden State Warriors","99","Detroit Pistons","91","Box Score","","11,774","The Palace of Auburn Hills",""
"201201150SAS","2012",2012-01-15,"9:00p","Phoenix Suns","91","San Antonio Spurs","102","Box Score","","18,581","AT&T Center",""
"201201160ATL","2012",2012-01-16,"4:00p","Toronto Raptors","84","Atlanta Hawks","93","Box Score","","11,050","Philips Arena",""
"201201160BOS","2012",2012-01-16,"8:00p","Oklahoma City Thunder","97","Boston Celtics","88","Box Score","","18,624","TD Garden",""
"201201160CHA","2012",2012-01-16,"2:00p","Cleveland Cavaliers","102","Charlotte Bobcats","94","Box Score","","14,988","Time Warner Cable Arena",""
"201201160LAC","2012",2012-01-16,"3:30p","New Jersey Nets","91","Los Angeles Clippers","101","Box Score","","19,060","STAPLES Center",""
"201201160LAL","2012",2012-01-16,"10:30p","Dallas Mavericks","70","Los Angeles Lakers","73","Box Score","","18,997","STAPLES Center",""
"201201160MEM","2012",2012-01-16,"1:00p","Chicago Bulls","86","Memphis Grizzlies","102","Box Score","","18,119","FedEx Forum",""
"201201160MIN","2012",2012-01-16,"8:00p","Sacramento Kings","86","Minnesota Timberwolves","99","Box Score","","16,159","Target Center",""
"201201160NOH","2012",2012-01-16,"3:00p","Portland Trail Blazers","84","New Orleans Hornets","77","Box Score","","14,758","New Orleans Arena",""
"201201160NYK","2012",2012-01-16,"1:00p","Orlando Magic","102","New York Knicks","93","Box Score","","19,763","Madison Square Garden (IV)",""
"201201160PHI","2012",2012-01-16,"2:00p","Milwaukee Bucks","82","Philadelphia 76ers","94","Box Score","","17,281","Wells Fargo Center",""
"201201160WAS","2012",2012-01-16,"2:00p","Houston Rockets","114","Washington Wizards","106","Box Score","","15,594","Verizon Center",""
"201201170CHI","2012",2012-01-17,"8:00p","Phoenix Suns","97","Chicago Bulls","118","Box Score","","21,347","United Center",""
"201201170CLE","2012",2012-01-17,"7:00p","Golden State Warriors","105","Cleveland Cavaliers","95","Box Score","","13,056","Quicken Loans Arena",""
"201201170HOU","2012",2012-01-17,"8:00p","Detroit Pistons","80","Houston Rockets","97","Box Score","","9,318","Toyota Center",""
"201201170MIA","2012",2012-01-17,"7:30p","San Antonio Spurs","98","Miami Heat","120","Box Score","","19,600","AmericanAirlines Arena",""
"201201170MIL","2012",2012-01-17,"8:00p","Denver Nuggets","105","Milwaukee Bucks","95","Box Score","","11,322","Bradley Center",""
"201201170ORL","2012",2012-01-17,"7:00p","Charlotte Bobcats","89","Orlando Magic","96","Box Score","","18,846","Amway Center",""
"201201170UTA","2012",2012-01-17,"9:00p","Los Angeles Clippers","79","Utah Jazz","108","Box Score","","19,371","EnergySolutions Arena",""
"201201180ATL","2012",2012-01-18,"8:00p","Portland Trail Blazers","89","Atlanta Hawks","92","Box Score","","13,729","Philips Arena",""
"201201180BOS","2012",2012-01-18,"7:30p","Toronto Raptors","73","Boston Celtics","96","Box Score","","18,624","TD Garden",""
"201201180LAC","2012",2012-01-18,"10:30p","Dallas Mavericks","89","Los Angeles Clippers","91","Box Score","","19,252","STAPLES Center",""
