"game_id","season","game_date","start_time","away_team","away_points","home_team","home_points","box_score","overtimes","attendance","arena","notes"
"201311170TOR","2014",2013-11-17,"1:00p","Portland Trail Blazers","118","Toronto Raptors","110","Box Score","OT","17,945","Air Canada Centre",""
"201311180BRK","2014",2013-11-18,"7:30p","Portland Trail Blazers","108","Brooklyn Nets","98","Box Score","","17,732","Barclays Center",""
"201311180CHI","2014",2013-11-18,"8:00p","Charlotte Bobcats","81","Chicago Bulls","86","Box Score","","21,628","United Center",""
"201311180DAL","2014",2013-11-18,"8:30p","Philadelphia 76ers","94","Dallas Mavericks","97","Box Score","","19,790","American Airlines Center",""
"201311180LAC","2014",2013-11-18,"10:30p","Memphis Grizzlies","106","Los Angeles Clippers","102","Box Score","","19,060","STAPLES Center",""
"201311180OKC","2014",2013-11-18,"8:00p","Denver Nuggets","113","Oklahoma City Thunder","115","Box Score","","18,203","Chesapeake Energy Arena",""
"201311180UTA","2014",2013-11-18,"9:00p","Golden State Warriors","98","Utah Jazz","87","Box Score","","16,051","EnergySolutions Arena",""
"201311190DET","2014",2013-11-19,"7:30p","New York Knicks","86","Detroit Pistons","92","Box Score","","13,213","The Palace of Auburn Hills",""
"201311190HOU","2014",2013-11-19,"8:00p","Boston Celtics","85","Houston Rockets","109","Box Score","","18,232","Toyota Center",""
"201311190MIA","2014",2013-11-19,"7:30p","Atlanta Hawks","88","Miami Heat","104","Box Score","","19,600","AmericanAirlines Arena",""
"201311190SAC","2014",2013-11-19,"10:00p","Phoenix Suns","104","Sacramento Kings","107","Box Score","","14,626","Sleep Train Arena",""
"201311190WAS","2014",2013-11-19,"7:00p","Minnesota Timberwolves","100","Washington Wizards","104","Box Score","","14,804","Verizon Center",""
"201311200ATL","2014",2013-11-20,"7:30p","Detroit Pistons","85","Atlanta Hawks","93","Box Score","","13,167","Philips Arena",""
"201311200CHA","2014",2013-11-20,"7:00p","Brooklyn Nets","91","Charlotte Bobcats","95","Box Score","","13,843","Time Warner Cable Arena",""
"201311200CLE","2014",2013-11-20,"7:00p","Washington Wizards","98","Cleveland Cavaliers","91","Box Score","","16,189","Quicken Loans Arena",""
"201311200DAL","2014",2013-11-20,"9:30p","Houston Rockets","120","Dallas Mavericks","123","Box Score","","20,045","American Airlines Center",""
"201311200GSW","2014",2013-11-20,"10:30p","Memphis Grizzlies","88","Golden State Warriors","81","Box Score","OT","19,596","Oracle Arena",""
"201311200MIL","2014",2013-11-20,"8:00p","Portland Trail Blazers","91","Milwaukee Bucks","82","Box Score","","11,789","BMO Harris Bradley Center",""
"201311200MIN","2014",2013-11-20,"8:00p","Los Angeles Clippers","102","Minnesota Timberwolves","98","Box Score","","13,101","Target Center",""
"201311200NOP","2014",2013-11-20,"8:00p","Utah Jazz","98","New Orleans Pelicans","105","Box Score","","13,203","Smoothie King Center",""
"201311200NYK","2014",2013-11-20,"7:00p","Indiana Pacers","103","New York Knicks","96","Box Score","OT","19,812","Madison Square Garden (IV)",""
"201311200ORL","2014",2013-11-20,"7:00p","Miami Heat","120","Orlando Magic","92","Box Score","","17,256","Amway Center",""
"201311200PHI","2014",2013-11-20,"7:00p","Toronto Raptors","108","Philadelphia 76ers","98","Box Score","","10,787","Wells Fargo Center",""
"201311200PHO","2014",2013-11-20,"9:00p","Sacramento Kings","113","Phoenix Suns","106","Box Score","","12,705","US Airways Center",""
"201311200SAS","2014",2013-11-20,"8:30p","Boston Celtics","93","San Antonio Spurs","104","Box Score","","18,581","AT&T Center",""
"201311210DEN","2014",2013-11-21,"10:30p","Chicago Bulls","87","Denver Nuggets","97","Box Score","","18,423","Pepsi Center",""
"201311210OKC","2014",2013-11-21,"8:00p","Los Angeles Clippers","91","Oklahoma City Thunder","105","Box Score","","18,203","Chesapeake Energy Arena",""
"201311220BOS","2014",2013-11-22,"7:30p","Indiana Pacers","97","Boston Celtics","82","Box Score","","18,624","TD Garden",""
"201311220CHA","2014",2013-11-22,"7:00p","Phoenix Suns","98","Charlotte Bobcats","91","Box Score","","14,916","Time Warner Cable Arena",""
"201311220DAL","2014",2013-11-22,"8:30p","Utah Jazz","93","Dallas Mavericks","103","Box Score","","19,781","American Airlines Center",""
"201311220DET","2014",2013-11-22,"7:30p","Atlanta Hawks","96","Detroit Pistons","89","Box Score","","13,467","The Palace of Auburn Hills",""
"201311220LAL","2014",2013-11-22,"10:30p","Golden State Warriors","95","Los Angeles Lakers","102","Box Score","","18,997","STAPLES Center",""
"201311220MEM","2014",2013-11-22,"8:00p","San Antonio Spurs","102","Memphis Grizzlies","86","Box Score","","17,109","FedEx Forum",""
"201311220MIN","2014",2013-11-22,"8:00p","Brooklyn Nets","81","Minnesota Timberwolves","111","Box Score","","15,551","Target Center",""
"201311220NOP","2014",2013-11-22,"8:00p","Cleveland Cavaliers","100","New Orleans Pelicans","104","Box Score","","15,186","Smoothie King Center",""
"201311220PHI","2014",2013-11-22,"7:00p","Milwaukee Bucks","107","Philadelphia 76ers","115","Box Score","OT","13,588","Wells Fargo Center",""
"201311220POR","2014",2013-11-22,"10:00p","Chicago Bulls","95","Portland Trail Blazers","98","Box Score","","20,618","Moda Center",""
"201311220TOR","2014",2013-11-22,"7:00p","Washington Wizards","88","Toronto Raptors","96","Box Score","","18,671","Air Canada Centre",""
"201311230ATL","2014",2013-11-23,"7:30p","Boston Celtics","94","Atlanta Hawks","87","Box Score","","15,189","Philips Arena",""
"201311230DEN","2014",2013-11-23,"9:00p","Dallas Mavericks","100","Denver Nuggets","102","Box Score","","17,841","Pepsi Center",""
"201311230GSW","2014",2013-11-23,"10:30p","Portland Trail Blazers","113","Golden State Warriors","101","Box Score","","19,596","Oracle Arena",""
"201311230HOU","2014",2013-11-23,"8:00p","Minnesota Timberwolves","101","Houston Rockets","112","Box Score","","18,196","Toyota Center",""
"201311230IND","2014",2013-11-23,"7:00p","Philadelphia 76ers","98","Indiana Pacers","106","Box Score","","18,165","Bankers Life Fieldhouse",""
"201311230LAC","2014",2013-11-23,"3:30p","Sacramento Kings","102","Los Angeles Clippers","103","Box Score","","19,060","STAPLES Center",""
"201311230MIA","2014",2013-11-23,"7:30p","Orlando Magic","99","Miami Heat","101","Box Score","","19,647","AmericanAirlines Arena",""
"201311230MIL","2014",2013-11-23,"8:30p","Charlotte Bobcats","96","Milwaukee Bucks","72","Box Score","","14,871","BMO Harris Bradley Center",""
"201311230SAS","2014",2013-11-23,"8:30p","Cleveland Cavaliers","96","San Antonio Spurs","126","Box Score","","18,581","AT&T Center",""
"201311230WAS","2014",2013-11-23,"7:00p","New York Knicks","89","Washington Wizards","98","Box Score","","18,089","Verizon Center",""
"201311240BRK","2014",2013-11-24,"2:00p","Detroit Pistons","109","Brooklyn Nets","97","Box Score","","17,732","Barclays Center",""
"201311240LAC","2014",2013-11-24,"3:30p","Chicago Bulls","82","Los Angeles Clippers","121","Box Score","","19,245","STAPLES Center",""
"201311240LAL","2014",2013-11-24,"9:30p","Sacramento Kings","86","Los Angeles Lakers","100","Box Score","","18,997","STAPLES Center",""
"201311240OKC","2014",2013-11-24,"7:00p","Utah Jazz","73","Oklahoma City Thunder","95","Box Score","","18,203","Chesapeake Energy Arena",""
"201311240ORL","2014",2013-11-24,"6:00p","Phoenix Suns","104","Orlando Magic","96","Box Score","","15,785","Amway Center",""
"201311250CHA","2014",2013-11-25,"7:00p","Boston Celtics","96","Charlotte Bobcats","86","Box Score","","13,558","Time Warner Cable Arena",""
"201311250DAL","2014",2013-11-25,"8:30p","Denver Nuggets","110","Dallas Mavericks","96","Box Score","","19,677","American Airlines Center",""
