"game_id","season","game_date","start_time","away_team","away_points","home_team","home_points","box_score","overtimes","attendance","arena","notes"
"201710200MIL","2018",2017-10-20,"7:00p","Cleveland Cavaliers","116","Milwaukee Bucks","97","Box Score","","18,717","BMO Harris Bradley Center",""
"201710200MIN","2018",2017-10-20,"8:00p","Utah Jazz","97","Minnesota Timberwolves","100","Box Score","","18,978","Target Center",""
"201710200NOP","2018",2017-10-20,"9:30p","Golden State Warriors","128","New Orleans Pelicans","120","Box Score","","18,171","Smoothie King Center",""
"201710200PHI","2018",2017-10-20,"7:00p","Boston Celtics","102","Philadelphia 76ers","92","Box Score","","20,816","Wells Fargo Center",""
"201710200PHO","2018",2017-10-20,"10:00p","Los Angeles Lakers","132","Phoenix Suns","130","Box Score","","18,055","Talking Stick Resort Arena",""
"201710200WAS","2018",2017-10-20,"7:00p","Detroit Pistons","111","Washington Wizards","115","Box Score","","16,337","Capital One Arena",""
"201710210CHI","2018",2017-10-21,"8:00p","San Antonio Spurs","87","Chicago Bulls","77","Box Score","","21,640","United Center",""
"201710210CLE","2018",2017-10-21,"8:00p","Orlando Magic","114","Cleveland Cavaliers","93","Box Score","","20,562","Quicken Loans Arena",""
"201710210DEN","2018",2017-10-21,"9:00p","Sacramento Kings","79","Denver Nuggets","96","Box Score","","19,520","Pepsi Center",""
"201710210HOU","2018",2017-10-21,"8:00p","Dallas Mavericks","91","Houston Rockets","107","Box Score","","18,055","Toyota Center",""
"201710210LAC","2018",2017-10-21,"10:30p","Phoenix Suns","88","Los Angeles Clippers","130","Box Score","","19,068","STAPLES Center",""
"201710210MEM","2018",2017-10-21,"8:00p","Golden State Warriors","101","Memphis Grizzlies","111","Box Score","","17,794","FedEx Forum",""
"201710210MIA","2018",2017-10-21,"8:00p","Indiana Pacers","108","Miami Heat","112","Box Score","","19,600","AmericanAirlines Arena",""
"201710210MIL","2018",2017-10-21,"8:30p","Portland Trail Blazers","110","Milwaukee Bucks","113","Box Score","","16,211","BMO Harris Bradley Center",""
"201710210NYK","2018",2017-10-21,"8:00p","Detroit Pistons","111","New York Knicks","107","Box Score","","19,812","Madison Square Garden (IV)",""
"201710210TOR","2018",2017-10-21,"7:30p","Philadelphia 76ers","94","Toronto Raptors","128","Box Score","","19,800","Air Canada Centre",""
"201710210UTA","2018",2017-10-21,"9:00p","Oklahoma City Thunder","87","Utah Jazz","96","Box Score","","18,300","Vivint Smart Home Arena",""
"201710220BRK","2018",2017-10-22,"3:30p","Atlanta Hawks","104","Brooklyn Nets","116","Box Score","","13,917","Barclays Center",""
"201710220LAL","2018",2017-10-22,"9:30p","New Orleans Pelicans","119","Los Angeles Lakers","112","Box Score","","18,997","STAPLES Center",""
"201710220OKC","2018",2017-10-22,"7:00p","Minnesota Timberwolves","115","Oklahoma City Thunder","113","Box Score","","18,203","Chesapeake Energy Arena",""
"201710230DAL","2018",2017-10-23,"8:30p","Golden State Warriors","133","Dallas Mavericks","103","Box Score","","19,875","American Airlines Center",""
"201710230DEN","2018",2017-10-23,"9:00p","Washington Wizards","109","Denver Nuggets","104","Box Score","","14,294","Pepsi Center",""
"201710230DET","2018",2017-10-23,"7:00p","Philadelphia 76ers","97","Detroit Pistons","86","Box Score","","13,709","Little Caesars Arena",""
"201710230HOU","2018",2017-10-23,"8:00p","Memphis Grizzlies","98","Houston Rockets","90","Box Score","","17,129","Toyota Center",""
"201710230MIA","2018",2017-10-23,"7:30p","Atlanta Hawks","93","Miami Heat","104","Box Score","","19,600","AmericanAirlines Arena",""
"201710230MIL","2018",2017-10-23,"8:00p","Charlotte Hornets","94","Milwaukee Bucks","103","Box Score","","12,887","BMO Harris Bradley Center",""
"201710230PHO","2018",2017-10-23,"10:00p","Sacramento Kings","115","Phoenix Suns","117","Box Score","","14,903","Talking Stick Resort Arena",""
"201710230SAS","2018",2017-10-23,"8:30p","Toronto Raptors","97","San Antonio Spurs","101","Box Score","","18,418","AT&T Center",""
"201710240BOS","2018",2017-10-24,"7:30p","New York Knicks","89","Boston Celtics","110","Box Score","","18,624","TD Garden",""
"201710240CLE","2018",2017-10-24,"7:00p","Chicago Bulls","112","Cleveland Cavaliers","119","Box Score","","20,562","Quicken Loans Arena",""
"201710240LAC","2018",2017-10-24,"10:30p","Utah Jazz","84","Los Angeles Clippers","102","Box Score","","16,607","STAPLES Center",""
"201710240MIN","2018",2017-10-24,"8:00p","Indiana Pacers","130","Minnesota Timberwolves","107","Box Score","","14,353","Target Center",""
"201710240ORL","2018",2017-10-24,"7:00p","Brooklyn Nets","121","Orlando Magic","125","Box Score","","16,015","Amway Center",""
"201710240POR","2018",2017-10-24,"10:00p","New Orleans Pelicans","93","Portland Trail Blazers","103","Box Score","","19,446","Moda Center",""
"201710250BRK","2018",2017-10-25,"7:30p","Cleveland Cavaliers","107","Brooklyn Nets","112","Box Score","","17,732","Barclays Center",""
"201710250CHO","2018",2017-10-25,"7:00p","Denver Nuggets","93","Charlotte Hornets","110","Box Score","","14,253","Spectrum Center",""
"201710250DAL","2018",2017-10-25,"8:30p","Memphis Grizzlies","94","Dallas Mavericks","103","Box Score","","19,674","American Airlines Center",""
"201710250DET","2018",2017-10-25,"7:00p","Minnesota Timberwolves","101","Detroit Pistons","122","Box Score","","13,790","Little Caesars Arena",""
"201710250GSW","2018",2017-10-25,"10:30p","Toronto Raptors","112","Golden State Warriors","117","Box Score","","19,596","Oracle Arena",""
"201710250LAL","2018",2017-10-25,"10:30p","Washington Wizards","99","Los Angeles Lakers","102","Box Score","OT","18,996","STAPLES Center",""
"201710250MIA","2018",2017-10-25,"8:00p","San Antonio Spurs","117","Miami Heat","100","Box Score","","19,600","AmericanAirlines Arena",""
"201710250OKC","2018",2017-10-25,"8:00p","Indiana Pacers","96","Oklahoma City Thunder","114","Box Score","","18,203","Chesapeake Energy Arena",""
"201710250PHI","2018",2017-10-25,"7:00p","Houston Rockets","105","Philadelphia 76ers","104","Box Score","","20,682","Wells Fargo Center",""
"201710250PHO","2018",2017-10-25,"10:00p","Utah Jazz","88","Phoenix Suns","97","Box Score","","16,022","Talking Stick Resort Arena",""
"201710260CHI","2018",2017-10-26,"8:00p","Atlanta Hawks","86","Chicago Bulls","91","Box Score","","21,104","United Center",""
"201710260MEM","2018",2017-10-26,"8:00p","Dallas Mavericks","91","Memphis Grizzlies","96","Box Score","","15,839","FedEx Forum",""
"201710260MIL","2018",2017-10-26,"8:00p","Boston Celtics","96","Milwaukee Bucks","89","Box Score","","11,046","UW–Milwaukee Panther Arena",""
"201710260POR","2018",2017-10-26,"10:00p","Los Angeles Clippers","104","Portland Trail Blazers","103","Box Score","","18,694","Moda Center",""
"201710260SAC","2018",2017-10-26,"10:30p","New Orleans Pelicans","114","Sacramento Kings","106","Box Score","","17,583","Golden 1 Center",""
"201710270ATL","2018",2017-10-27,"7:30p","Denver Nuggets","105","Atlanta Hawks","100","Box Score","","16,220","Philips Arena",""
"201710270CHO","2018",2017-10-27,"7:00p","Houston Rockets","109","Charlotte Hornets","93","Box Score","","17,339","Spectrum Center",""
"201710270GSW","2018",2017-10-27,"10:30p","Washington Wizards","117","Golden State Warriors","120","Box Score","","19,596","Oracle Arena",""
"201710270LAL","2018",2017-10-27,"10:30p","Toronto Raptors","101","Los Angeles Lakers","92","Box Score","","17,876","STAPLES Center",""
"201710270MIN","2018",2017-10-27,"8:00p","Oklahoma City Thunder","116","Minnesota Timberwolves","119","Box Score","","17,620","Target Center",""
"201710270NYK","2018",2017-10-27,"7:30p","Brooklyn Nets","86","New York Knicks","107","Box Score","","19,812","Madison Square Garden (IV)",""
"201710270ORL","2018",2017-10-27,"7:00p","San Antonio Spurs","87","Orlando Magic","114","Box Score","","17,337","Amway Center",""
"201710280CHI","2018",2017-10-28,"8:00p","Oklahoma City Thunder","101","Chicago Bulls","69","Box Score","","21,706","United Center",""
"201710280DAL","2018",2017-10-28,"8:30p","Philadelphia 76ers","112","Dallas Mavericks","110","Box Score","","19,567","American Airlines Center",""
"201710280LAC","2018",2017-10-28,"10:30p","Detroit Pistons","95","Los Angeles Clippers","87","Box Score","","17,247","STAPLES Center",""
"201710280MEM","2018",2017-10-28,"8:00p","Houston Rockets","89","Memphis Grizzlies","103","Box Score","","17,033","FedEx Forum",""
"201710280MIA","2018",2017-10-28,"8:00p","Boston Celtics","96","Miami Heat","90","Box Score","","19,600","AmericanAirlines Arena",""
"201710280NOP","2018",2017-10-28,"7:00p","Cleveland Cavaliers","101","New Orleans Pelicans","123","Box Score","","18,539","Smoothie King Center",""
"201710280POR","2018",2017-10-28,"10:00p","Phoenix Suns","107","Portland Trail Blazers","114","Box Score","","19,343","Moda Center",""
"201710280UTA","2018",2017-10-28,"9:00p","Los Angeles Lakers","81","Utah Jazz","96","Box Score","","18,306","Vivint Smart Home Arena",""
"201710290ATL","2018",2017-10-29,"3:30p","Milwaukee Bucks","117","Atlanta Hawks","106","Box Score","","14,014","Philips Arena",""
"201710290BRK","2018",2017-10-29,"6:00p","Denver Nuggets","124","Brooklyn Nets","111","Box Score","","14,854","Barclays Center",""
"201710290CHO","2018",2017-10-29,"6:00p","Orlando Magic","113","Charlotte Hornets","120","Box Score","","15,531","Spectrum Center",""
"201710290CLE","2018",2017-10-29,"7:00p","New York Knicks","114","Cleveland Cavaliers","95","Box Score","","20,562","Quicken Loans Arena",""
"201710290GSW","2018",2017-10-29,"8:30p","Detroit Pistons","115","Golden State Warriors","107","Box Score","","19,596","Oracle Arena",""
"201710290IND","2018",2017-10-29,"4:30p","San Antonio Spurs","94","Indiana Pacers","97","Box Score","","15,013","Bankers Life Fieldhouse",""
"201710290SAC","2018",2017-10-29,"6:00p","Washington Wizards","110","Sacramento Kings","83","Box Score","","17,583","Golden 1 Center",""
"201710300BOS","2018",2017-10-30,"7:30p","San Antonio Spurs","94","Boston Celtics","108","Box Score","","18,624","TD Garden",""
"201710300HOU","2018",2017-10-30,"8:00p","Philadelphia 76ers","115","Houston Rockets","107","Box Score","","16,714","Toyota Center",""
"201710300LAC","2018",2017-10-30,"10:30p","Golden State Warriors","141","Los Angeles Clippers","113","Box Score","","19,068","STAPLES Center",""
"201710300MEM","2018",2017-10-30,"8:00p","Charlotte Hornets","104","Memphis Grizzlies","99","Box Score","","15,771","FedEx Forum",""
"201710300MIA","2018",2017-10-30,"7:30p","Minnesota Timberwolves","125","Miami Heat","122","Box Score","OT","19,600","AmericanAirlines Arena",""
"201710300NOP","2018",2017-10-30,"8:00p","Orlando Magic","115","New Orleans Pelicans","99","Box Score","","14,004","Smoothie King Center",""
"201710300NYK","2018",2017-10-30,"7:30p","Denver Nuggets","110","New York Knicks","116","Box Score","","19,812","Madison Square Garden (IV)",""
"201710300POR","2018",2017-10-30,"10:00p","Toronto Raptors","99","Portland Trail Blazers","85","Box Score","","18,505","Moda Center",""
"201710300UTA","2018",2017-10-30,"9:00p","Dallas Mavericks","89","Utah Jazz","104","Box Score","","16,221","Vivint Smart Home Arena",""
"201710310BRK","2018",2017-10-31,"7:30p","Phoenix Suns","122","Brooklyn Nets","114","Box Score","","12,936","Barclays Center",""
"201710310IND","2018",2017-10-31,"7:00p","Sacramento Kings","83","Indiana Pacers","101","Box Score","","12,245","Bankers Life Fieldhouse",""
"201710310LAL","2018",2017-10-31,"10:30p","Detroit Pistons","93","Los Angeles Lakers","113","Box Score","","17,569","STAPLES Center",""
"201710310MIL","2018",2017-10-31,"8:00p","Oklahoma City Thunder","110","Milwaukee Bucks","91","Box Score","","16,713","BMO Harris Bradley Center",""
"201711010BOS","2018",2017-11-01,"7:30p","Sacramento Kings","86","Boston Celtics","113","Box Score","","18,624","TD Garden",""
"201711010CHO","2018",2017-11-01,"7:00p","Milwaukee Bucks","121","Charlotte Hornets","126","Box Score","","15,655","Spectrum Center",""
"201711010CLE","2018",2017-11-01,"7:00p","Indiana Pacers","124","Cleveland Cavaliers","107","Box Score","","20,562","Quicken Loans Arena",""
"201711010DEN","2018",2017-11-01,"9:00p","Toronto Raptors","111","Denver Nuggets","129","Box Score","","14,072","Pepsi Center",""
"201711010LAC","2018",2017-11-01,"10:30p","Dallas Mavericks","98","Los Angeles Clippers","119","Box Score","","13,487","STAPLES Center",""
"201711010MEM","2018",2017-11-01,"8:00p","Orlando Magic","101","Memphis Grizzlies","99","Box Score","","15,434","FedEx Forum",""
"201711010MIA","2018",2017-11-01,"7:30p","Chicago Bulls","91","Miami Heat","97","Box Score","","19,600","AmericanAirlines Arena",""
"201711010NOP","2018",2017-11-01,"8:00p","Minnesota Timberwolves","104","New Orleans Pelicans","98","Box Score","","14,788","Smoothie King Center",""
"201711010NYK","2018",2017-11-01,"8:00p","Houston Rockets","119","New York Knicks","97","Box Score","","18,320","Madison Square Garden (IV)",""
"201711010PHI","2018",2017-11-01,"7:00p","Atlanta Hawks","109","Philadelphia 76ers","119","Box Score","","20,549","Wells Fargo Center",""
"201711010UTA","2018",2017-11-01,"9:00p","Portland Trail Blazers","103","Utah Jazz","112","Box Score","OT","16,685","Vivint Smart Home Arena",""
"201711010WAS","2018",2017-11-01,"7:00p","Phoenix Suns","122","Washington Wizards","116","Box Score","","14,790","Capital One Arena",""
"201711020POR","2018",2017-11-02,"10:30p","Los Angeles Lakers","110","Portland Trail Blazers","113","Box Score","","19,469","Moda Center",""
"201711020SAS","2018",2017-11-02,"8:00p","Golden State Warriors","112","San Antonio Spurs","92","Box Score","","18,418","AT&T Center",""
"201711030ATL","2018",2017-11-03,"7:30p","Houston Rockets","119","Atlanta Hawks","104","Box Score","","14,087","Philips Arena",""
"201711030DAL","2018",2017-11-03,"8:30p","New Orleans Pelicans","99","Dallas Mavericks","94","Box Score","","19,894","American Airlines Center",""
"201711030DEN","2018",2017-11-03,"9:00p","Miami Heat","94","Denver Nuggets","95","Box Score","","15,317","Pepsi Center",""
"201711030DET","2018",2017-11-03,"7:00p","Milwaukee Bucks","96","Detroit Pistons","105","Box Score","","17,207","Little Caesars Arena",""
"201711030LAL","2018",2017-11-03,"10:30p","Brooklyn Nets","112","Los Angeles Lakers","124","Box Score","","18,997","STAPLES Center",""
"201711030NYK","2018",2017-11-03,"7:30p","Phoenix Suns","107","New York Knicks","120","Box Score","","19,404","Madison Square Garden (IV)",""
"201711030OKC","2018",2017-11-03,"9:30p","Boston Celtics","101","Oklahoma City Thunder","94","Box Score","","18,203","Chesapeake Energy Arena",""
"201711030ORL","2018",2017-11-03,"7:00p","Chicago Bulls","105","Orlando Magic","83","Box Score","","19,171","Amway Center",""
"201711030PHI","2018",2017-11-03,"7:00p","Indiana Pacers","110","Philadelphia 76ers","121","Box Score","","20,668","Wells Fargo Center",""
"201711030SAS","2018",2017-11-03,"8:30p","Charlotte Hornets","101","San Antonio Spurs","108","Box Score","","18,418","AT&T Center",""
"201711030UTA","2018",2017-11-03,"9:00p","Toronto Raptors","109","Utah Jazz","100","Box Score","","16,258","Vivint Smart Home Arena",""
"201711030WAS","2018",2017-11-03,"7:00p","Cleveland Cavaliers","130","Washington Wizards","122","Box Score","","20,356","Capital One Arena",""
"201711040CHI","2018",2017-11-04,"8:00p","New Orleans Pelicans","96","Chicago Bulls","90","Box Score","OT","21,254","United Center",""
"201711040DEN","2018",2017-11-04,"9:00p","Golden State Warriors","127","Denver Nuggets","108","Box Score","","19,711","Pepsi Center",""
"201711040DET","2018",2017-11-04,"7:00p","Sacramento Kings","99","Detroit Pistons","108","Box Score","","17,683","Little Caesars Arena",""
"201711040LAC","2018",2017-11-04,"3:30p","Memphis Grizzlies","113","Los Angeles Clippers","104","Box Score","","14,777","STAPLES Center",""
"201711040MIN","2018",2017-11-04,"8:00p","Dallas Mavericks","99","Minnesota Timberwolves","112","Box Score","","16,837","Target Center",""
"201711050CLE","2018",2017-11-05,"3:00p","Atlanta Hawks","117","Cleveland Cavaliers","115","Box Score","","20,562","Quicken Loans Arena",""
"201711050HOU","2018",2017-11-05,"7:00p","Utah Jazz","110","Houston Rockets","137","Box Score","","16,914","Toyota Center",""
"201711050LAC","2018",2017-11-05,"3:30p","Miami Heat","104","Los Angeles Clippers","101","Box Score","","15,676","STAPLES Center",""
"201711050LAL","2018",2017-11-05,"9:30p","Memphis Grizzlies","102","Los Angeles Lakers","107","Box Score","","18,997","STAPLES Center",""
"201711050MIN","2018",2017-11-05,"8:00p","Charlotte Hornets","94","Minnesota Timberwolves","112","Box Score","","14,124","Target Center",""
"201711050NYK","2018",2017-11-05,"7:30p","Indiana Pacers","101","New York Knicks","108","Box Score","","17,889","Madison Square Garden (IV)",""
"201711050ORL","2018",2017-11-05,"6:00p","Boston Celtics","104","Orlando Magic","88","Box Score","","17,731","Amway Center",""
"201711050POR","2018",2017-11-05,"9:00p","Oklahoma City Thunder","99","Portland Trail Blazers","103","Box Score","","19,393","Moda Center",""
"201711050SAS","2018",2017-11-05,"7:00p","Phoenix Suns","95","San Antonio Spurs","112","Box Score","","18,038","AT&T Center",""
"201711050TOR","2018",2017-11-05,"6:00p","Washington Wizards","107","Toronto Raptors","96","Box Score","","19,800","Air Canada Centre",""
"201711060ATL","2018",2017-11-06,"7:30p","Boston Celtics","110","Atlanta Hawks","107","Box Score","","13,215","Philips Arena",""
"201711060GSW","2018",2017-11-06,"10:30p","Miami Heat","80","Golden State Warriors","97","Box Score","","19,596","Oracle Arena",""
"201711060PHO","2018",2017-11-06,"9:00p","Brooklyn Nets","98","Phoenix Suns","92","Box Score","","15,905","Talking Stick Resort Arena",""
"201711070CLE","2018",2017-11-07,"7:00p","Milwaukee Bucks","119","Cleveland Cavaliers","124","Box Score","","20,562","Quicken Loans Arena",""
"201711070DEN","2018",2017-11-07,"9:00p","Brooklyn Nets","104","Denver Nuggets","112","Box Score","","14,058","Pepsi Center",""
"201711070IND","2018",2017-11-07,"7:00p","New Orleans Pelicans","117","Indiana Pacers","112","Box Score","","15,014","Bankers Life Fieldhouse",""
"201711070NYK","2018",2017-11-07,"7:30p","Charlotte Hornets","113","New York Knicks","118","Box Score","","18,704","Madison Square Garden (IV)",""
"201711070POR","2018",2017-11-07,"10:00p","Memphis Grizzlies","98","Portland Trail Blazers","97","Box Score","","18,692","Moda Center",""
"201711070SAC","2018",2017-11-07,"10:00p","Oklahoma City Thunder","86","Sacramento Kings","94","Box Score","","17,583","Golden 1 Center",""
"201711070SAS","2018",2017-11-07,"8:30p","Los Angeles Clippers","107","San Antonio Spurs","120","Box Score","","18,418","AT&T Center",""
"201711070TOR","2018",2017-11-07,"7:30p","Chicago Bulls","114","Toronto Raptors","119","Box Score","","19,800","Air Canada Centre",""
"201711070UTA","2018",2017-11-07,"9:00p","Philadelphia 76ers","104","Utah Jazz","97","Box Score","","16,063","Vivint Smart Home Arena",""
"201711070WAS","2018",2017-11-07,"7:00p","Dallas Mavericks","113","Washington Wizards","99","Box Score","","14,505","Capital One Arena",""
"201711080BOS","2018",2017-11-08,"8:00p","Los Angeles Lakers","96","Boston Celtics","107","Box Score","","18,624","TD Garden",""
"201711080DET","2018",2017-11-08,"7:00p","Indiana Pacers","97","Detroit Pistons","114","Box Score","","14,407","Little Caesars Arena",""
"201711080GSW","2018",2017-11-08,"10:30p","Minnesota Timberwolves","101","Golden State Warriors","125","Box Score","","19,596","Oracle Arena",""
"201711080ORL","2018",2017-11-08,"7:00p","New York Knicks","99","Orlando Magic","112","Box Score","","18,803","Amway Center",""
"201711080PHO","2018",2017-11-08,"9:00p","Miami Heat","126","Phoenix Suns","115","Box Score","","16,500","Talking Stick Resort Arena",""
"201711090DEN","2018",2017-11-09,"10:30p","Oklahoma City Thunder","94","Denver Nuggets","102","Box Score","","19,520","Pepsi Center",""
"201711090HOU","2018",2017-11-09,"8:00p","Cleveland Cavaliers","113","Houston Rockets","117","Box Score","","18,055","Toyota Center",""
"201711090SAC","2018",2017-11-09,"10:00p","Philadelphia 76ers","108","Sacramento Kings","109","Box Score","","17,583","Golden 1 Center",""
"201711090TOR","2018",2017-11-09,"7:30p","New Orleans Pelicans","118","Toronto Raptors","122","Box Score","","19,800","Air Canada Centre",""
"201711090WAS","2018",2017-11-09,"7:00p","Los Angeles Lakers","95","Washington Wizards","111","Box Score","","20,356","Capital One Arena",""
"201711100BOS","2018",2017-11-10,"7:30p","Charlotte Hornets","87","Boston Celtics","90","Box Score","","18,624","TD Garden",""
"201711100CHI","2018",2017-11-10,"8:00p","Indiana Pacers","105","Chicago Bulls","87","Box Score","","22,416","United Center",""
"201711100DET","2018",2017-11-10,"7:00p","Atlanta Hawks","104","Detroit Pistons","111","Box Score","","16,687","Little Caesars Arena",""
"201711100OKC","2018",2017-11-10,"9:00p","Los Angeles Clippers","111","Oklahoma City Thunder","120","Box Score","","18,203","Chesapeake Energy Arena",""
"201711100PHO","2018",2017-11-10,"9:00p","Orlando Magic","128","Phoenix Suns","112","Box Score","","16,507","Talking Stick Resort Arena",""
"201711100POR","2018",2017-11-10,"10:00p","Brooklyn Nets","101","Portland Trail Blazers","97","Box Score","","19,393","Moda Center",""
"201711100SAS","2018",2017-11-10,"9:00p","Milwaukee Bucks","94","San Antonio Spurs","87","Box Score","","18,418","AT&T Center",""
"201711100UTA","2018",2017-11-10,"9:00p","Miami Heat","84","Utah Jazz","74","Box Score","","18,306","Vivint Smart Home Arena",""
"201711110DAL","2018",2017-11-11,"8:30p","Cleveland Cavaliers","111","Dallas Mavericks","104","Box Score","","20,378","American Airlines Center",""
"201711110DEN","2018",2017-11-11,"9:00p","Orlando Magic","107","Denver Nuggets","125","Box Score","","16,688","Pepsi Center",""
"201711110GSW","2018",2017-11-11,"8:30p","Philadelphia 76ers","114","Golden State Warriors","135","Box Score","","19,596","Oracle Arena",""
"201711110HOU","2018",2017-11-11,"8:00p","Memphis Grizzlies","96","Houston Rockets","111","Box Score","","18,055","Toyota Center",""
"201711110MIL","2018",2017-11-11,"8:30p","Los Angeles Lakers","90","Milwaukee Bucks","98","Box Score","","18,717","BMO Harris Bradley Center",""
"201711110NOP","2018",2017-11-11,"7:00p","Los Angeles Clippers","103","New Orleans Pelicans","111","Box Score","","17,624","Smoothie King Center",""
"201711110NYK","2018",2017-11-11,"8:00p","Sacramento Kings","91","New York Knicks","118","Box Score","","19,812","Madison Square Garden (IV)",""
"201711110PHO","2018",2017-11-11,"9:00p","Minnesota Timberwolves","110","Phoenix Suns","118","Box Score","","16,910","Talking Stick Resort Arena",""
"201711110SAS","2018",2017-11-11,"8:30p","Chicago Bulls","94","San Antonio Spurs","133","Box Score","","18,418","AT&T Center",""
"201711110UTA","2018",2017-11-11,"9:00p","Brooklyn Nets","106","Utah Jazz","114","Box Score","","17,413","Vivint Smart Home Arena",""
"201711110WAS","2018",2017-11-11,"7:00p","Atlanta Hawks","94","Washington Wizards","113","Box Score","","17,260","Capital One Arena",""
"201711120BOS","2018",2017-11-12,"3:30p","Toronto Raptors","94","Boston Celtics","95","Box Score","","18,624","TD Garden",""
"201711120DET","2018",2017-11-12,"4:00p","Miami Heat","103","Detroit Pistons","112","Box Score","","16,236","Little Caesars Arena",""
"201711120IND","2018",2017-11-12,"6:00p","Houston Rockets","118","Indiana Pacers","95","Box Score","","15,581","Bankers Life Fieldhouse",""
"201711120OKC","2018",2017-11-12,"7:00p","Dallas Mavericks","99","Oklahoma City Thunder","112","Box Score","","18,203","Chesapeake Energy Arena",""
"201711130GSW","2018",2017-11-13,"10:30p","Orlando Magic","100","Golden State Warriors","110","Box Score","","19,596","Oracle Arena",""
"201711130LAC","2018",2017-11-13,"10:30p","Philadelphia 76ers","109","Los Angeles Clippers","105","Box Score","","19,068","STAPLES Center",""
"201711130MIL","2018",2017-11-13,"8:00p","Memphis Grizzlies","103","Milwaukee Bucks","110","Box Score","","13,244","BMO Harris Bradley Center",""
"201711130NOP","2018",2017-11-13,"8:00p","Atlanta Hawks","105","New Orleans Pelicans","106","Box Score","","14,631","Smoothie King Center",""
"201711130NYK","2018",2017-11-13,"7:30p","Cleveland Cavaliers","104","New York Knicks","101","Box Score","","19,812","Madison Square Garden (IV)",""
"201711130PHO","2018",2017-11-13,"9:00p","Los Angeles Lakers","100","Phoenix Suns","93","Box Score","","17,533","Talking Stick Resort Arena",""
"201711130POR","2018",2017-11-13,"10:00p","Denver Nuggets","82","Portland Trail Blazers","99","Box Score","","18,895","Moda Center",""
"201711130UTA","2018",2017-11-13,"9:00p","Minnesota Timberwolves","109","Utah Jazz","98","Box Score","","17,236","Vivint Smart Home Arena",""
"201711130WAS","2018",2017-11-13,"7:00p","Sacramento Kings","92","Washington Wizards","110","Box Score","","14,660","Capital One Arena",""
"201711140BRK","2018",2017-11-14,"7:30p","Boston Celtics","109","Brooklyn Nets","102","Box Score","","17,732","Barclays Center",""
"201711140DAL","2018",2017-11-14,"8:30p","San Antonio Spurs","97","Dallas Mavericks","91","Box Score","","19,535","American Airlines Center",""
"201711140HOU","2018",2017-11-14,"8:00p","Toronto Raptors","129","Houston Rockets","113","Box Score","","18,055","Toyota Center",""
