"game_id","season","game_date","start_time","away_team","away_points","home_team","home_points","box_score","overtimes","attendance","arena","notes"
"201010290NJN","2011",2010-10-29,"7:00p","Sacramento Kings","100","New Jersey Nets","106","Box Score","","13,482","Prudential Center",""
"201010290NOH","2011",2010-10-29,"8:00p","Denver Nuggets","95","New Orleans Hornets","101","Box Score","","12,474","New Orleans Arena",""
"201010290PHI","2011",2010-10-29,"7:00p","Atlanta Hawks","104","Philadelphia 76ers","101","Box Score","","10,960","Wells Fargo Center",""
"201010290PHO","2011",2010-10-29,"10:30p","Los Angeles Lakers","114","Phoenix Suns","106","Box Score","","18,422","US Airways Center",""
"201010290TOR","2011",2010-10-29,"7:00p","Cleveland Cavaliers","81","Toronto Raptors","101","Box Score","","15,711","Air Canada Centre",""
"201010300ATL","2011",2010-10-30,"7:00p","Washington Wizards","95","Atlanta Hawks","99","Box Score","","18,729","Philips Arena",""
"201010300CHI","2011",2010-10-30,"8:00p","Detroit Pistons","91","Chicago Bulls","101","Box Score","","21,038","United Center",""
"201010300CLE","2011",2010-10-30,"7:30p","Sacramento Kings","107","Cleveland Cavaliers","104","Box Score","","20,562","Quicken Loans Arena",""
"201010300HOU","2011",2010-10-30,"8:30p","Denver Nuggets","107","Houston Rockets","94","Box Score","","18,161","Toyota Center",""
"201010300IND","2011",2010-10-30,"8:00p","Philadelphia 76ers","86","Indiana Pacers","99","Box Score","","18,165","Conseco Fieldhouse",""
"201010300MEM","2011",2010-10-30,"8:00p","Minnesota Timberwolves","89","Memphis Grizzlies","109","Box Score","","12,753","FedEx Forum",""
"201010300MIL","2011",2010-10-30,"8:30p","Charlotte Bobcats","88","Milwaukee Bucks","98","Box Score","","16,519","Bradley Center",""
"201010300NYK","2011",2010-10-30,"7:30p","Portland Trail Blazers","100","New York Knicks","95","Box Score","","19,763","Madison Square Garden (IV)",""
"201010300SAS","2011",2010-10-30,"8:30p","New Orleans Hornets","99","San Antonio Spurs","90","Box Score","","18,581","AT&T Center",""
"201010310LAC","2011",2010-10-31,"3:30p","Dallas Mavericks","99","Los Angeles Clippers","83","Box Score","","13,718","STAPLES Center",""
"201010310LAL","2011",2010-10-31,"9:30p","Golden State Warriors","83","Los Angeles Lakers","107","Box Score","","18,997","STAPLES Center",""
"201010310NJN","2011",2010-10-31,"1:00p","Miami Heat","101","New Jersey Nets","78","Box Score","","17,086","Prudential Center",""
"201010310OKC","2011",2010-10-31,"7:00p","Utah Jazz","120","Oklahoma City Thunder","99","Box Score","","18,203","Chesapeake Energy Arena",""
"201011010CHI","2011",2010-11-01,"8:00p","Portland Trail Blazers","98","Chicago Bulls","110","Box Score","","21,057","United Center",""
"201011010LAC","2011",2010-11-01,"10:30p","San Antonio Spurs","97","Los Angeles Clippers","88","Box Score","","14,964","STAPLES Center",""
"201011010SAC","2011",2010-11-01,"10:00p","Toronto Raptors","108","Sacramento Kings","111","Box Score","","17,317","Power Balance Pavilion",""
"201011020CLE","2011",2010-11-02,"7:00p","Atlanta Hawks","100","Cleveland Cavaliers","88","Box Score","","20,562","Quicken Loans Arena",""
"201011020DET","2011",2010-11-02,"7:30p","Boston Celtics","109","Detroit Pistons","86","Box Score","","15,313","The Palace of Auburn Hills",""
"201011020LAL","2011",2010-11-02,"10:30p","Memphis Grizzlies","105","Los Angeles Lakers","124","Box Score","","18,997","STAPLES Center",""
"201011020MIA","2011",2010-11-02,"7:30p","Minnesota Timberwolves","97","Miami Heat","129","Box Score","","19,600","AmericanAirlines Arena",""
"201011020MIL","2011",2010-11-02,"8:00p","Portland Trail Blazers","90","Milwaukee Bucks","76","Box Score","","13,087","Bradley Center",""
"201011020WAS","2011",2010-11-02,"7:00p","Philadelphia 76ers","115","Washington Wizards","116","Box Score","OT","17,803","Verizon Center",""
"201011030ATL","2011",2010-11-03,"7:00p","Detroit Pistons","85","Atlanta Hawks","94","Box Score","","13,003","Philips Arena",""
"201011030BOS","2011",2010-11-03,"8:00p","Milwaukee Bucks","102","Boston Celtics","105","Box Score","OT","18,624","TD Garden",""
"201011030DEN","2011",2010-11-03,"9:00p","Dallas Mavericks","102","Denver Nuggets","101","Box Score","","14,159","Pepsi Center",""
"201011030GSW","2011",2010-11-03,"10:30p","Memphis Grizzlies","109","Golden State Warriors","115","Box Score","","16,607","Oracle Arena",""
"201011030HOU","2011",2010-11-03,"8:30p","New Orleans Hornets","107","Houston Rockets","99","Box Score","","13,484","Toyota Center",""
"201011030LAC","2011",2010-11-03,"10:30p","Oklahoma City Thunder","92","Los Angeles Clippers","107","Box Score","","18,414","STAPLES Center",""
"201011030NJN","2011",2010-11-03,"7:00p","Charlotte Bobcats","85","New Jersey Nets","83","Box Score","","11,778","Prudential Center",""
"201011030ORL","2011",2010-11-03,"7:00p","Minnesota Timberwolves","86","Orlando Magic","128","Box Score","","18,846","Amway Center",""
"201011030PHI","2011",2010-11-03,"7:00p","Indiana Pacers","75","Philadelphia 76ers","101","Box Score","","12,277","Wells Fargo Center",""
"201011030PHO","2011",2010-11-03,"10:00p","San Antonio Spurs","112","Phoenix Suns","110","Box Score","","17,060","US Airways Center",""
"201011030SAC","2011",2010-11-03,"10:30p","Los Angeles Lakers","112","Sacramento Kings","100","Box Score","","16,113","Power Balance Pavilion",""
"201011030UTA","2011",2010-11-03,"9:00p","Toronto Raptors","108","Utah Jazz","125","Box Score","","17,802","EnergySolutions Arena",""
"201011040CHI","2011",2010-11-04,"8:00p","New York Knicks","120","Chicago Bulls","112","Box Score","","21,203","United Center",""
"201011040POR","2011",2010-11-04,"10:30p","Oklahoma City Thunder","107","Portland Trail Blazers","106","Box Score","OT","20,611","Rose Garden Arena",""
"201011050BOS","2011",2010-11-05,"8:00p","Chicago Bulls","105","Boston Celtics","110","Box Score","OT","18,624","TD Garden",""
"201011050DEN","2011",2010-11-05,"10:30p","Los Angeles Clippers","104","Denver Nuggets","111","Box Score","","15,559","Pepsi Center",""
"201011050DET","2011",2010-11-05,"7:30p","Charlotte Bobcats","90","Detroit Pistons","97","Box Score","","13,291","The Palace of Auburn Hills",""
"201011050GSW","2011",2010-11-05,"10:30p","Utah Jazz","78","Golden State Warriors","85","Box Score","","17,902","Oracle Arena",""
"201011050IND","2011",2010-11-05,"7:00p","Milwaukee Bucks","94","Indiana Pacers","90","Box Score","","14,115","Conseco Fieldhouse",""
"201011050LAL","2011",2010-11-05,"10:30p","Toronto Raptors","103","Los Angeles Lakers","108","Box Score","","18,997","STAPLES Center",""
"201011050MIN","2011",2010-11-05,"8:00p","Atlanta Hawks","113","Minnesota Timberwolves","103","Box Score","","17,222","Target Center",""
"201011050NOH","2011",2010-11-05,"8:00p","Miami Heat","93","New Orleans Hornets","96","Box Score","","17,988","New Orleans Arena",""
"201011050NYK","2011",2010-11-05,"7:30p","Washington Wizards","91","New York Knicks","112","Box Score","","19,763","Madison Square Garden (IV)",""
"201011050ORL","2011",2010-11-05,"7:00p","New Jersey Nets","90","Orlando Magic","105","Box Score","","18,846","Amway Center",""
"201011050PHI","2011",2010-11-05,"7:00p","Cleveland Cavaliers","123","Philadelphia 76ers","116","Box Score","","10,589","Wells Fargo Center",""
"201011050PHO","2011",2010-11-05,"10:00p","Memphis Grizzlies","118","Phoenix Suns","123","Box Score","2OT","16,470","US Airways Center",""
"201011060CHA","2011",2010-11-06,"7:00p","Orlando Magic","91","Charlotte Bobcats","88","Box Score","","18,136","Time Warner Cable Arena",""
"201011060DAL","2011",2010-11-06,"9:00p","Denver Nuggets","103","Dallas Mavericks","92","Box Score","","19,948","American Airlines Center",""
"201011060MIA","2011",2010-11-06,"7:30p","New Jersey Nets","89","Miami Heat","101","Box Score","","19,600","AmericanAirlines Arena",""
"201011060MIL","2011",2010-11-06,"8:30p","New Orleans Hornets","87","Milwaukee Bucks","81","Box Score","","16,731","Bradley Center",""
"201011060POR","2011",2010-11-06,"10:00p","Toronto Raptors","84","Portland Trail Blazers","97","Box Score","","20,363","Rose Garden Arena",""
"201011060SAC","2011",2010-11-06,"10:00p","Memphis Grizzlies","100","Sacramento Kings","91","Box Score","","14,085","Power Balance Pavilion",""
"201011060SAS","2011",2010-11-06,"8:30p","Houston Rockets","121","San Antonio Spurs","124","Box Score","OT","17,740","AT&T Center",""
"201011060UTA","2011",2010-11-06,"9:00p","Los Angeles Clippers","107","Utah Jazz","109","Box Score","2OT","19,911","EnergySolutions Arena",""
"201011060WAS","2011",2010-11-06,"7:00p","Cleveland Cavaliers","107","Washington Wizards","102","Box Score","","14,442","Verizon Center",""
"201011070ATL","2011",2010-11-07,"5:00p","Phoenix Suns","118","Atlanta Hawks","114","Box Score","","13,395","Philips Arena",""
"201011070DET","2011",2010-11-07,"6:00p","Golden State Warriors","97","Detroit Pistons","102","Box Score","","12,813","The Palace of Auburn Hills",""
"201011070HOU","2011",2010-11-07,"7:00p","Minnesota Timberwolves","94","Houston Rockets","120","Box Score","","15,058","Toyota Center",""
"201011070LAL","2011",2010-11-07,"9:30p","Portland Trail Blazers","96","Los Angeles Lakers","121","Box Score","","18,997","STAPLES Center",""
"201011070NYK","2011",2010-11-07,"12:00p","Philadelphia 76ers","106","New York Knicks","96","Box Score","","18,735","Madison Square Garden (IV)",""
"201011070OKC","2011",2010-11-07,"7:00p","Boston Celtics","92","Oklahoma City Thunder","83","Box Score","","18,203","Chesapeake Energy Arena",""
"201011080CHA","2011",2010-11-08,"7:00p","San Antonio Spurs","95","Charlotte Bobcats","91","Box Score","","14,152","Time Warner Cable Arena",""
"201011080CHI","2011",2010-11-08,"8:00p","Denver Nuggets","92","Chicago Bulls","94","Box Score","","21,355","United Center",""
"201011080DAL","2011",2010-11-08,"8:30p","Boston Celtics","87","Dallas Mavericks","89","Box Score","","20,194","American Airlines Center",""
"201011080MEM","2011",2010-11-08,"8:00p","Phoenix Suns","99","Memphis Grizzlies","109","Box Score","","10,786","FedEx Forum",""
"201011080ORL","2011",2010-11-08,"7:00p","Atlanta Hawks","89","Orlando Magic","93","Box Score","","18,846","Amway Center",""
"201011080TOR","2011",2010-11-08,"7:00p","Golden State Warriors","109","Toronto Raptors","102","Box Score","","14,127","Air Canada Centre",""
"201011090IND","2011",2010-11-09,"7:00p","Denver Nuggets","113","Indiana Pacers","144","Box Score","","11,122","Conseco Fieldhouse",""
"201011090LAL","2011",2010-11-09,"10:30p","Minnesota Timberwolves","94","Los Angeles Lakers","99","Box Score","","18,997","STAPLES Center",""
"201011090MIA","2011",2010-11-09,"7:30p","Utah Jazz","116","Miami Heat","114","Box Score","OT","19,600","AmericanAirlines Arena",""
"201011090MIL","2011",2010-11-09,"8:00p","New York Knicks","80","Milwaukee Bucks","107","Box Score","","13,286","Bradley Center",""
"201011090NJN","2011",2010-11-09,"7:00p","Cleveland Cavaliers","93","New Jersey Nets","91","Box Score","","10,188","Prudential Center",""
"201011090NOH","2011",2010-11-09,"8:00p","Los Angeles Clippers","82","New Orleans Hornets","101","Box Score","","12,479","New Orleans Arena",""
"201011090POR","2011",2010-11-09,"10:00p","Detroit Pistons","78","Portland Trail Blazers","100","Box Score","","20,556","Rose Garden Arena",""
"201011100ATL","2011",2010-11-10,"7:00p","Milwaukee Bucks","108","Atlanta Hawks","91","Box Score","","11,211","Philips Arena",""
"201011100CLE","2011",2010-11-10,"7:30p","New Jersey Nets","95","Cleveland Cavaliers","87","Box Score","","20,562","Quicken Loans Arena",""
"201011100MEM","2011",2010-11-10,"8:00p","Dallas Mavericks","106","Memphis Grizzlies","91","Box Score","","10,767","FedEx Forum",""
"201011100NYK","2011",2010-11-10,"7:30p","Golden State Warriors","122","New York Knicks","117","Box Score","","19,763","Madison Square Garden (IV)",""
"201011100OKC","2011",2010-11-10,"8:00p","Philadelphia 76ers","103","Oklahoma City Thunder","109","Box Score","","18,203","Chesapeake Energy Arena",""
"201011100ORL","2011",2010-11-10,"7:00p","Utah Jazz","104","Orlando Magic","94","Box Score","","18,846","Amway Center",""
"201011100SAC","2011",2010-11-10,"10:00p","Minnesota Timberwolves","98","Sacramento Kings","89","Box Score","","12,433","Power Balance Pavilion",""
"201011100SAS","2011",2010-11-10,"9:30p","Los Angeles Clippers","95","San Antonio Spurs","107","Box Score","","17,309","AT&T Center",""
"201011100TOR","2011",2010-11-10,"7:00p","Charlotte Bobcats","101","Toronto Raptors","96","Box Score","","14,309","Air Canada Centre",""
"201011100WAS","2011",2010-11-10,"7:00p","Houston Rockets","91","Washington Wizards","98","Box Score","","13,665","Verizon Center",""
"201011110CHI","2011",2010-11-11,"8:00p","Golden State Warriors","90","Chicago Bulls","120","Box Score","","21,140","United Center",""
"201011110DEN","2011",2010-11-11,"10:30p","Los Angeles Lakers","112","Denver Nuggets","118","Box Score","","19,155","Pepsi Center",""
"201011110MIA","2011",2010-11-11,"8:00p","Boston Celtics","112","Miami Heat","107","Box Score","","19,650","AmericanAirlines Arena",""
"201011120ATL","2011",2010-11-12,"7:00p","Utah Jazz","90","Atlanta Hawks","86","Box Score","","17,069","Philips Arena",""
"201011120DAL","2011",2010-11-12,"8:30p","Philadelphia 76ers","90","Dallas Mavericks","99","Box Score","","19,989","American Airlines Center",""
"201011120IND","2011",2010-11-12,"7:00p","Houston Rockets","102","Indiana Pacers","99","Box Score","","14,414","Conseco Fieldhouse",""
"201011120LAC","2011",2010-11-12,"10:30p","Detroit Pistons","113","Los Angeles Clippers","107","Box Score","OT","16,960","STAPLES Center",""
"201011120MIN","2011",2010-11-12,"8:00p","New York Knicks","103","Minnesota Timberwolves","112","Box Score","","15,232","Target Center",""
"201011120OKC","2011",2010-11-12,"9:30p","Portland Trail Blazers","108","Oklahoma City Thunder","110","Box Score","","18,203","Chesapeake Energy Arena",""
"201011120ORL","2011",2010-11-12,"7:00p","Toronto Raptors","110","Orlando Magic","106","Box Score","","18,846","Amway Center",""
"201011120PHO","2011",2010-11-12,"9:00p","Sacramento Kings","89","Phoenix Suns","103","Box Score","","18,029","US Airways Center",""
"201011120WAS","2011",2010-11-12,"7:00p","Charlotte Bobcats","93","Washington Wizards","85","Box Score","","14,855","Verizon Center",""
"201011130CHA","2011",2010-11-13,"7:00p","Utah Jazz","96","Charlotte Bobcats","95","Box Score","","15,486","Time Warner Cable Arena",""
"201011130CHI","2011",2010-11-13,"8:00p","Washington Wizards","96","Chicago Bulls","103","Box Score","","21,610","United Center",""
"201011130CLE","2011",2010-11-13,"7:30p","Indiana Pacers","99","Cleveland Cavaliers","85","Box Score","","20,562","Quicken Loans Arena",""
"201011130MEM","2011",2010-11-13,"8:00p","Boston Celtics","116","Memphis Grizzlies","110","Box Score","OT","18,119","FedEx Forum",""
"201011130MIA","2011",2010-11-13,"7:30p","Toronto Raptors","100","Miami Heat","109","Box Score","","19,600","AmericanAirlines Arena",""
"201011130MIL","2011",2010-11-13,"8:30p","Golden State Warriors","72","Milwaukee Bucks","79","Box Score","","17,049","Bradley Center",""
"201011130NJN","2011",2010-11-13,"7:00p","Orlando Magic","91","New Jersey Nets","90","Box Score","","15,086","Prudential Center",""
"201011130NOH","2011",2010-11-13,"8:00p","Portland Trail Blazers","87","New Orleans Hornets","107","Box Score","","14,706","New Orleans Arena",""
"201011130SAS","2011",2010-11-13,"8:30p","Philadelphia 76ers","93","San Antonio Spurs","116","Box Score","","17,627","AT&T Center",""
"201011140ATL","2011",2010-11-14,"2:00p","Minnesota Timberwolves","105","Atlanta Hawks","111","Box Score","","12,027","Philips Arena",""
"201011140LAL","2011",2010-11-14,"9:30p","Phoenix Suns","121","Los Angeles Lakers","116","Box Score","","18,997","STAPLES Center",""
"201011140NYK","2011",2010-11-14,"7:30p","Houston Rockets","104","New York Knicks","96","Box Score","","19,763","Madison Square Garden (IV)",""
"201011140OKC","2011",2010-11-14,"7:00p","San Antonio Spurs","117","Oklahoma City Thunder","104","Box Score","","18,203","Chesapeake Energy Arena",""
"201011140SAC","2011",2010-11-14,"6:00p","Detroit Pistons","100","Sacramento Kings","94","Box Score","","12,377","Power Balance Pavilion",""
"201011150CHA","2011",2010-11-15,"7:00p","Minnesota Timberwolves","110","Charlotte Bobcats","113","Box Score","","11,211","Time Warner Cable Arena",""
"201011150DAL","2011",2010-11-15,"8:30p","New Orleans Hornets","95","Dallas Mavericks","98","Box Score","","19,712","American Airlines Center",""
"201011150GSW","2011",2010-11-15,"10:30p","Detroit Pistons","97","Golden State Warriors","101","Box Score","","19,123","Oracle Arena",""
"201011150LAC","2011",2010-11-15,"10:30p","New Jersey Nets","110","Los Angeles Clippers","96","Box Score","","14,516","STAPLES Center",""
"201011150ORL","2011",2010-11-15,"7:00p","Memphis Grizzlies","72","Orlando Magic","89","Box Score","","18,846","Amway Center",""
"201011150PHO","2011",2010-11-15,"9:00p","Denver Nuggets","94","Phoenix Suns","100","Box Score","","17,744","US Airways Center",""
"201011150UTA","2011",2010-11-15,"9:00p","Oklahoma City Thunder","115","Utah Jazz","108","Box Score","","19,911","EnergySolutions Arena",""
"201011160CLE","2011",2010-11-16,"7:00p","Philadelphia 76ers","93","Cleveland Cavaliers","101","Box Score","","20,562","Quicken Loans Arena",""
"201011160DEN","2011",2010-11-16,"9:00p","New York Knicks","118","Denver Nuggets","120","Box Score","","15,190","Pepsi Center",""
"201011160HOU","2011",2010-11-16,"8:30p","Chicago Bulls","95","Houston Rockets","92","Box Score","","18,158","Toyota Center",""
"201011160IND","2011",2010-11-16,"7:00p","Atlanta Hawks","102","Indiana Pacers","92","Box Score","","11,133","Conseco Fieldhouse",""
"201011160MEM","2011",2010-11-16,"8:00p","Portland Trail Blazers","100","Memphis Grizzlies","99","Box Score","","10,827","FedEx Forum",""
"201011160MIL","2011",2010-11-16,"8:00p","Los Angeles Lakers","118","Milwaukee Bucks","107","Box Score","","18,059","Bradley Center",""
"201011160WAS","2011",2010-11-16,"7:00p","Toronto Raptors","94","Washington Wizards","109","Box Score","","11,513","Verizon Center",""
"201011170BOS","2011",2010-11-17,"7:30p","Washington Wizards","83","Boston Celtics","114","Box Score","","18,624","TD Garden",""
"201011170DET","2011",2010-11-17,"7:30p","Los Angeles Lakers","103","Detroit Pistons","90","Box Score","","20,284","The Palace of Auburn Hills",""
"201011170MIA","2011",2010-11-17,"7:00p","Phoenix Suns","96","Miami Heat","123","Box Score","","19,600","AmericanAirlines Arena",""
"201011170MIN","2011",2010-11-17,"8:00p","Los Angeles Clippers","111","Minnesota Timberwolves","113","Box Score","","12,909","Target Center",""
"201011170NOH","2011",2010-11-17,"8:00p","Dallas Mavericks","97","New Orleans Hornets","99","Box Score","","13,828","New Orleans Arena",""
"201011170OKC","2011",2010-11-17,"8:00p","Houston Rockets","99","Oklahoma City Thunder","116","Box Score","","17,509","Chesapeake Energy Arena",""
"201011170PHI","2011",2010-11-17,"7:00p","Toronto Raptors","94","Philadelphia 76ers","86","Box Score","","12,164","Wells Fargo Center",""
"201011170SAC","2011",2010-11-17,"10:00p","New York Knicks","113","Sacramento Kings","106","Box Score","","12,817","Power Balance Pavilion",""
"201011170SAS","2011",2010-11-17,"9:30p","Chicago Bulls","94","San Antonio Spurs","103","Box Score","","18,581","AT&T Center",""
"201011170UTA","2011",2010-11-17,"9:00p","New Jersey Nets","88","Utah Jazz","98","Box Score","","19,314","EnergySolutions Arena",""
"201011180IND","2011",2010-11-18,"7:00p","Los Angeles Clippers","80","Indiana Pacers","107","Box Score","","12,459","Conseco Fieldhouse",""
"201011180ORL","2011",2010-11-18,"8:00p","Phoenix Suns","89","Orlando Magic","105","Box Score","","18,846","Amway Center",""
"201011180POR","2011",2010-11-18,"10:30p","Denver Nuggets","83","Portland Trail Blazers","86","Box Score","","20,532","Rose Garden Arena",""
"201011190BOS","2011",2010-11-19,"7:00p","Oklahoma City Thunder","89","Boston Celtics","84","Box Score","","18,624","TD Garden",""
"201011190DAL","2011",2010-11-19,"9:30p","Chicago Bulls","88","Dallas Mavericks","83","Box Score","","20,133","American Airlines Center",""
"201011190GSW","2011",2010-11-19,"10:30p","New York Knicks","125","Golden State Warriors","119","Box Score","","19,808","Oracle Arena",""
"201011190MIA","2011",2010-11-19,"7:30p","Charlotte Bobcats","87","Miami Heat","95","Box Score","","19,600","AmericanAirlines Arena",""
"201011190MIN","2011",2010-11-19,"8:00p","Los Angeles Lakers","112","Minnesota Timberwolves","95","Box Score","","19,356","Target Center",""
"201011190NOH","2011",2010-11-19,"8:00p","Cleveland Cavaliers","101","New Orleans Hornets","108","Box Score","","14,755","New Orleans Arena",""
"201011190PHI","2011",2010-11-19,"7:00p","Milwaukee Bucks","79","Philadelphia 76ers","90","Box Score","","14,557","Wells Fargo Center",""
"201011190SAC","2011",2010-11-19,"10:00p","New Jersey Nets","81","Sacramento Kings","86","Box Score","","11,766","Power Balance Pavilion",""
"201011190TOR","2011",2010-11-19,"7:00p","Houston Rockets","96","Toronto Raptors","106","Box Score","","17,369","Air Canada Centre",""
"201011190UTA","2011",2010-11-19,"9:00p","San Antonio Spurs","94","Utah Jazz","82","Box Score","","19,332","EnergySolutions Arena",""
"201011190WAS","2011",2010-11-19,"7:00p","Memphis Grizzlies","86","Washington Wizards","89","Box Score","","13,504","Verizon Center",""
"201011200ATL","2011",2010-11-20,"8:00p","Dallas Mavericks","98","Atlanta Hawks","93","Box Score","","14,143","Philips Arena",""
"201011200CHA","2011",2010-11-20,"7:00p","Phoenix Suns","105","Charlotte Bobcats","123","Box Score","","16,428","Time Warner Cable Arena",""
"201011200DEN","2011",2010-11-20,"9:00p","New Jersey Nets","103","Denver Nuggets","107","Box Score","","16,396","Pepsi Center",""
"201011200IND","2011",2010-11-20,"7:00p","Orlando Magic","90","Indiana Pacers","86","Box Score","","14,583","Conseco Fieldhouse",""
"201011200LAC","2011",2010-11-20,"10:30p","New York Knicks","124","Los Angeles Clippers","115","Box Score","","18,325","STAPLES Center",""
"201011200MEM","2011",2010-11-20,"8:00p","Miami Heat","95","Memphis Grizzlies","97","Box Score","","18,119","FedEx Forum",""
"201011200MIL","2011",2010-11-20,"8:30p","Oklahoma City Thunder","82","Milwaukee Bucks","81","Box Score","","16,975","Bradley Center",""
"201011200POR","2011",2010-11-20,"10:00p","Utah Jazz","103","Portland Trail Blazers","94","Box Score","","20,533","Rose Garden Arena",""
"201011200SAS","2011",2010-11-20,"8:30p","Cleveland Cavaliers","92","San Antonio Spurs","116","Box Score","","16,982","AT&T Center",""
"201011210DET","2011",2010-11-21,"6:00p","Washington Wizards","110","Detroit Pistons","115","Box Score","OT","13,241","The Palace of Auburn Hills",""
"201011210LAL","2011",2010-11-21,"9:30p","Golden State Warriors","89","Los Angeles Lakers","117","Box Score","","18,997","STAPLES Center",""
"201011210SAC","2011",2010-11-21,"6:00p","New Orleans Hornets","75","Sacramento Kings","71","Box Score","","12,003","Power Balance Pavilion",""
"201011210TOR","2011",2010-11-21,"1:00p","Boston Celtics","101","Toronto Raptors","102","Box Score","","17,707","Air Canada Centre",""
"201011220ATL","2011",2010-11-22,"7:00p","Boston Celtics","99","Atlanta Hawks","76","Box Score","","14,476","Philips Arena",""
"201011220GSW","2011",2010-11-22,"10:30p","Denver Nuggets","106","Golden State Warriors","89","Box Score","","18,023","Oracle Arena",""
"201011220HOU","2011",2010-11-22,"8:30p","Phoenix Suns","123","Houston Rockets","116","Box Score","","15,080","Toyota Center",""
"201011220LAC","2011",2010-11-22,"10:30p","New Orleans Hornets","95","Los Angeles Clippers","99","Box Score","","17,787","STAPLES Center",""
"201011220MIA","2011",2010-11-22,"7:30p","Indiana Pacers","93","Miami Heat","77","Box Score","","19,600","AmericanAirlines Arena",""
"201011220OKC","2011",2010-11-22,"8:00p","Minnesota Timberwolves","107","Oklahoma City Thunder","117","Box Score","","17,653","Chesapeake Energy Arena",""
"201011220SAS","2011",2010-11-22,"8:30p","Orlando Magic","97","San Antonio Spurs","106","Box Score","","17,627","AT&T Center",""
"201011220UTA","2011",2010-11-22,"9:00p","Sacramento Kings","83","Utah Jazz","94","Box Score","","18,698","EnergySolutions Arena",""
"201011230DAL","2011",2010-11-23,"8:30p","Detroit Pistons","84","Dallas Mavericks","88","Box Score","","19,734","American Airlines Center",""
"201011230IND","2011",2010-11-23,"7:00p","Cleveland Cavaliers","89","Indiana Pacers","100","Box Score","","12,629","Conseco Fieldhouse",""
"201011230LAL","2011",2010-11-23,"10:30p","Chicago Bulls","91","Los Angeles Lakers","98","Box Score","","18,997","STAPLES Center",""
