"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2025","Abilene Christian",70.0679,72,69.5101,66,95.6706,346,97.6919,330,100.773,58,102.367,91,-4.67531,222
"2025","Air Force",64.6651,335,64.5402,325,95.3082,347,98.9204,314,113.105,335,111.765,273,-12.8448,311
"2025","Akron",72.5396,12,71.5415,15,114.868,30,113.609,71,105.141,155,107.127,181,6.48217,100
"2025","Alabama",76.0804,1,75.0482,1,118.567,9,126.707,4,105.775,168,96.6005,29,30.1065,6
"2025","Alabama A&M",71.8121,21,71.1172,22,94.8255,352,92.2501,361,109.965,275,115.643,334,-23.3931,360
"2025","Alabama St.",69.0935,115,68.0136,139,103.535,238,101.508,271,104.421,133,110.4,247,-8.8912,269
"2025","Albany",68.3589,162,67.5969,163,106.374,170,103.351,235,107.778,217,112.489,289,-9.13854,274
"2025","Alcorn St.",66.2947,270,64.7849,317,98.3786,325,97.8374,328,108.655,240,112.336,282,-14.4983,325
"2025","American",63.706,356,63.6877,349,104.782,208,102.583,248,105.745,166,109.151,222,-6.56859,248
"2025","Appalachian St.",63.822,354,63.2474,351,102.956,254,101.277,277,100.587,54,101.698,81,-0.420662,169
"2025","Arizona",70.4686,52,70.165,49,115.66,23,122.853,13,102.321,80,96.5452,28,26.3077,13
"2025","Arizona St.",69.9259,79,68.4999,114,104.136,225,112.639,81,107.936,223,101.341,74,11.2976,71
"2025","Arkansas",70.43,53,69.3847,68,108.057,136,114.134,65,100.608,55,95.0766,17,19.0574,36
"2025","Arkansas Pine Bluff",72.5224,14,71.4683,16,96.803,338,95.2792,348,117.868,356,121.227,359,-25.9481,363
"2025","Arkansas St.",70.2489,61,70.0794,51,111.263,69,111.461,93,99.8018,38,102.285,89,9.17616,84
"2025","Army",67.6368,195,67.9056,145,103.338,246,100.277,295,110.342,285,113.873,311,-13.596,317
"2025","Auburn",68.9561,126,67.8917,146,120.784,5,128.268,3,100.439,50,93.3268,12,34.9414,4
"2025","Austin Peay",66.9383,235,66.196,245,103.528,240,101.778,263,111.909,313,111.455,264,-9.67704,280
"2025","Ball St.",68.2285,168,66.5015,227,107.122,154,103.684,231,109.461,262,112.832,299,-9.14791,275
"2025","Baylor",65.2378,318,64.5033,326,113.198,45,121.382,16,106.376,181,100.496,64,20.8862,30
"2025","Bellarmine",67.1705,224,66.2716,239,104.599,215,103.674,232,120.141,362,121.85,360,-18.1754,347
"2025","Belmont",70.2996,57,70.6332,32,111.647,65,112.693,80,108.915,248,108.99,218,3.7027,125
"2025","Bethune Cookman",69.6409,89,69.1406,77,98.5583,322,97.5369,332,103.684,109,108.009,198,-10.4721,286
"2025","Binghamton",66.3968,266,65.8215,271,101.991,274,98.9432,312,108.619,239,112.869,301,-13.9257,321
"2025","Boise St.",65.6615,304,65.386,290,112.508,55,115.91,51,100.567,52,100.345,60,15.565,48
"2025","Boston College",66.9241,237,66.8506,212,102.368,268,105.419,207,109.965,274,107.457,188,-2.03806,181
"2025","Boston University",63.6886,357,63.1803,352,101.383,287,99.1694,310,105.432,160,111.469,265,-12.2992,303
"2025","Bowling Green",69.9008,80,68.8175,95,102.921,255,99.2042,307,107.562,211,109.862,238,-10.6574,289
"2025","Bradley",66.1183,284,65.8271,269,112.447,58,111.501,92,103.501,104,103.615,103,7.88621,92
"2025","Brown",67.3392,213,65.9011,267,104.399,220,103.277,236,105.673,165,106.977,177,-3.70012,207
"2025","Bryant",73.0937,6,72.5849,6,109.002,115,106.799,179,101.924,71,105.853,151,0.946374,149
"2025","Bucknell",67.5039,201,67.3589,182,105.124,199,102.851,245,103.376,102,107.755,193,-4.90333,225
"2025","Buffalo",72.1823,17,70.8315,29,97.4868,332,96.506,340,113.151,336,113.922,312,-17.4161,339
"2025","Butler",67.3138,216,67.5667,165,109.54,103,116.302,46,109.494,264,105.63,147,10.6721,75
"2025","BYU",67.7862,190,67.4288,178,117.697,10,124.2,9,103.644,107,101.116,72,23.0838,24
"2025","Cal Baptist",67.4468,207,65.8021,272,104.443,218,105.762,204,102.647,85,106.417,164,-0.65543,173
"2025","Cal Poly",74.7494,3,74.5701,3,107.266,151,109.422,126,109.922,273,111.564,269,-2.14237,183
"2025","Cal St. Bakersfield",67.1759,223,66.1315,247,105.857,182,106.261,194,111.148,299,112.824,298,-6.56299,247
"2025","Cal St. Fullerton",68.9146,129,68.233,128,90.6471,360,93.7768,356,113.953,339,112.657,294,-18.8807,351
"2025","California",67.8931,185,67.6168,161,108.149,133,111.298,95,109.907,272,106.933,175,4.36504,111
"2025","Campbell",66.1855,279,65.9366,264,103.729,232,101.748,264,104.339,130,106.335,160,-4.58698,221
"2025","Canisius",66.1992,277,66.2649,240,97.9873,330,99.1563,311,118.634,360,122.114,362,-22.9581,359
"2025","Central Arkansas",67.4138,209,66.4454,228,99.1678,316,97.5468,331,115.32,344,116.215,340,-18.6686,349
"2025","Central Connecticut",66.1223,282,65.9043,266,104.99,201,99.9064,298,94.7891,7,101.728,82,-1.82181,180
"2025","Central Michigan",68.456,155,67.2764,189,105.496,187,105.592,205,107.753,216,108.428,207,-2.83653,198
"2025","Charleston",70.1206,67,70.1318,50,107.391,149,106.167,197,103.712,110,105.632,148,0.535198,153
"2025","Charleston Southern",68.9002,130,67.4034,179,100.645,302,99.7593,300,113.05,333,111.906,277,-12.1467,302
"2025","Charlotte",65.3727,314,64.9404,305,105.382,188,104.674,217,112.753,327,112.42,284,-7.74622,256
"2025","Chattanooga",67.1898,222,66.527,226,115.701,22,116.033,50,107.888,221,109.506,228,6.52683,99
"2025","Chicago St.",69.0067,122,68.3926,117,90.1502,361,91.9497,362,112.914,330,116.321,341,-24.3714,362
"2025","Cincinnati",66.1212,283,65.5463,283,106.262,172,110.621,100,99.7167,37,95.7311,22,14.8898,55
"2025","Clemson",65.0943,325,64.4965,327,114.685,33,118.287,28,98.7075,26,95.1123,18,23.1745,23
"2025","Cleveland St.",66.0216,289,65.5108,285,106.171,174,104.981,213,102.505,83,104.535,123,0.445627,155
"2025","Coastal Carolina",64.172,348,63.3323,350,102.206,271,100.67,287,112.218,321,115.482,330,-14.8123,329
"2025","Colgate",66.6717,252,67.2958,186,106.14,175,104.788,215,108.366,233,112.69,295,-7.90246,258
"2025","Colorado",68.1646,169,67.7791,151,101.879,278,108.957,137,104.315,128,99.3405,52,9.6169,80
"2025","Colorado St.",66.2489,273,65.9044,265,112.663,51,116.883,40,100.787,59,99.352,53,17.5312,42
"2025","Columbia",71.381,31,70.7966,30,108.284,128,106.469,187,112.772,328,116.053,336,-9.5841,279
"2025","Connecticut",64.5987,338,63.9001,343,117.565,11,121.669,15,104.089,123,101.409,76,20.2598,31
"2025","Coppin St.",68.8823,133,67.8435,149,88.6941,363,87.4847,363,111.307,301,111.853,275,-24.3682,361
"2025","Cornell",72.0602,19,70.9723,25,116.066,19,115.083,59,109.203,255,111.679,271,3.40352,129
"2025","Creighton",67.7221,192,67.2788,188,110.975,77,117.807,33,102.852,92,98.3192,44,19.4875,35
"2025","CSUN",72.6999,9,72.3598,8,109.119,113,108.946,139,101.967,72,104.887,129,4.05849,119
"2025","Dartmouth",71.611,24,71.0659,23,103.17,250,100.295,293,102.126,78,103.633,104,-3.33771,204
