"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2026","Abilene Christian",68.934,152,67.8776,149,98.2806,341,101.131,312,106.582,124,107.753,141,-6.62164,245
"2026","Air Force",67.3965,227,66.3386,243,91.3003,363,95.7769,352,118.661,352,115.615,301,-19.838,345
"2026","Akron",71.0424,52,70.2268,38,121.522,7,118.846,54,105.618,100,106.858,125,11.9881,70
"2026","Alabama",74.4661,5,73.1727,4,122.196,4,129.314,3,110.713,235,103.148,66,26.166,17
"2026","Alabama A&M",67.2989,231,65.3978,289,105.677,237,104.1,271,109.368,205,116.688,314,-12.5881,304
"2026","Alabama St.",71.2573,42,69.5662,71,100.207,323,99.3319,336,109.075,197,113.632,266,-14.3004,318
"2026","Albany",65.6388,312,65.2777,296,105.064,250,103.305,283,113.107,294,118.224,332,-14.9182,323
"2026","Alcorn St.",69.424,119,67.3298,183,96.1864,354,96.4901,349,114.543,319,116.483,311,-19.993,346
"2026","American",66.6771,258,66.755,218,108.209,178,105.619,240,108.732,186,112,235,-6.38104,239
"2026","Appalachian St.",64.0742,354,63.0559,358,107.633,192,105.913,234,104.81,84,108.256,147,-2.34209,195
"2026","Arizona",71.3623,38,69.8633,55,120.389,13,127.939,4,95.711,4,89.9824,3,37.9567,2
"2026","Arizona St.",70.6155,74,69.2908,78,108.14,179,115.91,77,110.793,238,103.295,68,12.6154,66
"2026","Arkansas",72.6718,13,71.3381,17,122.648,3,127.81,5,109.025,196,101.853,52,25.9573,18
"2026","Arkansas Pine Bluff",71.2183,43,68.9946,92,104.075,269,104.102,270,114.367,315,117.321,320,-13.2183,313
"2026","Arkansas St.",72.559,15,72.0367,10,111.347,113,110.625,144,106.411,116,109.373,177,1.25187,148
"2026","Army",67.2649,232,67.1564,194,103.083,286,100.109,323,115.171,327,118.632,335,-18.5232,338
"2026","Auburn",69.0558,145,67.256,189,118.557,29,124.771,14,113.675,306,105.889,106,18.8824,38
"2026","Austin Peay",70.1198,89,69.4384,74,113.065,86,108.07,185,106.149,108,108.411,149,-0.340814,173
"2026","Ball St.",65.3444,321,63.7656,343,100.083,327,98.5078,339,108.313,174,110.036,191,-11.528,296
"2026","Baylor",69.6262,110,67.8581,154,116.367,47,123.143,25,111.773,265,106.959,126,16.1839,50
"2026","Bellarmine",66.14,288,64.7,319,118.459,30,116.498,72,124.752,365,126.222,365,-9.72368,278
"2026","Belmont",69.969,97,68.9729,94,118.78,26,120.476,40,105.399,97,108.656,157,11.8204,72
"2026","Bethune Cookman",70.9259,57,69.129,88,103.937,273,103.711,276,107.645,149,110.096,194,-6.38539,240
"2026","Binghamton",65.1072,331,65.3575,295,100.464,322,97.6635,343,115.158,326,123.148,361,-25.4845,359
"2026","Boise St.",66.5612,264,65.7546,273,113.481,80,117.249,66,107.186,136,103.924,76,13.3258,59
"2026","Boston College",66.331,283,66.0248,260,99.9754,328,103.744,274,104.96,88,102.764,63,0.980206,156
"2026","Boston University",63.4459,361,63.1884,355,114.476,69,111.767,124,114.155,311,119.902,348,-8.13509,262
"2026","Bowling Green",70.1667,88,68.4172,124,109.23,153,107.24,209,102.681,54,105.872,105,1.36847,146
"2026","Bradley",67.5615,220,67.0972,197,110.022,135,111.816,123,106.49,119,108.94,165,2.87627,132
"2026","Brown",66.6899,257,66.5757,230,98.7539,338,97.9543,342,106.294,113,108.906,163,-10.9512,289
"2026","Bryant",64.4513,343,64.2613,335,96.4977,349,96.6519,347,112.613,282,119.616,345,-22.9645,355
"2026","Bucknell",66.9718,248,66.9607,204,99.4931,333,98.1557,340,112.509,277,114.9,290,-16.7444,331
"2026","Buffalo",67.5635,219,66.5603,231,113.805,75,112.422,115,112.71,286,115.36,298,-2.93734,203
